DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
7.693	-0.023	-1.0235	1	1	-0.0323667500000008
7.742	-0.0365	-1.0235	1	1	-0.0825182500000003
7.793	-0.052	-1.0235	1	1	-0.134716750000001
7.843	-0.069	-1.0235	1	1	-0.185891749999999
7.893	-0.088	-1.0235	1	1	-0.23706675
7.943	-0.1075	-1.0235	1	1	-0.288241750000001
7.993	-0.1285	-1.0235	1	1	-0.33941675
8.043	-0.153	-1.0235	1	1	-0.390591750000001
8.093	-0.1815	-1.0235	1	1	-0.44176675
8.143	-0.219	-1.0235	1	1	-0.492941750000001
8.193	-0.271	-1.0235	1	1	-0.544116750000002
8.243	-0.348	-1.0235	1	1	-0.595291750000001
8.293	-0.4615	-1.0235	1	1	-0.646466750000002
8.342	-0.581	-0.79	1	1	-0.690897500000001
8.393	-0.682	-0.4435	1	1	-0.722351750000001
8.444	-0.7465	-0.197	1	1	-0.738684500000001
8.493	-0.772	-0.048	1	1	-0.744687000000001
8.543	-0.7685	0.0295	1	1	-0.745149500000001
8.593	-0.7415	0.06	1	1	-0.742912000000001
8.644	-0.7055	0.081	1	1	-0.739316500000001
8.693	-0.6675	0.0975	1	1	-0.734943250000001
8.743	-0.6285	0.1115	1	1	-0.729718250000001
8.793	-0.5895	0.1275	1	1	-0.723743250000001
8.842	-0.5515	0.144	1	1	-0.717091500000001
8.893	-0.5135	0.162	1	1	-0.709288500000001
8.943	-0.4765	0.183	1	1	-0.700663500000001
8.993	-0.4395	0.205	1	1	-0.690963500000001
9.043	-0.403	0.23	1	1	-0.680088500000001
9.093	-0.367	0.258	1	1	-0.667888500000001
9.143	-0.333	0.287	1	1	-0.654263500000001
9.193	-0.2995	0.327	1	1	-0.638913500000001
9.242	-0.2685	0.36	1	1	-0.622082000000001
9.293	-0.238	0.4	1	1	-0.602702000000001
9.343	-0.2085	0.449	1	1	-0.581477000000001
9.393	-0.183	0.5015	1	1	-0.557714500000001
9.443	-0.1605	0.5635	1	1	-0.531089500000001
9.493	-0.14	0.635	1	1	-0.501127000000001
9.543	-0.122	0.709	1	1	-0.467527000000001
9.593	-0.105	0.7845	1	1	-0.430189500000002
9.643	-0.0885	0.865	1	1	-0.388952000000001
9.694	-0.0725	0.949	1	1	-0.342695000000001
9.744	-0.057	1.0235	1	1	-0.2933825
9.794	-0.043	1.0235	1	1	-0.242207500000001
9.844	-0.0295	1.0235	1	1	-0.191032500000001
9.893	-0.016	1.0235	1	1	-0.140881000000001
9.943	-0.003	1.0235	1	1	-0.0897060000000004
9.994	0.009	1.0235	1	1	-0.0375075000000003
10.044	0.022	1.0235	1	1	0.0136674999999986
10.094	0.036	1.0235	1	1	0.0648424999999994
10.144	0.051	1.0235	1	1	0.116017499999998
10.194	0.0685	1.0235	1	1	0.167192499999999
10.243	0.0865	1.0235	1	1	0.217343999999999
10.293	0.1065	1.0235	1	1	0.268518999999999
10.342	0.127	1.0235	1	1	0.318670499999999
10.393	0.151	1.0235	1	1	0.370868999999999
10.443	0.18	1.0235	1	1	0.422044
10.493	0.217	1.0235	1	1	0.473218999999999
10.543	0.2685	1.0235	1	1	0.524393999999999
10.593	0.3465	1.0235	1	1	0.575568999999998
10.643	0.4605	1.024	1	1	0.626756499999999
10.692	0.58	0.7835	1	1	0.671040249999998
10.743	0.6825	0.4295	1	1	0.701971749999999
10.793	0.744	0.1925	1	1	0.717521749999999
10.844	0.7695	0.036	1	1	0.723348499999999
10.893	0.764	-0.0315	1	1	0.723458749999999
10.943	0.737	-0.0635	1	1	0.721083749999999
10.993	0.7015	-0.0835	1	1	0.717408749999999
11.043	0.662	-0.1	1	1	0.712821249999999
11.093	0.623	-0.114	1	1	0.707471249999999
11.143	0.584	-0.132	1	1	0.701321249999999
11.192	0.5455	-0.146	1	1	0.694510249999999
11.243	0.507	-0.1675	1	1	0.686515999999999
11.293	0.4695	-0.1875	1	1	0.677640999999999
11.343	0.4325	-0.2115	1	1	0.667665999999999
11.393	0.396	-0.2355	1	1	0.656490999999999
11.443	0.3605	-0.2655	1	1	0.643965999999999
11.493	0.326	-0.2935	1	1	0.629990999999999
11.544	0.293	-0.3325	1	1	0.614027999999999
11.594	0.262	-0.3675	1	1	0.596527999999999
11.643	0.232	-0.409	1	1	0.577503749999999
11.694	0.2035	-0.459	1	1	0.555369749999999
11.744	0.178	-0.5135	1	1	0.531057249999998
11.793	0.1565	-0.576	1	1	0.504364499999999
11.843	0.136	-0.65	1	1	0.473714499999999
11.893	0.118	-0.7245	1	1	0.439351999999999
11.944	0.101	-0.8045	1	1	0.400362499999999
11.993	0.085	-0.88	1	1	0.359092249999999
12.043	0.0695	-0.9625	1	1	0.313029749999999
12.093	0.054	-1.0235	1	1	0.26337975
12.144	0.0395	-1.0235	1	1	0.211181249999999
12.193	0.0265	-1.0235	1	1	0.161029749999998
12.243	0.0135	-1.0235	1	1	0.109854749999999
12.293	0.0005	-1.0235	1	1	0.0586797499999985
12.343	-0.0115	-1.0235	1	1	0.00750474999999957
12.394	-0.025	-1.0235	1	1	-0.0446937500000006
12.443	-0.039	-1.0235	1	1	-0.0948452500000019
12.492	-0.054	-1.0235	1	1	-0.144996750000001
12.543	-0.072	-1.0235	1	1	-0.197195250000002
12.594	-0.091	-1.0235	1	1	-0.249393750000002
12.643	-0.1105	-1.0235	1	1	-0.299545250000001
12.694	-0.1325	-1.0235	1	1	-0.351743750000001
12.743	-0.1565	-1.0235	1	1	-0.401895250000001
12.793	-0.1865	-1.0235	1	1	-0.453070250000002
12.844	-0.2245	-1.0235	1	1	-0.505268750000002
12.893	-0.2785	-1.0235	1	1	-0.555420250000001
12.943	-0.362	-1.0235	1	1	-0.606595250000002
12.993	-0.477	-1.0235	1	1	-0.657770250000001
13.043	-0.6	-0.725	1	1	-0.701482750000001
13.093	-0.6955	-0.394	1	1	-0.729457750000001
13.143	-0.7525	-0.17	1	1	-0.743557750000001
13.193	-0.7735	-0.027	1	1	-0.748482750000001
13.244	-0.765	0.0365	1	1	-0.748240500000001
13.294	-0.736	0.0655	1	1	-0.745690500000001
13.343	-0.7005	0.0835	1	1	-0.742040000000001
13.393	-0.662	0.1005	1	1	-0.737440000000001
13.443	-0.623	0.1135	1	1	-0.732090000000001
13.493	-0.584	0.13	1	1	-0.726002500000001
13.542	-0.546	0.1465	1	1	-0.719228250000001
13.593	-0.5075	0.167	1	1	-0.711234000000001
13.644	-0.47	0.1865	1	1	-0.702219750000001
13.693	-0.4335	0.21	1	1	-0.692505500000001
13.743	-0.3975	0.2335	1	1	-0.681418000000001
13.794	-0.362	0.263	1	1	-0.668757250000001
13.843	-0.3275	0.2915	1	1	-0.655172000000001
13.893	-0.296	0.3275	1	1	-0.639697000000001
13.943	-0.2635	0.3645	1	1	-0.622397000000001
13.993	-0.234	0.4065	1	1	-0.603122000000001
14.043	-0.2055	0.454	1	1	-0.581609500000001
14.093	-0.1795	0.5095	1	1	-0.557522000000002
14.143	-0.1575	0.5725	1	1	-0.530472000000001
14.193	-0.1375	0.6455	1	1	-0.500022000000001
14.243	-0.1195	0.72	1	1	-0.465884500000001
14.293	-0.1025	0.7975	1	1	-0.427947000000001
14.343	-0.086	0.875	1	1	-0.3861345
14.393	-0.0705	0.9585	1	1	-0.340297
14.443	-0.0555	1.024	1	1	-0.290734500000003
14.494	-0.041	1.0235	1	1	-0.238523250000001
14.543	-0.0275	1.0235	1	1	-0.188371750000001
14.593	-0.0145	1.0235	1	1	-0.13719675
14.644	-0.0015	1.0235	1	1	-0.084998250000002
14.693	0.0105	1.0235	1	1	-0.0348467500000025
14.744	0.0235	1.024	1	1	0.0173644999999994
14.793	0.0375	1.0235	1	1	0.0675282499999989
14.843	0.0535	1.0235	1	1	0.11870325
14.893	0.0705	1.0235	1	1	0.16987825
14.943	0.089	1.0235	1	1	0.221053249999997
14.993	0.109	1.0235	1	1	0.272228249999998
15.043	0.1305	1.0235	1	1	0.323403249999999
15.093	0.155	1.0235	1	1	0.37457825
15.143	0.1845	1.0235	1	1	0.42575325
15.192	0.222	1.0235	1	1	0.47590475
15.243	0.2755	1.0235	1	1	0.528103249999998
15.293	0.36	1.0235	1	1	0.579278249999999
15.344	0.4765	1.0235	1	1	0.631476749999997
15.393	0.597	0.7235	1	1	0.67427825
15.443	0.694	0.387	1	1	0.702040749999998
15.494	0.75	0.1645	1	1	0.716103999999999
15.544	0.77	0.023	1	1	0.720791499999999
15.593	0.761	-0.037	1	1	0.720448499999999
15.643	0.7315	-0.067	1	1	0.717848499999999
15.693	0.6955	-0.0855	1	1	0.714035999999999
15.744	0.656	-0.1025	1	1	0.709241999999999
15.793	0.6175	-0.1155	1	1	0.703900999999999
15.843	0.5785	-0.134	1	1	0.697663499999999
15.893	0.5395	-0.149	1	1	0.690588499999999
15.943	0.5015	-0.1705	1	1	0.682600999999999
15.993	0.464	-0.191	1	1	0.673563499999999
16.043	0.428	-0.2145	1	1	0.663425999999999
16.093	0.391	-0.239	1	1	0.652088499999999
16.143	0.3555	-0.2695	1	1	0.639375999999999
16.193	0.322	-0.2965	1	1	0.625226
16.243	0.289	-0.336	1	1	0.6094135
16.293	0.2575	-0.3725	1	1	0.591700999999999
16.343	0.2275	-0.417	1	1	0.571963499999999
16.393	0.2	-0.465	1	1	0.549913499999999
16.443	0.175	-0.5225	1	1	0.525226
16.492	0.1535	-0.585	1	1	0.49809225
16.542	0.134	-0.658	1	1	0.46701725
16.593	0.116	-0.7335	1	1	0.431533999999999
16.644	0.099	-0.8125	1	1	0.392111
16.693	0.0825	-0.891	1	1	0.35037525
16.743	0.0675	-0.972	1	1	0.30380025
16.794	0.052	-1.0235	1	1	0.252914999999998
16.843	0.038	-1.0235	1	1	0.202763499999998
16.894	0.024	-1.0235	1	1	0.150565
16.942	0.012	-1.0235	1	1	0.101436999999998
16.993	-0.0005	-1.0235	1	1	0.0492384999999997
17.043	-0.0135	-1.0235	1	1	-0.00193650000000105
17.093	-0.0265	-1.0235	1	1	-0.0531115000000018
17.143	-0.041	-1.0235	1	1	-0.104286500000003
17.193	-0.057	-1.0235	1	1	-0.1554615
17.242	-0.074	-1.0235	1	1	-0.205612999999999
17.293	-0.0925	-1.0235	1	1	-0.257811500000001
17.343	-0.113	-1.0235	1	1	-0.308986500000002
17.393	-0.135	-1.0235	1	1	-0.360161500000003
17.443	-0.1595	-1.0235	1	1	-0.4113365
17.493	-0.19	-1.0235	1	1	-0.4625115
17.543	-0.231	-1.0235	1	1	-0.513686500000001
17.594	-0.2895	-1.0235	1	1	-0.565885
17.643	-0.3765	-1.0235	1	1	-0.616036500000003
17.694	-0.496	-1.0235	1	1	-0.668235000000001
17.743	-0.6155	-0.6725	1	1	-0.709787000000001
17.793	-0.706	-0.3555	1	1	-0.735487000000001
17.842	-0.757	-0.1495	1	1	-0.747859500000001
17.893	-0.7745	-0.015	1	1	-0.752054250000001
17.943	-0.7625	0.0405	1	1	-0.751416750000001
17.993	-0.732	0.069	1	1	-0.748679250000001
