DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
3.877	-0.1145	-0.318	1	1	-0.25251175
3.928	-0.118	-0.268	1	1	-0.26745475
3.979	-0.121	-0.219	1	1	-0.27987325
4.028	-0.1235	-0.174	1	1	-0.28950175
4.079	-0.126	-0.1285	1	1	-0.2972155
4.129	-0.127	-0.087	1	1	-0.302603
4.178	-0.128	-0.0455	1	1	-0.30584925
4.228	-0.1285	-0.006	1	1	-0.30713675
4.278	-0.127	0.025	1	1	-0.30666175
4.328	-0.1225	0.05	1	1	-0.30478675
4.378	-0.1165	0.074	1	1	-0.30168675
4.429	-0.11	0.095	1	1	-0.29737725
4.478	-0.103	0.1155	1	1	-0.29222
4.529	-0.0955	0.135	1	1	-0.28583225
4.578	-0.088	0.155	1	1	-0.27872725
4.628	-0.0805	0.1735	1	1	-0.27051475
4.678	-0.073	0.192	1	1	-0.26137725
4.728	-0.065	0.2105	1	1	-0.25131475
4.778	-0.0575	0.231	1	1	-0.24027725
4.828	-0.0505	0.25	1	1	-0.22825225
4.878	-0.043	0.272	1	1	-0.21520225
4.928	-0.036	0.292	1	1	-0.20110225
4.978	-0.029	0.315	1	1	-0.18592725
5.028	-0.0225	0.3365	1	1	-0.16963975
5.077	-0.016	0.359	1	1	-0.1526
5.128	-0.0095	0.3825	1	1	-0.13369175
5.178	-0.0035	0.4065	1	1	-0.11396675
5.228	0.002	0.43	1	1	-0.0930542500000001
5.277	0.008	0.454	1	1	-0.07139625
5.328	0.0135	0.4795	1	1	-0.0475919999999999
5.378	0.019	0.5045	1	1	-0.022992
5.427	0.025	0.529	1	1	0.00232874999999974
5.478	0.031	0.5545	1	1	0.0299579999999998
5.528	0.0365	0.577	1	1	0.0582454999999997
5.578	0.0425	0.6025	1	1	0.0877330000000001
5.628	0.0485	0.6235	1	1	0.118383
5.678	0.0555	0.6455	1	1	0.150108
5.728	0.063	0.6655	1	1	0.182883
5.778	0.07	0.6855	1	1	0.216658
5.828	0.0785	0.7025	1	1	0.251358
5.878	0.0865	0.6635	1	1	0.285508
5.929	0.0945	0.601	1	1	0.31775275
5.978	0.1015	0.5445	1	1	0.3458175
6.027	0.1085	0.4865	1	1	0.371077
6.078	0.1145	0.43	1	1	0.39444775
6.128	0.1205	0.376	1	1	0.41459775
6.178	0.126	0.322	1	1	0.43204775
6.228	0.13	0.27	1	1	0.44684775
6.278	0.134	0.2215	1	1	0.45913525
6.328	0.137	0.1735	1	1	0.46901025
6.378	0.1395	0.1285	1	1	0.47656025
6.429	0.141	0.084	1	1	0.481979
6.478	0.142	0.043	1	1	0.4850905
6.528	0.1425	0.0025	1	1	0.486228
6.577	0.1405	-0.0265	1	1	0.48564
6.628	0.1355	-0.051	1	1	0.48366375
6.678	0.129	-0.072	1	1	0.48058875
6.729	0.1225	-0.094	1	1	0.47635575
6.778	0.1145	-0.1125	1	1	0.4712965
6.828	0.107	-0.132	1	1	0.465184
6.877	0.099	-0.1495	1	1	0.45828725
6.928	0.091	-0.168	1	1	0.450191
6.978	0.083	-0.1855	1	1	0.4413535
7.028	0.075	-0.2035	1	1	0.4316285
7.077	0.067	-0.2215	1	1	0.421216
7.128	0.059	-0.2415	1	1	0.4094095
7.178	0.0515	-0.2605	1	1	0.3968595
7.227	0.0445	-0.28	1	1	0.38361725
7.278	0.037	-0.3005	1	1	0.3688145
7.328	0.03	-0.3225	1	1	0.3532395
7.378	0.023	-0.3435	1	1	0.3365895
7.429	0.016	-0.367	1	1	0.31847175
7.477	0.0095	-0.3875	1	1	0.30036375
7.528	0.003	-0.411	1	1	0.280002
7.579	-0.003	-0.4345	1	1	0.25844175
7.628	-0.009	-0.4585	1	1	0.23656325
7.68	-0.015	-0.4805	1	1	0.21214925
7.729	-0.021	-0.506	1	1	0.187980000000001
7.778	-0.0265	-0.529	1	1	0.1626225
7.828	-0.032	-0.5535	1	1	0.13556
7.878	-0.038	-0.577	1	1	0.1072975
7.929	-0.0445	-0.6025	1	1	0.0772202499999999
7.978	-0.05	-0.6235	1	1	0.0471832500000002
8.028	-0.0565	-0.647	1	1	0.0154207499999998
8.078	-0.063	-0.668	1	1	-0.0174542499999995
8.129	-0.07	-0.69	1	1	-0.0520832499999997
8.178	-0.0775	-0.709	1	1	-0.0863587499999993
8.228	-0.0845	-0.664	1	1	-0.12068375
8.278	-0.0915	-0.6045	1	1	-0.15239625
8.328	-0.098	-0.5485	1	1	-0.18122125
8.378	-0.1045	-0.4915	1	1	-0.20722125
8.428	-0.1105	-0.4375	1	1	-0.230446249999999
8.479	-0.1155	-0.382	1	1	-0.2513435
8.528	-0.12	-0.3315	1	1	-0.26882425
8.577	-0.124	-0.283	1	1	-0.2838795
8.629	-0.128	-0.2335	1	1	-0.2973085
8.678	-0.1305	-0.186	1	1	-0.30758625
8.729	-0.133	-0.1415	1	1	-0.3159375
8.778	-0.1345	-0.098	1	1	-0.32180525
8.828	-0.136	-0.056	1	1	-0.32565525
8.878	-0.1365	-0.0155	1	1	-0.32744275
8.928	-0.1355	0.017	1	1	-0.32740525
8.978	-0.1315	0.0435	1	1	-0.32589275
9.029	-0.1255	0.066	1	1	-0.3231005
9.077	-0.1195	0.0885	1	1	-0.3193925
9.128	-0.112	0.1085	1	1	-0.314369
9.178	-0.105	0.128	1	1	-0.3084565
9.227	-0.0975	0.1465	1	1	-0.30173125
9.278	-0.0895	0.166	1	1	-0.2937625
9.328	-0.0815	0.1845	1	1	-0.285
9.377	-0.074	0.2015	1	1	-0.275543
9.427	-0.066	0.221	1	1	-0.2649805
9.478	-0.0585	0.241	1	1	-0.2531995
9.527	-0.051	0.261	1	1	-0.2409005
9.578	-0.044	0.2825	1	1	-0.22704125
9.628	-0.0365	0.3025	1	1	-0.21241625
9.679	-0.03	0.326	1	1	-0.1963895
9.728	-0.023	0.347	1	1	-0.179901
9.779	-0.0165	0.37	1	1	-0.1616175
9.828	-0.0105	0.393	1	1	-0.142924
9.878	-0.004	0.417	1	1	-0.122674
9.929	0.0015	0.4405	1	1	-0.10080775
9.979	0.0075	0.466	1	1	-0.0781452500000001
10.029	0.013	0.4895	1	1	-0.0542577499999997
10.078	0.019	0.514	1	1	-0.029672
10.128	0.0245	0.539	1	1	-0.00334699999999961
10.177	0.03	0.5625	1	1	0.0236397500000001
10.228	0.036	0.587	1	1	0.0529520000000002
10.278	0.042	0.611	1	1	0.0829020000000006
10.328	0.0485	0.6325	1	1	0.1139895
10.378	0.055	0.6545	1	1	0.1461645
10.428	0.0625	0.675	1	1	0.179402
10.477	0.07	0.693	1	1	0.212918000000001
10.528	0.078	0.7115	1	1	0.248732750000001
10.578	0.086	0.657	1	1	0.28294525
10.628	0.094	0.596	1	1	0.31427025
10.678	0.101	0.5365	1	1	0.34258275
10.729	0.108	0.478	1	1	0.3684525
10.778	0.114	0.4235	1	1	0.39053925
10.828	0.12	0.367	1	1	0.41030175
10.878	0.125	0.3145	1	1	0.42733925
10.928	0.1295	0.2635	1	1	0.44178925
10.978	0.133	0.2145	1	1	0.45373925
11.028	0.136	0.1685	1	1	0.46331425
11.078	0.1385	0.122	1	1	0.47057675
11.128	0.14	0.0795	1	1	0.47561425
11.178	0.141	0.0375	1	1	0.47853925
11.228	0.141	-0.001	1	1	0.47945175
11.279	0.1385	-0.03	1	1	0.47866125
11.328	0.1335	-0.054	1	1	0.47660325
11.378	0.1275	-0.076	1	1	0.47335325
11.428	0.1205	-0.097	1	1	0.46902825
11.477	0.113	-0.1155	1	1	0.463822
11.528	0.105	-0.1335	1	1	0.4574725
11.578	0.097	-0.1525	1	1	0.4503225
11.628	0.089	-0.171	1	1	0.442235
11.679	0.0805	-0.188	1	1	0.4330805
11.728	0.073	-0.2065	1	1	0.42341525
11.778	0.065	-0.2245	1	1	0.41264025
11.828	0.057	-0.244	1	1	0.40092775
11.88	0.0495	-0.264	1	1	0.38771975
11.928	0.0425	-0.284	1	1	0.37456775
11.978	0.035	-0.3045	1	1	0.35985525
12.028	0.028	-0.326	1	1	0.34409275
12.077	0.021	-0.3465	1	1	0.3276165
12.128	0.0145	-0.369	1	1	0.30937125
12.177	0.008	-0.391	1	1	0.29075125
12.228	0.001	-0.414	1	1	0.27022375
12.278	-0.0045	-0.437	1	1	0.24894875
12.328	-0.0105	-0.4605	1	1	0.22651125
12.378	-0.0165	-0.484	1	1	0.20289875
12.428	-0.0225	-0.509	1	1	0.178073750000001
12.478	-0.028	-0.5325	1	1	0.15203625
12.528	-0.034	-0.557	1	1	0.12479875
12.578	-0.04	-0.5805	1	1	0.0963612500000005
12.628	-0.046	-0.604	1	1	0.0667487500000001
12.678	-0.052	-0.627	1	1	0.0359737500000007
12.728	-0.0585	-0.649	1	1	0.00407375000000026
12.779	-0.065	-0.6705	1	1	-0.0295734999999998
12.828	-0.072	-0.691	1	1	-0.0629302499999995
12.878	-0.0795	-0.7075	1	1	-0.09789275
12.928	-0.087	-0.649	1	1	-0.131805249999999
12.978	-0.094	-0.59	1	1	-0.16278025
13.029	-0.1005	-0.533	1	1	-0.19141675
13.078	-0.1065	-0.477	1	1	-0.21616175
13.128	-0.1125	-0.4235	1	1	-0.23867425
13.178	-0.1175	-0.369	1	1	-0.258486749999999
13.228	-0.1225	-0.317	1	1	-0.27563675
13.278	-0.1265	-0.2675	1	1	-0.29024925
13.327	-0.13	-0.22	1	1	-0.302193
13.377	-0.1325	-0.1735	1	1	-0.3120305
13.427	-0.135	-0.1285	1	1	-0.3195805
13.478	-0.1365	-0.086	1	1	-0.32505025
13.528	-0.1375	-0.0435	1	1	-0.32828775
13.578	-0.1375	-0.0035	1	1	-0.32946275
13.629	-0.136	0.0255	1	1	-0.32890175
13.678	-0.131	0.051	1	1	-0.3270275
13.728	-0.125	0.073	1	1	-0.3239275
13.778	-0.1185	0.0945	1	1	-0.31974
13.828	-0.1115	0.1135	1	1	-0.31454
13.878	-0.1035	0.133	1	1	-0.3083775
13.928	-0.096	0.152	1	1	-0.3012525
13.977	-0.088	0.17	1	1	-0.2933635
14.028	-0.0805	0.1885	1	1	-0.28422175
14.078	-0.0725	0.207	1	1	-0.27433425
14.128	-0.0645	0.226	1	1	-0.26350925
14.178	-0.057	0.247	1	1	-0.25168425
14.228	-0.0495	0.266	1	1	-0.23885925
14.277	-0.0425	0.286	1	1	-0.22533525
14.327	-0.0355	0.3075	1	1	-0.21049775
14.378	-0.029	0.3295	1	1	-0.19425425
14.428	-0.022	0.3525	1	1	-0.17720425
14.479	-0.0155	0.375	1	1	-0.158653
14.528	-0.009	0.398	1	1	-0.1397145
14.578	-0.003	0.4225	1	1	-0.119202
14.628	0.0025	0.4455	1	1	-0.0975019999999997
14.679	0.0085	0.471	1	1	-0.0741312499999996
14.728	0.014	0.495	1	1	-0.0504642499999999
14.779	0.02	0.52	1	1	-0.0245817499999998
14.828	0.0255	0.544	1	1	0.00148624999999994
14.878	0.031	0.5675	1	1	0.0292737500000003
14.928	0.037	0.592	1	1	0.0582612499999997
14.978	0.0435	0.616	1	1	0.0884612500000001
15.028	0.0495	0.637	1	1	0.119786250000001
15.078	0.0565	0.6595	1	1	0.152198750000001
15.128	0.064	0.679	1	1	0.185661249999999
15.178	0.0715	0.698	1	1	0.22008625
15.228	0.0795	0.704	1	1	0.25513625
15.278	0.0875	0.6435	1	1	0.288823750000001
15.328	0.0955	0.583	1	1	0.319486250000001
15.378	0.1025	0.524	1	1	0.347161249999999
15.428	0.109	0.4675	1	1	0.37194875
15.478	0.1155	0.411	1	1	0.39391125
15.528	0.121	0.355	1	1	0.41306125
15.578	0.126	0.3035	1	1	0.429523750000001
15.628	0.1305	0.251	1	1	0.44338625
15.678	0.134	0.2045	1	1	0.45477375
15.728	0.137	0.1565	1	1	0.46379875
15.778	0.139	0.113	1	1	0.47053625
15.828	0.1405	0.069	1	1	0.47508625
15.878	0.1415	0.0285	1	1	0.47752375
15.929	0.141	-0.0095	1	1	0.47800825
15.978	0.138	-0.0355	1	1	0.47690575
16.028	0.1325	-0.0595	1	1	0.47453075
16.078	0.126	-0.08	1	1	0.47104325
16.127	0.119	-0.1005	1	1	0.466621
16.178	0.1115	-0.1195	1	1	0.461011000000001
16.228	0.1035	-0.139	1	1	0.4545485
16.279	0.095	-0.156	1	1	0.447026000000001
16.328	0.0875	-0.1745	1	1	0.43892875
16.378	0.0795	-0.192	1	1	0.42976625
16.429	0.0715	-0.21	1	1	0.41951525
16.478	0.0635	-0.228	1	1	0.40878425
16.528	0.0555	-0.2485	1	1	0.396871750000001
16.579	0.048	-0.2675	1	1	0.38371375
16.628	0.0405	-0.288	1	1	0.370104
16.678	0.0335	-0.308	1	1	0.355204000000001
16.728	0.0265	-0.3305	1	1	0.3392415
16.779	0.0195	-0.351	1	1	0.321863250000001
16.828	0.013	-0.374	1	1	0.304100749999999
16.878	0.0065	-0.3955	1	1	0.28486325
16.928	0	-0.419	1	1	0.264500750000001
16.978	-0.006	-0.4415	1	1	0.242988249999999
17.029	-0.012	-0.466	1	1	0.219847000000002
17.079	-0.018	-0.489	1	1	0.195972
17.129	-0.0235	-0.5145	1	1	0.170884500000001
17.178	-0.0295	-0.5375	1	1	0.145110500000001
17.228	-0.035	-0.5625	1	1	0.117610499999999
17.278	-0.041	-0.5855	1	1	0.0889105000000007
17.328	-0.047	-0.6095	1	1	0.0590354999999981
17.378	-0.0535	-0.631	1	1	0.0280229999999999
17.427	-0.0595	-0.6535	1	1	-0.00344724999999976
17.478	-0.0665	-0.675	1	1	-0.037324000000001
17.527	-0.0735	-0.6945	1	1	-0.0708767500000007
17.578	-0.081	-0.6965	1	1	-0.106347250000002
17.629	-0.0885	-0.637	1	1	-0.140351499999999
17.678	-0.0955	-0.5775	1	1	-0.170106749999998
17.727	-0.102	-0.5225	1	1	-0.197056749999998
17.778	-0.108	-0.4645	1	1	-0.222225249999999
17.827	-0.1135	-0.412	1	1	-0.243699499999999
17.878	-0.119	-0.357	1	1	-0.263308999999999
17.928	-0.1235	-0.3065	1	1	-0.279896499999998
17.978	-0.1275	-0.256	1	1	-0.293959
18.028	-0.131	-0.209	1	1	-0.305583999999999
18.079	-0.134	-0.1605	1	1	-0.315006249999999
18.129	-0.136	-0.118	1	1	-0.321968749999999
18.178	-0.1375	-0.0745	1	1	-0.326684999999999
18.228	-0.138	-0.0345	1	1	-0.329409999999999
18.277	-0.138	0.0035	1	1	-0.330169499999999
18.327	-0.1355	0.0315	1	1	-0.329294499999999
18.378	-0.1305	0.057	1	1	-0.327037749999999
18.427	-0.124	0.0775	1	1	-0.323742499999999
18.477	-0.1175	0.0985	1	1	-0.319342499999999
18.528	-0.11	0.118	1	1	-0.313821749999999
18.578	-0.1025	0.138	1	1	-0.307421749999999
18.629	-0.0945	0.1555	1	1	-0.299937499999999
18.678	-0.0865	0.1755	1	1	-0.291827999999999
18.728	-0.079	0.1925	1	1	-0.282627999999999
18.778	-0.071	0.211	1	1	-0.272540499999999
18.829	-0.0635	0.2295	1	1	-0.261307749999999
18.879	-0.0555	0.251	1	1	-0.24929525
18.929	-0.0485	0.27	1	1	-0.236270249999998
18.978	-0.041	0.292	1	1	-0.222501249999999
19.029	-0.034	0.312	1	1	-0.20709925
19.079	-0.0275	0.3355	1	1	-0.190911749999999
19.128	-0.0205	0.356	1	1	-0.173969999999999
19.178	-0.0145	0.3805	1	1	-0.1555575
19.229	-0.008	0.403	1	1	-0.135578249999999
19.278	-0.0015	0.4275	1	1	-0.115230999999999
19.328	0.0035	0.45	1	1	-0.0932934999999976
19.378	0.0095	0.4755	1	1	-0.0701559999999989
19.427	0.0155	0.4985	1	1	-0.0462929999999992
19.478	0.021	0.525	1	1	-0.0201937499999982
19.528	0.0265	0.548	1	1	0.0066312500000003
19.579	0.0325	0.5735	1	1	0.0352295000000014
19.628	0.0385	0.596	1	1	0.0638822500000011
19.678	0.0445	0.62	1	1	0.0942822499999994
19.728	0.051	0.6405	1	1	0.125794750000002
19.778	0.058	0.663	1	1	0.15838225
19.828	0.0655	0.6825	1	1	0.192019750000003
19.879	0.073	0.7015	1	1	0.227311749999999
19.928	0.081	0.691	1	1	0.261427999999999
19.978	0.089	0.632	1	1	0.294503000000002
20.028	0.0965	0.5705	1	1	0.3245655
20.078	0.104	0.512	1	1	0.351628000000002
20.128	0.1105	0.4535	1	1	0.375765500000001
20.179	0.117	0.398	1	1	0.397478750000002
20.228	0.1225	0.343	1	1	0.415633250000002
20.279	0.1275	0.2915	1	1	0.431813
20.328	0.1315	0.2415	1	1	0.444871500000002
20.378	0.135	0.1945	1	1	0.455771500000001
20.428	0.1375	0.1465	1	1	0.464296500000001
20.478	0.1395	0.1035	1	1	0.470546500000001
20.528	0.141	0.0605	1	1	0.474646500000001
20.578	0.1415	0.0205	1	1	0.476671500000001
20.628	0.141	-0.0155	1	1	0.476796500000001
20.679	0.137	-0.0415	1	1	0.475343000000001
20.728	0.1315	-0.0645	1	1	0.472746000000001
20.778	0.1245	-0.0845	1	1	0.469021000000001
20.828	0.1175	-0.1055	1	1	0.464271000000001
20.877	0.11	-0.123	1	1	0.458672750000001
20.927	0.102	-0.142	1	1	0.452047750000001
20.977	0.094	-0.16	1	1	0.444497750000002
21.028	0.0855	-0.1785	1	1	0.435866000000002
21.078	0.0775	-0.1955	1	1	0.426516000000001
21.129	0.0695	-0.214	1	1	0.416073750000002
21.178	0.062	-0.232	1	1	0.405146750000002
21.228	0.054	-0.2525	1	1	0.393034250000001
21.278	0.0465	-0.271	1	1	0.379946750000002
21.329	0.0395	-0.2925	1	1	0.365577500000001
21.377	0.032	-0.312	1	1	0.351069500000001
21.428	0.025	-0.335	1	1	0.334571000000002
21.479	0.018	-0.3555	1	1	0.316963250000002
21.528	0.0115	-0.3785	1	1	0.298980250000002
21.578	0.005	-0.3995	1	1	0.27953025
21.629	-0.001	-0.424	1	1	0.258531000000002
21.678	-0.007	-0.447	1	1	0.237191500000002
21.728	-0.013	-0.4695	1	1	0.214279000000001
21.778	-0.019	-0.4935	1	1	0.190204000000002
21.828	-0.025	-0.5185	1	1	0.164904
21.878	-0.0305	-0.5415	1	1	0.138404000000001
21.928	-0.0365	-0.567	1	1	0.110691500000003
21.978	-0.0425	-0.59	1	1	0.0817665000000003
22.028	-0.048	-0.614	1	1	0.0516665000000021
22.078	-0.0545	-0.636	1	1	0.0204164999999994
22.128	-0.061	-0.6585	1	1	-0.0119459999999988
22.178	-0.068	-0.6785	1	1	-0.0453709999999969
22.228	-0.075	-0.6995	1	1	-0.0798209999999998
22.278	-0.0825	-0.6825	1	1	-0.114370999999998
22.328	-0.09	-0.6245	1	1	-0.147046000000001
22.379	-0.097	-0.5655	1	1	-0.177390999999998
22.428	-0.1035	-0.51	1	1	-0.203740749999997
22.478	-0.1095	-0.454	1	1	-0.227840749999999
22.528	-0.115	-0.4	1	1	-0.249190749999998
22.578	-0.12	-0.3455	1	1	-0.26782825
22.629	-0.1245	-0.2955	1	1	-0.284173749999998
22.678	-0.1285	-0.245	1	1	-0.297415999999998
22.728	-0.132	-0.1985	1	1	-0.308503499999999
22.777	-0.1345	-0.1515	1	1	-0.317078499999999
22.828	-0.1365	-0.1085	1	1	-0.323708499999999
22.878	-0.1375	-0.065	1	1	-0.328045999999999
22.928	-0.1385	-0.0255	1	1	-0.330308499999999
22.978	-0.138	0.0105	1	1	-0.330683499999999
23.028	-0.1345	0.037	1	1	-0.329495999999999
23.078	-0.1295	0.0615	1	1	-0.327033499999999
23.128	-0.123	0.0815	1	1	-0.323458499999999
23.179	-0.116	0.1035	1	1	-0.318740999999999
23.228	-0.1085	0.1215	1	1	-0.313228499999999
23.278	-0.101	0.1415	1	1	-0.306653499999999
23.328	-0.093	0.159	1	1	-0.299140999999998
23.378	-0.085	0.1785	1	1	-0.290703499999999
23.428	-0.0775	0.196	1	1	-0.281340999999999
23.478	-0.0695	0.2155	1	1	-0.271053499999999
23.528	-0.062	0.2335	1	1	-0.259828499999999
23.579	-0.054	0.2545	1	1	-0.247384499999999
23.628	-0.047	0.274	1	1	-0.234436249999999
23.678	-0.04	0.296	1	1	-0.22018625
23.728	-0.033	0.317	1	1	-0.204861249999998
23.778	-0.026	0.34	1	1	-0.188436249999999
23.829	-0.0195	0.3615	1	1	-0.170547999999999
23.878	-0.013	0.385	1	1	-0.152258749999999
23.928	-0.0065	0.407	1	1	-0.13245875
23.978	-0.0005	0.432	1	1	-0.111483749999998
24.028	0.005	0.455	1	1	-0.0893087499999994
24.077	0.0105	0.48	1	1	-0.0664012499999996
24.128	0.0165	0.5035	1	1	-0.0413219999999986
24.179	0.022	0.5295	1	1	-0.0149804999999976
24.228	0.028	0.553	1	1	0.0115407500000021
24.278	0.0335	0.578	1	1	0.0398157500000005
24.328	0.0395	0.601	1	1	0.069290750000003
24.378	0.046	0.625	1	1	0.0999407500000012
24.428	0.0525	0.6455	1	1	0.131703249999999
24.478	0.0595	0.668	1	1	0.164540750000002
24.528	0.067	0.6865	1	1	0.19840325
24.578	0.0745	0.7055	1	1	0.233203250000003
24.628	0.0825	0.679	1	1	0.267815750000001
24.678	0.091	0.6195	1	1	0.300278249999999
24.728	0.0985	0.5585	1	1	0.329728250000002
24.778	0.1055	0.5005	1	1	0.35620325
24.827	0.112	0.4435	1	1	0.37933125
24.878	0.118	0.388	1	1	0.400534500000001
24.928	0.1235	0.332	1	1	0.4185345
24.978	0.1285	0.282	1	1	0.433884500000001
25.028	0.1325	0.2305	1	1	0.446697000000001
25.078	0.136	0.184	1	1	0.457059500000001
25.128	0.1385	0.137	1	1	0.465084500000001
25.178	0.1405	0.094	1	1	0.470859500000001
25.228	0.1415	0.0505	1	1	0.474472000000001
25.278	0.142	0.013	1	1	0.476059500000001
25.328	0.1405	-0.0215	1	1	0.475847000000001
25.379	0.136	-0.0465	1	1	0.474113000000001
25.429	0.13	-0.069	1	1	0.471225500000001
25.478	0.1235	-0.0885	1	1	0.467366750000001
25.527	0.116	-0.1095	1	1	0.462515750000001
25.578	0.1085	-0.1265	1	1	0.456497750000001
25.628	0.1	-0.1465	1	1	0.449672750000001
25.679	0.0925	-0.163	1	1	0.441780500000001
25.728	0.084	-0.1825	1	1	0.433315750000001
25.779	0.076	-0.199	1	1	0.423587500000002
25.828	0.068	-0.2185	1	1	0.41335875
25.878	0.0605	-0.236	1	1	0.401996250000001
25.928	0.0525	-0.257	1	1	0.389671250000002
25.979	0.045	-0.2765	1	1	0.376067000000001
26.029	0.038	-0.297	1	1	0.361729500000002
26.078	0.031	-0.317	1	1	0.3466865
26.129	0.0235	-0.3395	1	1	0.329945750000002
26.178	0.017	-0.3595	1	1	0.312820250000002
26.228	0.01	-0.3835	1	1	0.29424525
26.278	0.004	-0.404	1	1	0.274557750000001
26.328	-0.002	-0.4285	1	1	0.25374525
26.379	-0.0085	-0.452	1	1	0.231292500000002
26.429	-0.0145	-0.476	1	1	0.2080925
26.478	-0.02	-0.4985	1	1	0.18421725
26.528	-0.027	-0.531	1	1	0.158479750000002
26.578	-0.0315	-0.547	1	1	0.131529749999999
26.628	-0.0375	-0.5725	1	1	0.103542250000001
26.679	-0.0435	-0.5965	1	1	0.0737327499999999
26.729	-0.0495	-0.6195	1	1	0.0433327500000016
26.779	-0.056	-0.6405	1	1	0.0118327500000034
26.828	-0.0625	-0.6635	1	1	-0.0201152500000009
26.878	-0.0695	-0.683	1	1	-0.053777749999999
26.927	-0.0765	-0.7035	1	1	-0.0877469999999986
26.978	-0.084	-0.671	1	1	-0.12279675
27.028	-0.0915	-0.613	1	1	-0.154896749999998
27.078	-0.098	-0.554	1	1	-0.184071750000001
27.128	-0.1045	-0.4985	1	1	-0.210384249999999
27.178	-0.111	-0.4415	1	1	-0.233884249999998
27.228	-0.1165	-0.389	1	1	-0.25464675
27.278	-0.1215	-0.335	1	1	-0.272746749999998
27.328	-0.1255	-0.2855	1	1	-0.28825925
27.377	-0.1295	-0.236	1	1	-0.301036
