DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.001	0	0	1	0
0.043	0.007	0	1	1	0
0.0930000000000001	0.0075	0.1105	1	1	0.0027625
0.193	0.014	0.2345	1	1	0.0200125
0.242	0.0165	0.289	1	1	0.03283825
0.292	0.02	0.3475	1	1	0.04875075
0.343	0.0245	0.403	1	1	0.0678885
0.393	0.029	0.457	1	1	0.0893885
0.443	0.0335	0.51	1	1	0.1135635
0.493	0.039	0.562	1	1	0.1403635
0.543	0.045	0.61	1	1	0.1696635
0.593	0.0515	0.6585	1	1	0.201376
0.643	0.059	0.704	1	1	0.2354385
0.692	0.0665	0.7485	1	1	0.27102475
0.743	0.0755	0.791	1	1	0.310282
0.793	0.085	0.8315	1	1	0.3508445
0.842	0.0955	0.8655	1	1	0.392421
0.893	0.1075	0.9015	1	1	0.4374795
0.943	0.1205	0.929	1	1	0.483242
0.993	0.1355	0.955	1	1	0.530342
1.043	0.1505	0.982	1	1	0.578767
1.092	0.165	1.009	1	1	0.6275465
1.143	0.1805	1.024	1	1	0.679388
1.193	0.196	0.9585	1	1	0.7289505
1.244	0.212	0.847	1	1	0.77499075
1.293	0.2275	0.7415	1	1	0.813909
1.344	0.243	0.631	1	1	0.84890775
1.393	0.257	0.53	1	1	0.87735225
1.443	0.2705	0.428	1	1	0.90130225
1.492	0.282	0.3345	1	1	0.9199835
1.543	0.2915	0.2425	1	1	0.934697
1.593	0.299	0.1585	1	1	0.944722
1.643	0.3035	0.0835	1	1	0.950772
1.692	0.3055	0.0185	1	1	0.953271
1.743	0.3025	-0.0305	1	1	0.952965
1.793	0.292	-0.0615	1	1	0.950665
1.842	0.2785	-0.0885	1	1	0.94699
1.893	0.263	-0.113	1	1	0.94185175
1.943	0.247	-0.137	1	1	0.93560175
1.992	0.2315	-0.1585	1	1	0.928362
2.042	0.2155	-0.185	1	1	0.9197745
2.092	0.2	-0.21	1	1	0.9098995
2.142	0.1855	-0.238	1	1	0.8986995
2.193	0.171	-0.2675	1	1	0.88580925
2.243	0.1575	-0.2985	1	1	0.87165925
2.293	0.1445	-0.3305	1	1	0.85593425
2.343	0.1325	-0.363	1	1	0.83859675
2.394	0.12	-0.3975	1	1	0.819204
2.443	0.109	-0.4335	1	1	0.7988445
2.492	0.098	-0.47	1	1	0.77670875
2.543	0.087	-0.508	1	1	0.75176975
2.592	0.0765	-0.545	1	1	0.72597125
2.643	0.066	-0.586	1	1	0.69713075
2.693	0.0555	-0.624	1	1	0.66688075
2.743	0.046	-0.665	1	1	0.63465575
2.792	0.0365	-0.704	1	1	0.60111525
2.843	0.0265	-0.746	1	1	0.56414025
2.894	0.017	-0.7885	1	1	0.5250105
2.943	0.0085	-0.8305	1	1	0.485345
2.993	0	-0.873	1	1	0.4427575
3.042	-0.008	-0.917	1	1	0.3989025
3.092	-0.0165	-0.959	1	1	0.3520025
3.143	-0.0255	-1.002	1	1	0.301997
3.193	-0.0345	-1.0235	1	1	0.2513595
3.242	-0.0445	-1.0235	1	1	0.201208
3.293	-0.055	-1.0235	1	1	0.1490095
3.344	-0.0665	-1.0235	1	1	0.0968110000000001
3.392	-0.0785	-1.0235	1	1	0.047683
3.443	-0.091	-1.0235	1	1	-0.00451550000000013
3.493	-0.104	-1.0235	1	1	-0.0556905
3.543	-0.1175	-1.0235	1	1	-0.1068655
3.592	-0.13	-1.0235	1	1	-0.157017
3.643	-0.1425	-0.9675	1	1	-0.207787499999999
3.693	-0.154	-0.8685	1	1	-0.2536875
3.743	-0.166	-0.773	1	1	-0.294725
3.793	-0.177	-0.676	1	1	-0.33095
3.842	-0.1875	-0.585	1	1	-0.3618445
3.893	-0.197	-0.491	1	1	-0.3892825
3.943	-0.206	-0.404	1	1	-0.4116575
3.993	-0.213	-0.3185	1	1	-0.42972
4.044	-0.2195	-0.237	1	1	-0.44388525
4.094	-0.224	-0.161	1	1	-0.45383525
4.143	-0.2265	-0.0905	1	1	-0.459997
4.193	-0.228	-0.0225	1	1	-0.462822
4.243	-0.226	0.0285	1	1	-0.462672
4.294	-0.2175	0.0685	1	1	-0.4601985
4.343	-0.2065	0.1015	1	1	-0.4560335
4.393	-0.194	0.133	1	1	-0.450171
4.443	-0.181	0.1625	1	1	-0.4427835
4.493	-0.1675	0.1925	1	1	-0.4339085
4.543	-0.154	0.223	1	1	-0.423521
4.592	-0.1415	0.255	1	1	-0.41181
4.643	-0.1285	0.288	1	1	-0.3979635
4.693	-0.1165	0.321	1	1	-0.3827385
4.743	-0.105	0.3565	1	1	-0.365801
4.792	-0.094	0.3925	1	1	-0.3474505
4.843	-0.083	0.431	1	1	-0.32645125
4.893	-0.0725	0.471	1	1	-0.30390125
4.943	-0.0625	0.51	1	1	-0.27937625
4.992	-0.0525	0.5515	1	1	-0.2533695
5.043	-0.0435	0.592	1	1	-0.22421025
5.092	-0.034	0.632	1	1	-0.19422225
5.143	-0.0245	0.676	1	1	-0.16086825
5.194	-0.0155	0.721	1	1	-0.12524475
5.243	-0.007	0.7625	1	1	-0.0888989999999997
5.292	0.0005	0.806	1	1	-0.0504707500000001
5.344	0.009	0.8525	1	1	-0.00734974999999973
5.393	0.017	0.896	1	1	0.0354884999999998
5.443	0.0255	0.9395	1	1	0.0813760000000005
5.493	0.034	0.9825	1	1	0.129426
5.543	0.0435	1.0225	1	1	0.179551
5.592	0.053	1.024	1	1	0.229690250000001
5.642	0.064	1.0235	1	1	0.28087775
5.693	0.0755	1.0235	1	1	0.33307625
5.743	0.087	1.0235	1	1	0.38425125
5.793	0.0995	1.0235	1	1	0.43542625
5.842	0.1125	1.0235	1	1	0.48557775
5.893	0.127	1.0235	1	1	0.53777625
5.943	0.1405	1.024	1	1	0.58896375
5.993	0.154	0.9285	1	1	0.63777625
6.043	0.167	0.8255	1	1	0.68162625
6.093	0.18	0.721	1	1	0.72028875
6.143	0.1925	0.624	1	1	0.75391375
6.194	0.2045	0.527	1	1	0.78326425
6.243	0.2145	0.435	1	1	0.80683325
6.293	0.224	0.346	1	1	0.82635825
6.343	0.2315	0.261	1	1	0.84153325
6.392	0.237	0.184	1	1	0.85243575
6.443	0.241	0.107	1	1	0.85985625
6.492	0.243	0.039	1	1	0.86343325
6.543	0.242	-0.02	1	1	0.86391775
6.593	0.235	-0.058	1	1	0.86196775
6.643	0.2235	-0.092	1	1	0.85821775
6.694	0.2105	-0.122	1	1	0.85276075
6.742	0.1975	-0.151	1	1	0.84620875
6.793	0.183	-0.179	1	1	0.83779375
6.843	0.169	-0.209	1	1	0.82809375
6.892	0.1555	-0.2385	1	1	0.81713
6.943	0.1425	-0.27	1	1	0.80416325
6.993	0.1295	-0.3025	1	1	0.78985075
7.043	0.1175	-0.336	1	1	0.77388825
7.093	0.106	-0.3705	1	1	0.75622575
7.142	0.0945	-0.409	1	1	0.737128
7.192	0.084	-0.4465	1	1	0.7157405
7.243	0.0735	-0.485	1	1	0.69198725
7.292	0.063	-0.524	1	1	0.66726675
7.343	0.053	-0.565	1	1	0.63949725
7.393	0.0435	-0.6045	1	1	0.61025975
7.443	0.034	-0.647	1	1	0.57897225
7.493	0.025	-0.688	1	1	0.54559725
7.543	0.016	-0.7305	1	1	0.51013475
7.593	0.0075	-0.7735	1	1	0.472534749999999
7.643	-0.0005	-0.8175	1	1	0.43275975
7.692	-0.0085	-0.8605	1	1	0.391648750000001
7.742	-0.0165	-0.905	1	1	0.34751125
7.792	-0.025	-0.948	1	1	0.301186249999999
7.842	-0.034	-0.99	1	1	0.25273625
7.893	-0.0435	-1.0235	1	1	0.201392
7.943	-0.054	-1.0235	1	1	0.150217
7.994	-0.0645	-1.0235	1	1	0.0980184999999994
8.043	-0.076	-1.0235	1	1	0.0478670000000008
8.093	-0.0875	-1.0235	1	1	-0.00330799999999992
8.142	-0.1	-1.0235	1	1	-0.0534594999999994
8.193	-0.1135	-1.0235	1	1	-0.105658
8.243	-0.127	-1.0235	1	1	-0.156832999999998
8.293	-0.1405	-1.0235	1	1	-0.208007999999999
8.343	-0.1535	-0.9235	1	1	-0.256683
8.392	-0.166	-0.8215	1	1	-0.299435499999999
8.442	-0.179	-0.7245	1	1	-0.338085499999999
8.493	-0.1915	-0.624	1	1	-0.372472249999999
8.542	-0.2025	-0.5305	1	1	-0.400757499999999
