DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
4.492	-0.3255	0.3635	1	1	-0.50806225
4.543	-0.2935	0.4075	1	1	-0.48840175
4.592	-0.2635	0.4455	1	1	-0.46750325
4.642	-0.2335	0.4895	1	1	-0.44412825
4.692	-0.204	0.5275	1	1	-0.41870325
4.742	-0.175	0.5765	1	1	-0.39110325
4.792	-0.147	0.6215	1	1	-0.361153250000001
4.842	-0.1195	0.6745	1	1	-0.32875325
4.892	-0.0935	0.728	1	1	-0.29369075
4.942	-0.069	0.788	1	1	-0.25579075
4.992	-0.045	0.8475	1	1	-0.21490325
5.042	-0.021	0.908	1	1	-0.171015750000001
5.091	0.002	0.9635	1	1	-0.125164
5.142	0.027	1.0235	1	1	-0.0744955000000001
5.191	0.051	1.0235	1	1	-0.0243440000000006
5.242	0.0775	1.0235	1	1	0.0278544999999996
5.291	0.104	1.0235	1	1	0.0780059999999991
5.341	0.1335	1.024	1	1	0.1291935
5.392	0.165	1.0235	1	1	0.18140475
5.441	0.1975	1.0235	1	1	0.231556249999999
5.491	0.2325	1.0235	1	1	0.28273125
5.542	0.27	1.0235	1	1	0.33492975
5.592	0.31	1.0235	1	1	0.386104749999999
5.642	0.352	1.0235	1	1	0.43727975
5.692	0.397	1.0235	1	1	0.488454749999999
5.741	0.4435	1.0235	1	1	0.53860625
5.791	0.494	1.0235	1	1	0.589781249999999
5.842	0.549	1.0235	1	1	0.641979749999999
5.892	0.597	1.0235	1	1	0.69315475
5.942	0.631	0.9255	1	1	0.741879749999999
5.992	0.6565	0.74	1	1	0.78351725
6.042	0.6755	0.576	1	1	0.81641725
6.092	0.688	0.4265	1	1	0.841479749999999
6.142	0.6935	0.298	1	1	0.85959225
6.192	0.693	0.1825	1	1	0.871604749999999
6.242	0.686	0.088	1	1	0.87836725
6.292	0.6725	0.006	1	1	0.88071725
6.342	0.651	-0.044	1	1	0.87976725
6.391	0.623	-0.0845	1	1	0.876619
6.442	0.5905	-0.1175	1	1	0.871468
6.492	0.557	-0.147	1	1	0.8648555
6.542	0.522	-0.172	1	1	0.8568805
6.592	0.486	-0.2055	1	1	0.847443
6.642	0.452	-0.231	1	1	0.8365305
6.692	0.4175	-0.267	1	1	0.8240805
6.743	0.3835	-0.303	1	1	0.8095455
6.792	0.3515	-0.3375	1	1	0.79385325
6.842	0.3195	-0.3745	1	1	0.77605325
6.893	0.288	-0.416	1	1	0.7558955
6.941	0.258	-0.4545	1	1	0.7350035
6.992	0.2275	-0.5	1	1	0.71066375
7.041	0.1985	-0.538	1	1	0.68523275
7.091	0.17	-0.5855	1	1	0.65714525
7.142	0.141	-0.6325	1	1	0.62608625
7.192	0.1135	-0.686	1	1	0.59312375
7.241	0.0885	-0.739	1	1	0.558211249999999
7.291	0.064	-0.799	1	1	0.51976125
7.342	0.0395	-0.86	1	1	0.47745675
7.392	0.0155	-0.918	1	1	0.433006749999999
7.442	-0.008	-0.975	1	1	0.38568175
7.492	-0.032	-1.0235	1	1	0.33571925
7.542	-0.057	-1.0235	1	1	0.284544249999999
7.592	-0.083	-1.0235	1	1	0.23336925
7.641	-0.11	-1.0235	1	1	0.183217749999999
7.692	-0.139	-1.0235	1	1	0.13101925
7.742	-0.171	-1.0235	1	1	0.0798442499999995
7.792	-0.2035	-1.0235	1	1	0.0286692499999988
7.842	-0.2395	-1.0235	1	1	-0.0225057500000001
7.892	-0.277	-1.0235	1	1	-0.0736807500000008
7.943	-0.3175	-1.0235	1	1	-0.125879250000001
7.992	-0.359	-1.0235	1	1	-0.17603075
8.041	-0.403	-1.0235	1	1	-0.226182250000001
8.091	-0.451	-1.0235	1	1	-0.277357250000002
8.141	-0.5015	-1.0235	1	1	-0.328532250000002
8.192	-0.556	-1.0235	1	1	-0.380730750000001
8.242	-0.6035	-1.0235	1	1	-0.431905750000001
8.293	-0.637	-0.8925	1	1	-0.48076375
8.343	-0.662	-0.7135	1	1	-0.52091375
8.393	-0.6805	-0.5505	1	1	-0.552513750000001
8.442	-0.6915	-0.4085	1	1	-0.576009250000001
8.492	-0.697	-0.281	1	1	-0.593246750000001
8.542	-0.696	-0.17	1	1	-0.604521750000001
8.592	-0.688	-0.077	1	1	-0.610696750000001
8.642	-0.6745	-0.0005	1	1	-0.612634250000001
8.692	-0.652	0.0495	1	1	-0.611409250000001
8.742	-0.6225	0.088	1	1	-0.60797175
8.792	-0.5905	0.119	1	1	-0.60279675
8.842	-0.556	0.148	1	1	-0.596121750000001
8.892	-0.521	0.175	1	1	-0.588046750000001
8.941	-0.487	0.203	1	1	-0.578785750000001
8.991	-0.4525	0.232	1	1	-0.567910750000001
9.042	-0.4175	0.2655	1	1	-0.5552245
9.091	-0.385	0.2995	1	1	-0.541382
9.142	-0.352	0.3365	1	1	-0.525164000000001
9.192	-0.32	0.3745	1	1	-0.507389000000001
9.242	-0.2885	0.4145	1	1	-0.487664
9.292	-0.258	0.4565	1	1	-0.465889
9.342	-0.228	0.498	1	1	-0.442026500000001
9.391	-0.1995	0.5375	1	1	-0.41665675
9.442	-0.17	0.585	1	1	-0.388033000000001
9.492	-0.142	0.633	1	1	-0.357583
9.542	-0.115	0.683	1	1	-0.324683
9.592	-0.089	0.741	1	1	-0.289083000000002
9.641	-0.065	0.798	1	1	-0.251377499999999
9.692	-0.0415	0.859	1	1	-0.209124000000001
9.742	-0.0165	0.918	1	1	-0.164699
9.793	0.0075	0.977	1	1	-0.116376500000002
9.842	0.0315	1.0235	1	1	-0.0673642500000022
9.892	0.0565	1.0235	1	1	-0.0161892500000014
9.941	0.082	1.0235	1	1	0.0339622499999981
9.991	0.1095	1.0235	1	1	0.0851372499999988
10.042	0.139	1.0235	1	1	0.137335750000001
10.092	0.171	1.0235	1	1	0.188510749999998
10.142	0.2045	1.0235	1	1	0.239685749999999
10.192	0.24	1.024	1	1	0.290873249999999
10.242	0.2775	1.0235	1	1	0.34206075
10.292	0.317	1.0235	1	1	0.393235750000001
10.342	0.36	1.0235	1	1	0.444410749999998
10.392	0.405	1.0235	1	1	0.495585749999999
10.442	0.4535	1.0235	1	1	0.546760749999999
10.493	0.5055	1.0235	1	1	0.598959249999998
10.543	0.559	1.0235	1	1	0.650134249999998
10.592	0.604	1.024	1	1	0.700297999999998
10.641	0.6355	0.89	1	1	0.747191000000001
10.692	0.6605	0.707	1	1	0.7879145
10.743	0.678	0.544	1	1	0.819814999999999
10.792	0.689	0.4015	1	1	0.84297975
10.842	0.6935	0.2715	1	1	0.859804749999999
10.893	0.6915	0.162	1	1	0.870858999999999
10.943	0.6835	0.0685	1	1	0.8766215
10.992	0.669	-0.004	1	1	0.87820175
11.042	0.6455	-0.0545	1	1	0.87673925
11.092	0.6165	-0.092	1	1	0.87307675
11.142	0.584	-0.125	1	1	0.86765175
11.193	0.5495	-0.152	1	1	0.860588249999999
11.242	0.5145	-0.181	1	1	0.852429749999999
11.292	0.4795	-0.21	1	1	0.842654749999999
11.342	0.445	-0.2415	1	1	0.83136725
11.392	0.411	-0.2725	1	1	0.81851725
11.443	0.377	-0.3105	1	1	0.803650749999999
11.491	0.346	-0.3435	1	1	0.78795475
11.542	0.314	-0.384	1	1	0.769403499999999
11.592	0.282	-0.423	1	1	0.7492285
11.641	0.2525	-0.4645	1	1	0.727484749999999
11.692	0.222	-0.5075	1	1	0.70269875
11.743	0.192	-0.55	1	1	0.675732500000001
11.792	0.1635	-0.5945	1	1	0.647692249999999
11.842	0.1355	-0.644	1	1	0.616729750000001
11.893	0.108	-0.6965	1	1	0.582546999999999
11.942	0.083	-0.7525	1	1	0.5470465
11.992	0.0585	-0.811	1	1	0.507958999999999
12.041	0.0355	-0.8705	1	1	0.46676225
12.092	0.011	-0.928	1	1	0.420900500000001
12.142	-0.0125	-0.9865	1	1	0.373038
12.192	-0.037	-1.0235	1	1	0.322788
12.242	-0.062	-1.0235	1	1	0.271612999999999
12.292	-0.088	-1.0235	1	1	0.220437999999998
12.342	-0.116	-1.0235	1	1	0.169263000000001
12.392	-0.1455	-1.0235	1	1	0.118088
12.442	-0.177	-1.0235	1	1	0.0669129999999996
12.492	-0.2105	-1.0235	1	1	0.0157379999999989
12.541	-0.2455	-1.0235	1	1	-0.0344135000000006
12.592	-0.284	-1.0235	1	1	-0.086611999999999
12.641	-0.3235	-1.0235	1	1	-0.136763500000002
12.692	-0.3685	-1.0235	1	1	-0.188962
12.742	-0.4125	-1.0235	1	1	-0.240137000000001
12.792	-0.46	-1.0235	1	1	-0.291312000000002
12.842	-0.5125	-1.0235	1	1	-0.342486999999999
12.892	-0.5675	-1.0235	1	1	-0.393662
12.942	-0.6105	-1.0235	1	1	-0.444837
12.992	-0.642	-0.86	1	1	-0.491924500000001
13.042	-0.666	-0.6835	1	1	-0.530512000000002
13.092	-0.6835	-0.523	1	1	-0.5606745
13.141	-0.694	-0.3805	1	1	-0.582810250000001
13.191	-0.698	-0.258	1	1	-0.598772750000002
13.242	-0.6955	-0.1475	1	1	-0.609113000000001
13.293	-0.6865	-0.0575	1	1	-0.614340500000001
13.342	-0.6715	0.013	1	1	-0.615430750000001
13.392	-0.647	0.0595	1	1	-0.613618250000001
13.443	-0.6165	0.098	1	1	-0.609602000000001
13.493	-0.5835	0.127	1	1	-0.603977000000001
13.542	-0.55	0.155	1	1	-0.597068000000001
13.592	-0.515	0.1815	1	1	-0.588655500000001
13.642	-0.48	0.2105	1	1	-0.578855500000001
13.693	-0.4455	0.2405	1	1	-0.567355000000001
13.742	-0.4115	0.2735	1	1	-0.554762000000001
13.792	-0.3785	0.3075	1	1	-0.540237000000001
13.842	-0.346	0.3455	1	1	-0.523912000000001
13.891	-0.315	0.3815	1	1	-0.506100500000001
13.941	-0.284	0.4215	1	1	-0.4860255
13.992	-0.2535	0.464	1	1	-0.463445250000001
14.042	-0.223	0.507	1	1	-0.439170250000001
14.093	-0.193	0.5485	1	1	-0.412255000000002
14.142	-0.165	0.5945	1	1	-0.384251500000002
14.192	-0.1375	0.6415	1	1	-0.353351500000002
14.242	-0.11	0.6955	1	1	-0.319926500000001
14.292	-0.0845	0.7515	1	1	-0.283751500000001
14.342	-0.0605	0.8115	1	1	-0.2446765
14.392	-0.0365	0.8705	1	1	-0.202626500000002
14.441	-0.013	0.9285	1	1	-0.158551
14.491	0.011	0.984	1	1	-0.110738500000002
14.542	0.0355	1.0235	1	1	-0.0595472500000004
14.592	0.061	1.0235	1	1	-0.00837224999999966
14.642	0.0875	1.0235	1	1	0.0428027499999974
14.691	0.1145	1.0235	1	1	0.0929542500000005
14.742	0.1445	1.0235	1	1	0.145152749999999
14.792	0.177	1.0235	1	1	0.19632775
14.842	0.211	1.0235	1	1	0.24750275
14.892	0.247	1.0235	1	1	0.298677749999997
14.942	0.285	1.0235	1	1	0.349852749999998
14.993	0.326	1.0235	1	1	0.40205125
15.042	0.368	1.0235	1	1	0.45220275
15.092	0.414	1.0235	1	1	0.50337775
15.142	0.4615	1.0235	1	1	0.554552749999997
15.192	0.5145	1.024	1	1	0.605740249999998
15.242	0.569	1.0235	1	1	0.656927749999999
15.292	0.6105	1.0235	1	1	0.70810275
15.342	0.6415	0.8545	1	1	0.75505275
15.391	0.664	0.676	1	1	0.79255
15.442	0.6805	0.518	1	1	0.822996999999999
15.492	0.6905	0.3755	1	1	0.845334499999999
15.541	0.694	0.2535	1	1	0.860744999999999
15.593	0.6905	0.1455	1	1	0.871118999999999
15.641	0.682	0.0575	1	1	0.875990999999999
15.692	0.666	-0.015	1	1	0.877074749999999
15.743	0.641	-0.0605	1	1	0.875149499999999
15.792	0.6115	-0.1	1	1	0.871217249999999
15.842	0.5785	-0.1275	1	1	0.865529749999999
15.892	0.5435	-0.1575	1	1	0.858404749999999
15.942	0.5085	-0.185	1	1	0.849842249999999
15.992	0.4735	-0.216	1	1	0.839817249999999
16.042	0.439	-0.2455	1	1	0.828279749999999
16.092	0.405	-0.2795	1	1	0.815154749999999
16.142	0.3715	-0.315	1	1	0.80029225
16.192	0.3395	-0.352	1	1	0.783617249999999
16.242	0.3075	-0.3905	1	1	0.765054749999999
16.292	0.2765	-0.431	1	1	0.744517249999999
16.342	0.246	-0.472	1	1	0.721942249999999
16.393	0.2165	-0.5155	1	1	0.696760999999999
16.442	0.187	-0.557	1	1	0.67048475
16.492	0.1585	-0.6035	1	1	0.641472249999999
16.542	0.1305	-0.652	1	1	0.610084749999999
16.592	0.1035	-0.705	1	1	0.576159749999998
16.642	0.0785	-0.7625	1	1	0.53947225
16.691	0.055	-0.822	1	1	0.500651999999998
16.742	0.0305	-0.882	1	1	0.457199999999999
16.792	0.0065	-0.9385	1	1	0.411687499999999
16.843	-0.0175	-0.9985	1	1	0.362294
16.892	-0.0415	-1.0235	1	1	0.312755000000001
16.941	-0.066	-1.0235	1	1	0.262603499999998
16.992	-0.093	-1.0235	1	1	0.210404999999999
17.042	-0.121	-1.0235	1	1	0.159229999999999
17.092	-0.151	-1.0235	1	1	0.108054999999998
17.141	-0.1825	-1.0235	1	1	0.0579034999999983
17.191	-0.2165	-1.0235	1	1	0.00672849999999759
17.242	-0.253	-1.0235	1	1	-0.0454700000000008
17.291	-0.2905	-1.0235	1	1	-0.0956215000000002
17.341	-0.331	-1.0235	1	1	-0.146796500000001
17.392	-0.375	-1.0235	1	1	-0.198994999999999
17.442	-0.421	-1.0235	1	1	-0.25017
17.492	-0.47	-1.0235	1	1	-0.301345000000001
17.543	-0.5225	-1.0235	1	1	-0.353543499999999
17.592	-0.576	-1.0235	1	1	-0.403695000000002
17.643	-0.617	-1.0235	1	1	-0.455893500000001
17.692	-0.647	-0.828	1	1	-0.50125525
17.742	-0.67	-0.658	1	1	-0.538405250000001
17.792	-0.686	-0.4995	1	1	-0.567342750000001
17.842	-0.6955	-0.3615	1	1	-0.588867750000001
17.892	-0.6985	-0.2355	1	1	-0.603792750000001
17.942	-0.695	-0.1355	1	1	-0.613067750000001
17.993	-0.6845	-0.042	1	1	-0.617594000000001
18.043	-0.6675	0.02	1	1	-0.618144000000001
18.092	-0.642	0.0665	1	1	-0.616024750000001
18.142	-0.6115	0.0975	1	1	-0.611924750000001
18.192	-0.5785	0.1305	1	1	-0.606224750000001
18.242	-0.5435	0.155	1	1	-0.599087250000001
18.292	-0.509	0.1865	1	1	-0.590549750000001
18.343	-0.473	0.214	1	1	-0.580337000000001
18.392	-0.4395	0.246	1	1	-0.569067000000001
18.442	-0.4055	0.275	1	1	-0.556042000000001
18.492	-0.3725	0.314	1	1	-0.541317000000001
18.542	-0.34	0.3485	1	1	-0.524754500000001
18.593	-0.3085	0.3895	1	1	-0.505935500000001
18.642	-0.2775	0.428	1	1	-0.485906750000001
18.692	-0.247	0.472	1	1	-0.463406750000001
18.743	-0.217	0.514	1	1	-0.43826375
18.792	-0.1885	0.5565	1	1	-0.4120365
18.842	-0.1595	0.6005	1	1	-0.3831115
18.892	-0.1325	0.6505	1	1	-0.351836500000002
18.942	-0.105	0.7035	1	1	-0.317986500000001
18.991	-0.0805	0.761	1	1	-0.282106250000002
19.042	-0.056	0.82	1	1	-0.24179075
19.092	-0.032	0.882	1	1	-0.19924075
19.141	-0.0085	0.9375	1	1	-0.154663
19.191	0.015	0.9965	1	1	-0.106312999999999
19.241	0.04	1.024	1	1	-0.0558005000000022
19.292	0.0655	1.0235	1	1	-0.00358925000000018
19.342	0.0925	1.0235	1	1	0.0475857500000006
19.392	0.1205	1.024	1	1	0.0987732499999976
19.442	0.151	1.024	1	1	0.149973249999998
19.492	0.183	1.024	1	1	0.201173249999999
19.541	0.2165	1.0235	1	1	0.251336999999999
19.592	0.2535	1.0235	1	1	0.303535500000001
19.642	0.292	1.0235	1	1	0.354710499999998
19.692	0.333	1.0235	1	1	0.405885499999998
19.742	0.376	1.0235	1	1	0.457060499999999
19.792	0.4225	1.0235	1	1	0.5082355
19.842	0.4715	1.0235	1	1	0.559410500000001
19.892	0.524	1.024	1	1	0.610597999999998
19.942	0.578	1.0235	1	1	0.661785499999998
19.991	0.616	1.0155	1	1	0.711740999999998
