DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
6.774	0.129	-0.1265	1	1	0.253364
6.825	0.117	-0.1375	1	1	0.246632
6.874	0.1055	-0.148	1	1	0.23963725
6.925	0.094	-0.1585	1	1	0.2318215
6.975	0.082	-0.1695	1	1	0.2236215
7.025	0.0705	-0.1795	1	1	0.2148965
7.074	0.0595	-0.1905	1	1	0.2058315
7.125	0.0475	-0.2025	1	1	0.19581
7.174	0.0365	-0.2145	1	1	0.1855935
7.224	0.025	-0.2265	1	1	0.1745685
7.274	0.014	-0.239	1	1	0.162931
7.325	0.003	-0.2525	1	1	0.15039775
7.375	-0.007	-0.2655	1	1	0.13744775
7.424	-0.018	-0.2795	1	1	0.12409525
7.475	-0.0285	-0.294	1	1	0.109471
7.525	-0.0385	-0.3095	1	1	0.0943835000000002
7.574	-0.048	-0.3255	1	1	0.0788260000000004
7.625	-0.058	-0.3415	1	1	0.0618175000000004
7.674	-0.0675	-0.358	1	1	0.0446797499999999
7.724	-0.077	-0.373	1	1	0.0264047500000003
7.775	-0.087	-0.3905	1	1	0.00693550000000024
7.825	-0.0965	-0.405	1	1	-0.012952
7.874	-0.1065	-0.4205	1	1	-0.0331767499999998
7.924	-0.117	-0.434	1	1	-0.0545392500000001
7.974	-0.1275	-0.4485	1	1	-0.0766017499999997
8.024	-0.138	-0.46	1	1	-0.0993142500000004
8.074	-0.1495	-0.4725	1	1	-0.122626749999999
8.125	-0.161	-0.482	1	1	-0.1469665
8.175	-0.1735	-0.492	1	1	-0.1713165
8.224	-0.1845	-0.452	1	1	-0.1944445
8.275	-0.193	-0.39	1	1	-0.215915499999999
8.324	-0.2	-0.3315	1	1	-0.233592249999999
8.374	-0.2055	-0.2775	1	1	-0.248817249999999
8.425	-0.209	-0.226	1	1	-0.2616565
8.474	-0.2115	-0.181	1	1	-0.271628
8.524	-0.2125	-0.135	1	1	-0.279528
8.575	-0.2125	-0.096	1	1	-0.2854185
8.624	-0.2115	-0.0585	1	1	-0.28920375
8.675	-0.209	-0.025	1	1	-0.291333
8.724	-0.205	0.0045	1	1	-0.29183525
8.774	-0.199	0.026	1	1	-0.29107275
8.824	-0.191	0.046	1	1	-0.28927275
8.874	-0.1815	0.0615	1	1	-0.28658525
8.925	-0.172	0.0775	1	1	-0.28304075
8.975	-0.1615	0.09	1	1	-0.27885325
9.024	-0.151	0.104	1	1	-0.27410025
9.075	-0.14	0.115	1	1	-0.26851575
9.125	-0.1285	0.129	1	1	-0.26241575
9.174	-0.1175	0.1395	1	1	-0.2558375
9.225	-0.1065	0.153	1	1	-0.24837875
9.275	-0.095	0.164	1	1	-0.24045375
9.325	-0.084	0.177	1	1	-0.23192875
9.375	-0.073	0.1865	1	1	-0.22284125
9.425	-0.062	0.2015	1	1	-0.213141249999999
9.475	-0.051	0.213	1	1	-0.20277875
9.525	-0.04	0.228	1	1	-0.19175375
9.574	-0.03	0.241	1	1	-0.18026325
9.625	-0.019	0.2565	1	1	-0.167577
9.675	-0.009	0.2715	1	1	-0.154376999999999
9.725	0	0.2885	1	1	-0.140377
9.774	0.0095	0.3035	1	1	-0.125872999999999
9.824	0.019	0.323	1	1	-0.1102105
9.875	0.029	0.3375	1	1	-0.0933677499999995
9.925	0.0385	0.3555	1	1	-0.0760427499999993
9.975	0.048	0.3695	1	1	-0.0579177500000003
10.024	0.058	0.3855	1	1	-0.0394202499999992
10.074	0.0685	0.3985	1	1	-0.0198202500000003
10.125	0.0795	0.413	1	1	0.000873000000000512
10.175	0.091	0.4235	1	1	0.0217855000000008
10.225	0.102	0.4345	1	1	0.0432354999999996
10.274	0.114	0.443	1	1	0.0647342500000009
10.324	0.127	0.4525	1	1	0.0871217499999997
10.374	0.14	0.4575	1	1	0.10987175
10.424	0.1535	0.464	1	1	0.13290925
10.474	0.1675	0.4675	1	1	0.156196750000001
10.525	0.182	0.4715	1	1	0.18014125
10.575	0.195	0.419	1	1	0.20240375
10.625	0.2045	0.3565	1	1	0.22179125
10.674	0.2115	0.297	1	1	0.237802
10.724	0.217	0.243	1	1	0.251302
10.775	0.2205	0.191	1	1	0.262369
10.824	0.2225	0.147	1	1	0.27065
10.875	0.2235	0.103	1	1	0.277025
10.924	0.2225	0.0665	1	1	0.28117775
10.975	0.22	0.031	1	1	0.283664
11.024	0.2165	0.002	1	1	0.2844725
11.075	0.2105	-0.022	1	1	0.2839625
11.125	0.2025	-0.0395	1	1	0.282425
11.174	0.1935	-0.056	1	1	0.28008525
11.225	0.183	-0.0695	1	1	0.276885
11.275	0.1725	-0.084	1	1	0.2730475
11.325	0.161	-0.095	1	1	0.2685725
11.375	0.15	-0.1075	1	1	0.26351
11.425	0.1385	-0.118	1	1	0.2578725
11.474	0.127	-0.129	1	1	0.251821
11.524	0.115	-0.14	1	1	0.245096
11.574	0.103	-0.151	1	1	0.237821
11.624	0.0915	-0.161	1	1	0.230021
11.675	0.08	-0.1725	1	1	0.22151675
11.724	0.0685	-0.182	1	1	0.2128315
11.775	0.057	-0.194	1	1	0.2032435
11.825	0.0455	-0.205	1	1	0.1932685
11.875	0.034	-0.218	1	1	0.1826935
11.925	0.023	-0.2295	1	1	0.171506
11.974	0.012	-0.242	1	1	0.15995425
12.024	0.001	-0.2555	1	1	0.147516750000001
12.075	-0.009	-0.2695	1	1	0.13412925
12.125	-0.0195	-0.283	1	1	0.12031675
12.175	-0.03	-0.298	1	1	0.105791750000001
12.224	-0.04	-0.3135	1	1	0.09081
12.274	-0.0495	-0.329	1	1	0.0747475000000009
12.324	-0.0595	-0.3465	1	1	0.0578600000000006
12.376	-0.0695	-0.363	1	1	0.0394130000000008
12.424	-0.079	-0.3785	1	1	0.0216170000000001
12.475	-0.0885	-0.394	1	1	0.00191825000000074
12.524	-0.0985	-0.4085	1	1	-0.0177429999999991
12.575	-0.109	-0.4235	1	1	-0.0389589999999999
12.624	-0.119	-0.4375	1	1	-0.0600534999999996
12.675	-0.13	-0.4515	1	1	-0.0827229999999989
12.725	-0.141	-0.4625	1	1	-0.105572999999999
12.774	-0.1525	-0.4725	1	1	-0.128480499999999
12.825	-0.164	-0.4825	1	1	-0.152833
12.875	-0.1765	-0.4905	1	1	-0.177158
12.925	-0.1875	-0.4355	1	1	-0.200307999999999
12.975	-0.196	-0.374	1	1	-0.220545499999999
13.024	-0.2025	-0.3165	1	1	-0.237462749999999
13.075	-0.2075	-0.262	1	1	-0.2522145
13.125	-0.2105	-0.213	1	1	-0.2640895
13.174	-0.213	-0.1665	1	1	-0.27338725
13.224	-0.214	-0.1235	1	1	-0.28063725
13.275	-0.2135	-0.0835	1	1	-0.28591575
13.324	-0.212	-0.048	1	1	-0.2891375
13.375	-0.209	-0.0145	1	1	-0.29073125
13.424	-0.205	0.0115	1	1	-0.29080475
13.474	-0.198	0.0335	1	1	-0.28967975
13.525	-0.1895	0.0505	1	1	-0.28753775
13.574	-0.1805	0.067	1	1	-0.284659
13.624	-0.1705	0.0805	1	1	-0.2809715
13.674	-0.1595	0.095	1	1	-0.276584
13.724	-0.149	0.1065	1	1	-0.2715465
13.775	-0.138	0.12	1	1	-0.26577075
13.824	-0.127	0.131	1	1	-0.25962125
13.875	-0.1155	0.144	1	1	-0.25260875
13.925	-0.1045	0.155	1	1	-0.24513375
13.974	-0.0935	0.168	1	1	-0.237220249999999
14.025	-0.082	0.179	1	1	-0.22837175
14.074	-0.071	0.1915	1	1	-0.2192945
14.124	-0.06	0.2035	1	1	-0.2094195
14.174	-0.049	0.2175	1	1	-0.1988945
14.225	-0.038	0.2295	1	1	-0.187496
14.275	-0.0275	0.2445	1	1	-0.175646
14.325	-0.0175	0.2585	1	1	-0.163071
14.374	-0.0075	0.275	1	1	-0.15000025
14.424	0.002	0.291	1	1	-0.13585025
14.475	0.012	0.3085	1	1	-0.120563
14.524	0.021	0.325	1	1	-0.10504225
14.574	0.031	0.342	1	1	-0.08836725
14.625	0.0405	0.3565	1	1	-0.0705554999999993
14.674	0.05	0.3735	1	1	-0.0526704999999995
14.724	0.0605	0.387	1	1	-0.0336579999999992
14.775	0.071	0.402	1	1	-0.0135384999999999
14.824	0.0815	0.414	1	1	0.00645349999999994
14.875	0.093	0.4265	1	1	0.0278862500000007
14.925	0.1045	0.4365	1	1	0.0494612499999995
14.974	0.1165	0.446	1	1	0.0710825000000009
15.025	0.1295	0.4525	1	1	0.0939942500000001
15.074	0.1425	0.459	1	1	0.116326
15.125	0.1565	0.464	1	1	0.139862500000001
15.174	0.1705	0.4685	1	1	0.162708750000001
15.225	0.1855	0.469	1	1	0.186615
15.275	0.1975	0.4045	1	1	0.2084525
15.325	0.2065	0.341	1	1	0.22709
15.375	0.2135	0.284	1	1	0.242715000000001
15.425	0.2185	0.229	1	1	0.25554
15.475	0.222	0.181	1	1	0.26579
15.525	0.2235	0.134	1	1	0.273665
15.575	0.224	0.0935	1	1	0.2793525
15.625	0.2225	0.0545	1	1	0.2830525
15.675	0.22	0.022	1	1	0.284965
15.725	0.216	-0.006	1	1	0.285365
15.775	0.2095	-0.0275	1	1	0.2845275
15.825	0.201	-0.046	1	1	0.28269
15.875	0.1915	-0.0605	1	1	0.2800275
15.925	0.181	-0.0745	1	1	0.2766525
15.975	0.17	-0.0865	1	1	0.2726275
16.025	0.159	-0.0995	1	1	0.2679775
16.075	0.148	-0.1095	1	1	0.2627525
16.124	0.136	-0.122	1	1	0.25708075
16.175	0.124	-0.1315	1	1	0.2506165
16.224	0.1125	-0.1425	1	1	0.2439035
16.275	0.101	-0.1525	1	1	0.236381
16.324	0.0895	-0.1635	1	1	0.228639
16.374	0.0775	-0.1745	1	1	0.220189
16.425	0.066	-0.185	1	1	0.21102175
16.474	0.0545	-0.196	1	1	0.20168725
16.526	0.043	-0.2085	1	1	0.19117025
16.575	0.032	-0.22	1	1	0.180672
16.624	0.021	-0.232	1	1	0.169598
16.674	0.01	-0.245	1	1	0.157673
16.724	-0.0005	-0.259	1	1	0.145073
16.775	-0.0115	-0.272	1	1	0.1315325
16.825	-0.0215	-0.287	1	1	0.1175575
16.875	-0.032	-0.302	1	1	0.1028325
16.924	-0.042	-0.3165	1	1	0.0876792500000001
16.975	-0.0515	-0.3335	1	1	0.0711042500000006
17.025	-0.0615	-0.3495	1	1	0.0540292500000004
17.074	-0.071	-0.366	1	1	0.0364995000000005
17.125	-0.0805	-0.3815	1	1	0.0174382499999998
17.175	-0.0905	-0.3975	1	1	-0.00203674999999907
17.225	-0.1005	-0.4115	1	1	-0.0222617499999994
17.274	-0.111	-0.426	1	1	-0.0427804999999991
17.325	-0.121	-0.4395	1	1	-0.06485075
17.374	-0.1315	-0.4525	1	1	-0.0867047499999997
17.425	-0.143	-0.4635	1	1	-0.110062749999999
17.475	-0.1545	-0.4745	1	1	-0.133512749999999
17.524	-0.1665	-0.483	1	1	-0.156971499999999
17.574	-0.1795	-0.4865	1	1	-0.181208999999999
17.625	-0.1895	-0.4215	1	1	-0.204363
17.675	-0.1975	-0.3605	1	1	-0.223912999999999
17.724	-0.204	-0.304	1	1	-0.24019325
17.775	-0.2085	-0.2515	1	1	-0.2543585
17.824	-0.212	-0.203	1	1	-0.26549375
17.874	-0.214	-0.158	1	1	-0.27451875
17.925	-0.2145	-0.1135	1	1	-0.281442
17.974	-0.214	-0.0755	1	1	-0.2860725
18.025	-0.212	-0.0395	1	1	-0.289005
18.075	-0.209	-0.007	1	1	-0.2901675
18.125	-0.204	0.017	1	1	-0.2899175
18.174	-0.197	0.037	1	1	-0.2885945
18.224	-0.188	0.055	1	1	-0.2862945
18.275	-0.1785	0.0695	1	1	-0.28311975
18.324	-0.1685	0.084	1	1	-0.279359
18.375	-0.158	0.0965	1	1	-0.27475625
18.424	-0.147	0.11	1	1	-0.269697
18.475	-0.136	0.122	1	1	-0.263781
18.526	-0.1245	0.1345	1	1	-0.25724025
18.575	-0.1135	0.145	1	1	-0.2503925
18.624	-0.1025	0.1575	1	1	-0.24298125
18.674	-0.091	0.1695	1	1	-0.23480625
18.724	-0.0795	0.182	1	1	-0.22601875
18.775	-0.069	0.193	1	1	-0.21645625
18.825	-0.058	0.206	1	1	-0.20648125
18.874	-0.047	0.2185	1	1	-0.196081
18.925	-0.036	0.234	1	1	-0.18454225
18.974	-0.026	0.2465	1	1	-0.172769999999999
19.024	-0.0155	0.262	1	1	-0.1600575
19.075	-0.0055	0.2775	1	1	-0.14630025
19.125	0.004	0.294	1	1	-0.132012749999999
19.175	0.0135	0.31	1	1	-0.11691275
19.224	0.023	0.328	1	1	-0.101281749999999
19.275	0.0325	0.344	1	1	-0.0841457499999999
19.325	0.0425	0.3605	1	1	-0.0665332499999997
19.374	0.052	0.375	1	1	-0.0485134999999998
19.424	0.0625	0.3905	1	1	-0.0293759999999996
19.475	0.073	0.4025	1	1	-0.00915450000000021
19.525	0.0835	0.4165	1	1	0.0113205000000001
19.574	0.095	0.4275	1	1	0.0319984999999999
19.625	0.107	0.4385	1	1	0.0540815000000007
19.674	0.119	0.447	1	1	0.0757762500000005
19.724	0.1315	0.4545	1	1	0.0983137500000008
19.775	0.145	0.461	1	1	0.121659
19.824	0.1585	0.466	1	1	0.1443705
19.875	0.1735	0.4685	1	1	0.168200250000001
19.925	0.1875	0.4605	1	1	0.191425249999999
19.975	0.199	0.3925	1	1	0.21275025
20.026	0.208	0.3295	1	1	0.23116125
20.075	0.2145	0.2705	1	1	0.24586125
20.124	0.2195	0.2195	1	1	0.25786625
20.175	0.2225	0.1705	1	1	0.26781125
20.224	0.224	0.127	1	1	0.2751
20.275	0.224	0.085	1	1	0.280506
20.325	0.223	0.048	1	1	0.283831
20.374	0.22	0.0155	1	1	0.28538675
20.425	0.2155	-0.0105	1	1	0.28551425
20.474	0.2085	-0.0315	1	1	0.28448525
20.525	0.1995	-0.049	1	1	0.2824325
20.574	0.1905	-0.0635	1	1	0.27967625
20.624	0.1795	-0.0765	1	1	0.27617625
20.675	0.1685	-0.09	1	1	0.2719305
20.725	0.1575	-0.1005	1	1	0.267168
20.775	0.1455	-0.1125	1	1	0.261843
20.824	0.134	-0.1235	1	1	0.256061
20.875	0.1225	-0.1345	1	1	0.249482
20.924	0.111	-0.1445	1	1	0.2426465
20.975	0.099	-0.156	1	1	0.23498375
21.024	0.0875	-0.1655	1	1	0.227107
21.074	0.0755	-0.1775	1	1	0.218532
21.125	0.064	-0.187	1	1	0.20923725
21.175	0.0525	-0.199	1	1	0.19958725
21.224	0.0415	-0.21	1	1	0.18956675
21.275	0.03	-0.223	1	1	0.17852525
21.325	0.019	-0.2345	1	1	0.16708775
21.374	0.008	-0.248	1	1	0.1552665
21.425	-0.0025	-0.2615	1	1	0.14227425
21.474	-0.013	-0.2755	1	1	0.12911775
21.524	-0.0235	-0.2895	1	1	0.11499275
21.575	-0.0335	-0.3055	1	1	0.0998202499999999
21.624	-0.0435	-0.3205	1	1	0.08448325
21.674	-0.053	-0.337	1	1	0.0680457499999998
21.725	-0.063	-0.353	1	1	0.0504507500000004
21.774	-0.0725	-0.369	1	1	0.0327617500000005
21.824	-0.082	-0.385	1	1	0.0139117500000003
21.874	-0.092	-0.4	1	1	-0.00571325
21.924	-0.102	-0.4145	1	1	-0.0260757500000003
21.975	-0.1125	-0.4295	1	1	-0.0475977499999996
22.025	-0.123	-0.442	1	1	-0.0693852499999999
22.074	-0.134	-0.455	1	1	-0.0913617499999997
22.124	-0.145	-0.466	1	1	-0.11438675
22.175	-0.157	-0.476	1	1	-0.138407749999999
22.225	-0.169	-0.4845	1	1	-0.16242025
22.275	-0.1815	-0.475	1	1	-0.18640775
22.325	-0.1915	-0.4085	1	1	-0.20849525
22.374	-0.199	-0.35	1	1	-0.2270785
22.425	-0.205	-0.2935	1	1	-0.24348775
22.474	-0.2095	-0.242	1	1	-0.2566075
22.525	-0.2125	-0.193	1	1	-0.2677
22.574	-0.2145	-0.148	1	1	-0.2760545
22.625	-0.215	-0.1055	1	1	-0.28251875
22.674	-0.214	-0.069	1	1	-0.286794
22.724	-0.212	-0.033	1	1	-0.289344
22.775	-0.2085	0	1	1	-0.2901855
22.825	-0.203	0.0215	1	1	-0.289648
22.875	-0.1955	0.0405	1	1	-0.288098
22.925	-0.1865	0.058	1	1	-0.2856355
22.974	-0.177	0.072	1	1	-0.2824505
23.024	-0.167	0.0855	1	1	-0.278513
23.074	-0.156	0.099	1	1	-0.2739005
23.125	-0.145	0.1115	1	1	-0.26853275
23.174	-0.134	0.124	1	1	-0.262763
23.225	-0.1225	0.1365	1	1	-0.25612025
23.275	-0.1115	0.1475	1	1	-0.24902025
23.324	-0.1005	0.1595	1	1	-0.24149875
23.374	-0.089	0.1715	1	1	-0.23322375
23.425	-0.078	0.184	1	1	-0.2241585
23.475	-0.0665	0.195	1	1	-0.2146835
23.525	-0.0555	0.209	1	1	-0.2045835
23.575	-0.045	0.2215	1	1	-0.193821
23.624	-0.034	0.2355	1	1	-0.1826245
23.675	-0.0235	0.2495	1	1	-0.170257
23.724	-0.0135	0.264	1	1	-0.15767625
23.775	-0.0035	0.2805	1	1	-0.1437915
23.824	0.0055	0.296	1	1	-0.12966725
23.875	0.0155	0.3135	1	1	-0.114125
23.925	0.025	0.3305	1	1	-0.0980250000000006
23.974	0.0345	0.347	1	1	-0.0814262499999995
24.025	0.0445	0.363	1	1	-0.0633212500000001
24.074	0.054	0.378	1	1	-0.0451667500000003
