DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
5.74	0.227	0.787	1	1	0.243598
5.789	0.249	0.7925	1	1	0.28229575
5.84	0.273	0.794	1	1	0.3227515
5.889	0.294	0.7045	1	1	0.35946475
5.94	0.3095	0.6045	1	1	0.39284425
5.989	0.3215	0.511	1	1	0.420174
6.039	0.33	0.422	1	1	0.443499
6.09	0.3365	0.3405	1	1	0.46294275
6.139	0.34	0.268	1	1	0.477851
6.19	0.3415	0.1985	1	1	0.48974675
6.239	0.3405	0.138	1	1	0.497991
6.289	0.337	0.082	1	1	0.503491
6.34	0.3315	0.0305	1	1	0.50635975
6.389	0.324	-0.01	1	1	0.506862
6.44	0.3125	-0.044	1	1	0.505485
6.49	0.299	-0.071	1	1	0.50261
6.54	0.284	-0.0965	1	1	0.4984225
6.589	0.268	-0.1185	1	1	0.493155
6.639	0.2505	-0.1395	1	1	0.486705
6.69	0.233	-0.1585	1	1	0.479106
6.74	0.215	-0.1795	1	1	0.470656
6.791	0.197	-0.1995	1	1	0.4609915
6.84	0.1795	-0.218	1	1	0.45076275
6.89	0.162	-0.2385	1	1	0.43935025
6.94	0.1445	-0.2585	1	1	0.42692525
6.989	0.1275	-0.2785	1	1	0.41376875
7.04	0.1105	-0.2995	1	1	0.39902975
7.089	0.0935	-0.3215	1	1	0.38381525
7.139	0.077	-0.345	1	1	0.36715275
7.19	0.0605	-0.3705	1	1	0.3489075
7.24	0.045	-0.3945	1	1	0.3297825
7.29	0.0295	-0.421	1	1	0.309395
7.341	0.0145	-0.4505	1	1	0.28717175
7.39	0.0005	-0.4795	1	1	0.26438675
7.441	-0.013	-0.51	1	1	0.2391545
7.49	-0.0265	-0.5395	1	1	0.21344175
7.54	-0.0405	-0.569	1	1	0.18572925
7.589	-0.0545	-0.5975	1	1	0.15715
7.64	-0.069	-0.625	1	1	0.12597625
7.691	-0.084	-0.653	1	1	0.0933872499999995
7.74	-0.0995	-0.677	1	1	0.0608022499999998
7.79	-0.1155	-0.699	1	1	0.0264022500000005
7.84	-0.132	-0.721	1	1	-0.00909774999999998
7.889	-0.149	-0.74	1	1	-0.0448922499999996
7.94	-0.1675	-0.759	1	1	-0.0831167499999997
7.99	-0.186	-0.7725	1	1	-0.12140425
8.04	-0.206	-0.7865	1	1	-0.160379249999999
8.09	-0.227	-0.7955	1	1	-0.19992925
8.139	-0.248	-0.8035	1	1	-0.23910475
8.189	-0.271	-0.807	1	1	-0.27936725
8.24	-0.291	-0.7085	1	1	-0.3180125
8.29	-0.306	-0.605	1	1	-0.35085
8.34	-0.318	-0.5115	1	1	-0.3787625
8.389	-0.3265	-0.4255	1	1	-0.401719
8.44	-0.333	-0.3435	1	1	-0.4213285
8.49	-0.3365	-0.2695	1	1	-0.4366535
8.539	-0.338	-0.2035	1	1	-0.448242
8.59	-0.337	-0.1395	1	1	-0.4569885
8.641	-0.334	-0.082	1	1	-0.46263675
8.69	-0.329	-0.0325	1	1	-0.465442
8.74	-0.3215	0.0095	1	1	-0.466017
8.79	-0.3105	0.043	1	1	-0.4647045
8.84	-0.297	0.071	1	1	-0.4618545
8.889	-0.282	0.0965	1	1	-0.45775075
8.941	-0.2655	0.1185	1	1	-0.45216075
8.989	-0.249	0.139	1	1	-0.44598075
9.04	-0.232	0.1585	1	1	-0.4383945
9.089	-0.2145	0.179	1	1	-0.43012575
9.139	-0.1965	0.199	1	1	-0.42067575
9.189	-0.1795	0.2185	1	1	-0.41023825
9.239	-0.162	0.239	1	1	-0.39880075
9.289	-0.145	0.261	1	1	-0.38630075
9.34	-0.1275	0.282	1	1	-0.37245425
9.39	-0.111	0.3035	1	1	-0.35781675
9.44	-0.0945	0.3265	1	1	-0.34206675
9.491	-0.078	0.352	1	1	-0.324765
9.54	-0.0625	0.376	1	1	-0.306929
9.59	-0.047	0.404	1	1	-0.287429
9.639	-0.0325	0.4305	1	1	-0.26698375
9.69	-0.018	0.4625	1	1	-0.24421225
9.74	-0.0045	0.4925	1	1	-0.22033725
9.79	0.0085	0.524	1	1	-0.19492475
9.84	0.0225	0.5545	1	1	-0.16796225
9.889	0.036	0.5835	1	1	-0.14008125
9.94	0.0505	0.6115	1	1	-0.10960875
9.99	0.0655	0.64	1	1	-0.0783212499999997
10.04	0.0805	0.6645	1	1	-0.0457087500000004
10.089	0.096	0.688	1	1	-0.0125724999999995
10.14	0.1135	0.7095	1	1	0.0230637500000006
10.19	0.131	0.7295	1	1	0.0590387499999998
10.24	0.149	0.745	1	1	0.0959012500000003
10.29	0.1685	0.761	1	1	0.13355125
10.34	0.1885	0.772	1	1	0.17187625
10.39	0.2095	0.783	1	1	0.210751250000001
10.44	0.2315	0.7905	1	1	0.25008875
10.489	0.254	0.795	1	1	0.288933500000001
10.54	0.278	0.7925	1	1	0.329414749999999
10.591	0.298	0.6825	1	1	0.36702725
10.64	0.3125	0.582	1	1	0.3980075
10.69	0.3235	0.4885	1	1	0.42477
10.739	0.332	0.403	1	1	0.44661175
10.79	0.338	0.3215	1	1	0.4650865
10.839	0.341	0.2505	1	1	0.4791005
10.89	0.3415	0.1835	1	1	0.4901675
10.939	0.34	0.124	1	1	0.49770125
10.99	0.336	0.0685	1	1	0.50261
11.04	0.3305	0.019	1	1	0.5047975
11.089	0.322	-0.019	1	1	0.5047975
11.14	0.31	-0.052	1	1	0.502987
11.19	0.296	-0.0775	1	1	0.4997495
11.24	0.2805	-0.102	1	1	0.495262
11.29	0.2635	-0.1235	1	1	0.4896245
11.339	0.247	-0.144	1	1	0.48307075
11.39	0.229	-0.1635	1	1	0.4752295
11.44	0.211	-0.1845	1	1	0.4665295
11.49	0.193	-0.2025	1	1	0.4568545
11.54	0.1755	-0.223	1	1	0.446217
11.59	0.158	-0.2425	1	1	0.4345795
11.639	0.141	-0.263	1	1	0.42219475
11.689	0.1235	-0.284	1	1	0.40851975
11.739	0.1065	-0.305	1	1	0.39379475
11.79	0.0895	-0.3265	1	1	0.3776915
11.84	0.0735	-0.352	1	1	0.360729
11.89	0.057	-0.375	1	1	0.342554
11.94	0.0415	-0.4005	1	1	0.3231665
11.989	0.0265	-0.427	1	1	0.30289275
12.039	0.012	-0.4565	1	1	0.28080525
12.089	-0.002	-0.4855	1	1	0.257255249999999
12.139	-0.016	-0.517	1	1	0.232192749999999
12.19	-0.03	-0.546	1	1	0.20508625
12.241	-0.044	-0.5765	1	1	0.176462499999999
12.29	-0.058	-0.604	1	1	0.147540249999999
12.339	-0.072	-0.6305	1	1	0.117295
12.39	-0.0875	-0.6575	1	1	0.0844510000000006
12.44	-0.103	-0.6825	1	1	0.0509510000000001
12.489	-0.119	-0.705	1	1	0.0169572500000005
12.54	-0.136	-0.726	1	1	-0.0195332500000009
12.59	-0.1535	-0.7445	1	1	-0.0562957500000014
12.639	-0.1715	-0.762	1	1	-0.0932050000000011
12.69	-0.1915	-0.7755	1	1	-0.13241125
12.74	-0.211	-0.789	1	1	-0.17152375
12.79	-0.232	-0.797	1	1	-0.211173750000001
12.839	-0.2535	-0.8035	1	1	-0.250386000000001
12.889	-0.2765	-0.7945	1	1	-0.290336000000001
12.939	-0.295	-0.6845	1	1	-0.327310999999999
12.989	-0.3095	-0.5815	1	1	-0.358960999999999
13.04	-0.3205	-0.489	1	1	-0.38625875
13.089	-0.329	-0.405	1	1	-0.40816175
13.139	-0.335	-0.324	1	1	-0.426386750000001
13.19	-0.338	-0.251	1	1	-0.44104925
13.24	-0.339	-0.1845	1	1	-0.45193675
13.289	-0.3375	-0.126	1	1	-0.459544
13.339	-0.334	-0.0695	1	1	-0.4644315
13.39	-0.3285	-0.018	1	1	-0.46666275
13.44	-0.32	0.019	1	1	-0.46663775
13.49	-0.3085	0.051	1	1	-0.46488775
13.54	-0.2945	0.078	1	1	-0.46166275
13.59	-0.279	0.102	1	1	-0.45716275
13.64	-0.2625	0.1235	1	1	-0.45152525
13.689	-0.2455	0.144	1	1	-0.4449715
13.74	-0.228	0.1635	1	1	-0.43713025
13.789	-0.2105	0.1845	1	1	-0.42860425
13.84	-0.1925	0.204	1	1	-0.4186975
13.89	-0.175	0.224	1	1	-0.4079975
13.939	-0.158	0.2445	1	1	-0.396519250000001
13.99	-0.1405	0.266	1	1	-0.3835015
14.04	-0.1235	0.2875	1	1	-0.369664
14.091	-0.1065	0.31	1	1	-0.35442775
14.14	-0.0905	0.3325	1	1	-0.338686500000001
14.189	-0.075	0.3555	1	1	-0.321830500000001
14.239	-0.059	0.382	1	1	-0.303393
14.29	-0.0435	0.4095	1	1	-0.28320975
14.34	-0.029	0.4385	1	1	-0.262009749999999
14.389	-0.015	0.4685	1	1	-0.23978825
14.44	-0.001	0.5	1	1	-0.2150915
14.49	0.012	0.5315	1	1	-0.189304
14.54	0.0255	0.561	1	1	-0.1619915
14.59	0.0395	0.5905	1	1	-0.133203999999999
14.64	0.054	0.6185	1	1	-0.102979000000001
14.689	0.069	0.6455	1	1	-0.0720110000000013
14.74	0.0845	0.67	1	1	-0.03846575
14.791	0.101	0.6945	1	1	-0.00367100000000111
14.84	0.1175	0.7145	1	1	0.030849500000001
14.89	0.1355	0.734	1	1	0.067061999999999
14.94	0.1535	0.75	1	1	0.104162
14.99	0.173	0.7645	1	1	0.1420245
15.04	0.193	0.7755	1	1	0.180524500000001
15.09	0.2145	0.786	1	1	0.219562000000001
15.14	0.2365	0.792	1	1	0.259011999999999
15.19	0.2595	0.796	1	1	0.298711999999999
15.239	0.2835	0.7675	1	1	0.337017749999999
15.29	0.3015	0.66	1	1	0.373419
15.341	0.316	0.5575	1	1	0.404465249999999
15.39	0.326	0.4665	1	1	0.429553249999999
15.44	0.334	0.3815	1	1	0.450753249999999
15.49	0.339	0.3045	1	1	0.46790325
15.539	0.3415	0.232	1	1	0.4810475
15.59	0.342	0.168	1	1	0.4912475
15.639	0.34	0.11	1	1	0.4980585
15.689	0.336	0.0565	1	1	0.502221
15.74	0.3295	0.0075	1	1	0.503853
15.79	0.3195	-0.0285	1	1	0.503328
15.84	0.307	-0.059	1	1	0.5011405
15.891	0.2925	-0.0845	1	1	0.49748125
15.939	0.277	-0.1065	1	1	0.49289725
15.99	0.26	-0.129	1	1	0.486892
16.04	0.2425	-0.149	1	1	0.479942
16.09	0.225	-0.1685	1	1	0.472004499999999
16.14	0.207	-0.189	1	1	0.463067
16.189	0.1895	-0.2075	1	1	0.45335275
16.239	0.1715	-0.2275	1	1	0.44247775
16.29	0.154	-0.2475	1	1	0.43036525
16.34	0.1365	-0.2685	1	1	0.417465249999999
16.39	0.119	-0.2895	1	1	0.40351525
16.44	0.1025	-0.31	1	1	0.388527750000001
16.49	0.086	-0.3325	1	1	0.372465249999999
16.54	0.069	-0.357	1	1	0.35522775
16.59	0.0535	-0.381	1	1	0.336777749999999
16.64	0.0375	-0.4065	1	1	0.31709025
16.69	0.0225	-0.434	1	1	0.296077750000001
16.74	0.008	-0.464	1	1	0.273627749999999
16.79	-0.0055	-0.494	1	1	0.24967775
16.84	-0.019	-0.5245	1	1	0.224215249999998
16.89	-0.033	-0.5535	1	1	0.19726525
16.94	-0.047	-0.5825	1	1	0.168865250000001
16.99	-0.0615	-0.611	1	1	0.139027749999999
