DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
4.416	-0.1275	0.1245	1	1	-0.3898355
4.466	-0.1195	0.1415	1	1	-0.3831855
4.516	-0.1115	0.162	1	1	-0.375598
4.567	-0.103	0.1785	1	1	-0.36691525
4.616	-0.0945	0.1985	1	1	-0.35767875
4.665	-0.0865	0.214	1	1	-0.3475725
4.716	-0.0775	0.234	1	1	-0.3361485
4.766	-0.0695	0.25	1	1	-0.3240485
4.817	-0.061	0.271	1	1	-0.310763
4.865	-0.053	0.2885	1	1	-0.297335
4.916	-0.045	0.31	1	1	-0.28207325
4.966	-0.037	0.3285	1	1	-0.266110750000001
5.016	-0.0295	0.35	1	1	-0.24914825
5.066	-0.0215	0.3695	1	1	-0.23116075
5.115	-0.014	0.391	1	1	-0.2125285
5.167	-0.0065	0.4115	1	1	-0.1916635
5.216	0.0005	0.433	1	1	-0.170973250000001
5.266	0.008	0.4525	1	1	-0.14883575
5.316	0.0155	0.4755	1	1	-0.12563575
5.365	0.0225	0.496	1	1	-0.101834
5.416	0.03	0.518	1	1	-0.0759770000000001
5.467	0.0375	0.5375	1	1	-0.04906175
5.515	0.0455	0.557	1	1	-0.02279375
5.565	0.0535	0.5735	1	1	0.0054687499999994
5.616	0.0625	0.5935	1	1	0.0352272499999995
5.665	0.0715	0.607	1	1	0.0646394999999992
5.715	0.0805	0.626	1	1	0.0954644999999996
5.766	0.09	0.6375	1	1	0.12768375
5.816	0.1	0.654	1	1	0.159971249999999
5.866	0.1105	0.6285	1	1	0.192033749999999
5.916	0.1205	0.5645	1	1	0.22185875
5.966	0.129	0.499	1	1	0.248446249999999
6.015	0.1375	0.4385	1	1	0.271415
6.066	0.1445	0.3775	1	1	0.292222999999999
6.115	0.151	0.3235	1	1	0.3093975
6.165	0.1565	0.2675	1	1	0.324172499999999
6.215	0.161	0.2165	1	1	0.3362725
6.266	0.1645	0.165	1	1	0.34600075
6.316	0.167	0.1195	1	1	0.353113249999999
6.365	0.169	0.073	1	1	0.3578295
6.415	0.17	0.0325	1	1	0.360467
6.465	0.17	-0.0075	1	1	0.361092
6.516	0.167	-0.034	1	1	0.36003375
6.566	0.161	-0.0595	1	1	0.35769625
6.615	0.1545	-0.079	1	1	0.354303
6.666	0.147	-0.1015	1	1	0.34970025
6.716	0.139	-0.1185	1	1	0.34420025
6.766	0.1305	-0.139	1	1	0.33776275
6.816	0.122	-0.1545	1	1	0.33042525
6.865	0.1135	-0.1735	1	1	0.32238925
6.915	0.105	-0.189	1	1	0.31332675
6.966	0.096	-0.209	1	1	0.30317775
7.016	0.0875	-0.224	1	1	0.29235275
7.066	0.079	-0.2435	1	1	0.28066525
7.116	0.0705	-0.26	1	1	0.26807775
7.165	0.0625	-0.2805	1	1	0.2548355
7.216	0.054	-0.298	1	1	0.24008375
7.266	0.046	-0.3195	1	1	0.22464625
7.315	0.038	-0.3375	1	1	0.20854975
7.366	0.03	-0.359	1	1	0.190789
7.416	0.022	-0.3765	1	1	0.172401499999999
7.465	0.0145	-0.3995	1	1	0.1533895
7.515	0.007	-0.418	1	1	0.132951999999999
7.566	0	-0.441	1	1	0.1110475
7.616	-0.0075	-0.4595	1	1	0.0885349999999997
7.665	-0.015	-0.482	1	1	0.0654682499999999
7.715	-0.022	-0.501	1	1	0.0408932499999996
7.765	-0.029	-0.5245	1	1	0.0152557499999992
7.816	-0.037	-0.543	1	1	-0.0119654999999999
7.866	-0.0455	-0.564	1	1	-0.0396405000000003
7.917	-0.0535	-0.581	1	1	-0.0688380000000004
7.966	-0.0625	-0.5995	1	1	-0.0977602500000001
8.017	-0.0715	-0.6145	1	1	-0.12871725
8.066	-0.0805	-0.631	1	1	-0.159232
8.116	-0.09	-0.6445	1	1	-0.1911195
8.167	-0.1	-0.659	1	1	-0.22435875
8.216	-0.11	-0.626	1	1	-0.25584125
8.266	-0.1195	-0.563	1	1	-0.285566250000001
8.315	-0.1275	-0.499	1	1	-0.31158525
8.365	-0.1355	-0.44	1	1	-0.335060250000001
8.415	-0.143	-0.3785	1	1	-0.35552275
8.466	-0.1485	-0.3255	1	1	-0.37347475
8.516	-0.154	-0.2695	1	1	-0.38834975
8.566	-0.158	-0.221	1	1	-0.40061225
8.615	-0.161	-0.17	1	1	-0.41019175
8.666	-0.1635	-0.1255	1	1	-0.417727000000001
8.716	-0.1655	-0.0785	1	1	-0.422827
8.766	-0.1665	-0.0375	1	1	-0.425727
8.816	-0.1665	0.0035	1	1	-0.426577
8.866	-0.164	0.03	1	1	-0.4257395
8.916	-0.159	0.0565	1	1	-0.423577
8.965	-0.1525	0.0765	1	1	-0.4203185
9.016	-0.145	0.099	1	1	-0.41584325
9.065	-0.1375	0.116	1	1	-0.410575750000001
9.115	-0.129	0.1375	1	1	-0.40423825
9.165	-0.1205	0.153	1	1	-0.396975750000001
9.216	-0.112	0.1735	1	1	-0.388650000000001
9.266	-0.1035	0.189	1	1	-0.3795875
9.315	-0.095	0.2085	1	1	-0.369848750000001
9.365	-0.0865	0.224	1	1	-0.35903625
9.416	-0.078	0.2445	1	1	-0.3470895
9.465	-0.07	0.261	1	1	-0.33470475
9.515	-0.0615	0.281	1	1	-0.32115475
9.566	-0.0535	0.299	1	1	-0.306364750000001
9.616	-0.0455	0.3205	1	1	-0.29087725
9.665	-0.0375	0.339	1	1	-0.274719500000001
9.716	-0.0295	0.361	1	1	-0.256869500000001
9.765	-0.022	0.3795	1	1	-0.23872725
9.815	-0.0145	0.401	1	1	-0.219214750000001
9.866	-0.0065	0.4205	1	1	-0.198266500000001
9.916	0.0005	0.443	1	1	-0.176679
9.966	0.008	0.4625	1	1	-0.154041500000001
10.015	0.0155	0.484	1	1	-0.13085225
10.066	0.0225	0.5055	1	1	-0.105620000000001
10.116	0.03	0.5285	1	1	-0.0797700000000006
10.166	0.0375	0.5465	1	1	-0.0528950000000002
10.216	0.046	0.567	1	1	-0.0250575000000008
10.265	0.054	0.584	1	1	0.00314199999999995
10.315	0.063	0.602	1	1	0.0327919999999993
10.365	0.0715	0.617	1	1	0.0632669999999998
10.415	0.081	0.635	1	1	0.0945669999999991
10.466	0.091	0.646	1	1	0.127232499999999
10.515	0.101	0.662	1	1	0.1592785
10.566	0.1115	0.618	1	1	0.191918499999999
10.615	0.121	0.554	1	1	0.2206325
10.666	0.13	0.488	1	1	0.2472035
10.716	0.1385	0.4265	1	1	0.270065999999999
10.766	0.1455	0.367	1	1	0.2899035
10.816	0.1515	0.312	1	1	0.306878499999999
10.865	0.157	0.2575	1	1	0.32083125
10.916	0.161	0.2065	1	1	0.33266325
10.966	0.1645	0.1555	1	1	0.341713249999999
11.015	0.167	0.11	1	1	0.348218
11.066	0.169	0.0645	1	1	0.352667749999999
11.116	0.1695	0.024	1	1	0.354880249999999
11.165	0.1695	-0.0125	1	1	0.355161999999999
11.216	0.1655	-0.0385	1	1	0.353861499999999
11.266	0.1595	-0.0645	1	1	0.351286499999999
11.315	0.1525	-0.0835	1	1	0.347660499999999
11.365	0.145	-0.105	1	1	0.342947999999999
11.416	0.137	-0.1225	1	1	0.337146749999999
11.466	0.1285	-0.1425	1	1	0.330521749999999
11.516	0.12	-0.1585	1	1	0.322996749999999
11.566	0.1115	-0.1775	1	1	0.314596749999999
11.616	0.1025	-0.1935	1	1	0.305321749999999
11.665	0.094	-0.2115	1	1	0.295399249999999
11.715	0.085	-0.228	1	1	0.284411749999999
11.766	0.077	-0.247	1	1	0.272299249999999
11.816	0.0685	-0.2645	1	1	0.25951175
11.866	0.06	-0.285	1	1	0.245774249999999
11.915	0.052	-0.303	1	1	0.23136825
11.965	0.044	-0.322	1	1	0.215743249999999
12.015	0.0355	-0.3415	1	1	0.199155749999999
12.065	0.028	-0.3625	1	1	0.181555749999999
12.116	0.02	-0.3815	1	1	0.162583749999999
12.166	0.0125	-0.403	1	1	0.142971249999999
12.215	0.005	-0.422	1	1	0.122758749999999
12.265	-0.002	-0.443	1	1	0.101133749999999
12.315	-0.0095	-0.4635	1	1	0.0784712499999995
12.366	-0.017	-0.4855	1	1	0.0542717499999994
12.415	-0.024	-0.5065	1	1	0.0299677499999996
12.466	-0.0315	-0.5285	1	1	0.00357524999999956
12.515	-0.0395	-0.547	1	1	-0.0227745000000011
12.565	-0.0475	-0.5655	1	1	-0.0505870000000005
12.616	-0.056	-0.584	1	1	-0.0798992500000006
12.665	-0.0645	-0.6005	1	1	-0.1089195
12.715	-0.0735	-0.6175	1	1	-0.139369500000001
12.766	-0.0825	-0.6335	1	1	-0.171270000000001
12.816	-0.092	-0.646	1	1	-0.2032575
12.866	-0.1025	-0.6625	1	1	-0.235970000000001
12.916	-0.1125	-0.6095	1	1	-0.267770000000001
12.966	-0.1215	-0.546	1	1	-0.2966575
13.015	-0.13	-0.4835	1	1	-0.321880250000001
13.065	-0.138	-0.422	1	1	-0.344517750000001
13.115	-0.145	-0.365	1	1	-0.364192750000001
13.165	-0.151	-0.3085	1	1	-0.381030250000001
13.215	-0.156	-0.2545	1	1	-0.395105250000001
13.266	-0.16	-0.205	1	1	-0.406822500000001
13.315	-0.163	-0.1565	1	1	-0.415679250000001
13.365	-0.1655	-0.109	1	1	-0.422316750000001
13.415	-0.167	-0.066	1	1	-0.426691750000001
13.466	-0.168	-0.024	1	1	-0.428986750000001
13.515	-0.1675	0.0125	1	1	-0.429268500000001
13.566	-0.164	0.0385	1	1	-0.427968000000001
13.616	-0.158	0.0625	1	1	-0.425443000000001
13.666	-0.151	0.083	1	1	-0.421805500000001
13.715	-0.1435	0.1045	1	1	-0.417211750000001
13.766	-0.136	0.1235	1	1	-0.411397750000001
13.816	-0.1275	0.142	1	1	-0.40476025
13.865	-0.119	0.1595	1	1	-0.397373500000001
13.916	-0.1105	0.1775	1	1	-0.388780000000001
13.966	-0.102	0.195	1	1	-0.379467500000001
14.016	-0.0935	0.213	1	1	-0.369267500000001
14.065	-0.0845	0.2295	1	1	-0.358426250000001
14.116	-0.076	0.249	1	1	-0.3462245
14.166	-0.068	0.2665	1	1	-0.333337000000001
14.216	-0.0595	0.286	1	1	-0.319524500000001
14.266	-0.0515	0.305	1	1	-0.304749500000001
14.316	-0.0435	0.326	1	1	-0.2889745
14.365	-0.036	0.3455	1	1	-0.27252275
14.415	-0.028	0.364	1	1	-0.25478525
14.466	-0.02	0.3855	1	1	-0.235673000000001
14.516	-0.0125	0.406	1	1	-0.215885500000001
14.565	-0.005	0.4275	1	1	-0.195464750000001
14.615	0.002	0.4465	1	1	-0.17361475
14.666	0.0095	0.4685	1	1	-0.150282250000001
14.716	0.017	0.4895	1	1	-0.126332250000001
14.765	0.024	0.5115	1	1	-0.101807750000001
14.815	0.0315	0.5315	1	1	-0.0757327500000008
14.865	0.0395	0.5525	1	1	-0.0486327500000004
14.915	0.0475	0.5695	1	1	-0.02058275
14.966	0.056	0.5895	1	1	0.00897174999999908
15.016	0.0645	0.606	1	1	0.0388592499999995
15.065	0.074	0.6215	1	1	0.0689329999999992
15.115	0.083	0.637	1	1	0.1003955
15.165	0.093	0.651	1	1	0.1325955
15.215	0.1035	0.6635	1	1	0.165457999999998
15.266	0.1135	0.603	1	1	0.197753749999999
15.315	0.1235	0.537	1	1	0.225683749999999
15.366	0.1325	0.4715	1	1	0.2514005
15.416	0.14	0.4115	1	1	0.273475499999999
15.466	0.147	0.3535	1	1	0.292600499999999
15.516	0.1535	0.2965	1	1	0.308850499999999
15.566	0.1585	0.243	1	1	0.322338
15.615	0.1625	0.1925	1	1	0.333007749999999
15.665	0.1655	0.1425	1	1	0.34138275
15.716	0.168	0.0975	1	1	0.347502749999999
15.766	0.1695	0.054	1	1	0.351290249999999
15.816	0.17	0.0115	1	1	0.352927749999999
15.865	0.169	-0.0195	1	1	0.352731749999999
15.916	0.1645	-0.0465	1	1	0.35104875
15.966	0.158	-0.0695	1	1	0.348148749999999
16.016	0.151	-0.0905	1	1	0.344148749999999
16.065	0.1435	-0.109	1	1	0.339260999999999
16.115	0.135	-0.1285	1	1	0.333323499999999
16.166	0.1265	-0.147	1	1	0.326298249999999
16.216	0.118	-0.164	1	1	0.318523249999999
16.265	0.1095	-0.1805	1	1	0.310082999999999
16.316	0.1005	-0.199	1	1	0.300405749999999
16.365	0.092	-0.2155	1	1	0.290250499999999
16.415	0.0835	-0.2335	1	1	0.279025499999999
16.466	0.0745	-0.2505	1	1	0.266683499999999
16.515	0.0665	-0.27	1	1	0.25393125
16.565	0.058	-0.2875	1	1	0.239993749999999
16.615	0.05	-0.308	1	1	0.225106249999999
16.666	0.0415	-0.3275	1	1	0.208901
16.716	0.0335	-0.3475	1	1	0.192025999999999
16.765	0.026	-0.3655	1	1	0.1745575
16.815	0.018	-0.387	1	1	0.155744999999999
16.865	0.0105	-0.4055	1	1	0.135932499999999
16.916	0.0025	-0.427	1	1	0.11470375
16.965	-0.004	-0.448	1	1	0.0932662499999999
17.015	-0.0115	-0.469	1	1	0.0703412499999996
17.065	-0.0185	-0.4885	1	1	0.0464037499999992
17.116	-0.026	-0.512	1	1	0.0208909999999982
17.166	-0.0335	-0.5315	1	1	-0.00519650000000027
17.215	-0.0415	-0.552	1	1	-0.03174225
17.266	-0.0495	-0.57	1	1	-0.0603532500000011
17.315	-0.058	-0.5885	1	1	-0.0887365000000008
17.366	-0.0665	-0.6045	1	1	-0.119158000000002
17.415	-0.0755	-0.6215	1	1	-0.149195000000002
17.466	-0.085	-0.6355	1	1	-0.181248500000001
17.516	-0.0945	-0.6505	1	1	-0.213398500000001
17.566	-0.1045	-0.66	1	1	-0.246161000000002
17.616	-0.1145	-0.5945	1	1	-0.277523500000002
17.667	-0.124	-0.529	1	1	-0.306172750000001
17.716	-0.1325	-0.4675	1	1	-0.330587000000001
17.766	-0.14	-0.406	1	1	-0.352424500000001
17.816	-0.1465	-0.3495	1	1	-0.371312000000001
17.866	-0.1525	-0.2935	1	1	-0.387387000000002
17.916	-0.1575	-0.241	1	1	-0.400749500000001
17.965	-0.1615	-0.191	1	1	-0.411333500000001
18.015	-0.1645	-0.1435	1	1	-0.419696000000001
18.065	-0.1665	-0.0965	1	1	-0.425696000000001
18.115	-0.168	-0.0535	1	1	-0.429446000000001
18.166	-0.1685	-0.0115	1	1	-0.431103500000001
18.215	-0.1675	0.0195	1	1	-0.430907500000001
18.265	-0.163	0.0465	1	1	-0.429257500000001
18.315	-0.157	0.0675	1	1	-0.426407500000001
18.365	-0.15	0.09	1	1	-0.422470000000001
18.415	-0.1425	0.109	1	1	-0.417495000000001
18.465	-0.134	0.129	1	1	-0.411545000000001
18.515	-0.1255	0.146	1	1	-0.404670000000001
18.565	-0.117	0.165	1	1	-0.396895000000001
18.616	-0.1085	0.1815	1	1	-0.388059250000001
