DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
5.221	-0.024	1.0235	1	1	0.0163962499999999
5.271	-0.011	1.0235	1	1	0.0675712499999998
5.32	0.0005	1.024	1	1	0.117735
5.371	0.014	1.0235	1	1	0.169946249999999
5.421	0.0275	1.0235	1	1	0.22112125
5.47	0.0415	1.0235	1	1	0.27127275
5.52	0.058	1.0235	1	1	0.322447749999999
5.571	0.075	1.0235	1	1	0.37464625
5.621	0.0925	1.024	1	1	0.425833749999999
5.671	0.1115	1.0235	1	1	0.47702125
5.72	0.131	1.0235	1	1	0.52717275
5.771	0.153	1.024	1	1	0.579384
5.821	0.1765	1.0235	1	1	0.630571500000001
5.871	0.2035	1.0235	1	1	0.681746499999999
5.921	0.232	1.0235	1	1	0.7329215
5.971	0.263	1.0235	1	1	0.784096499999999
6.021	0.2955	1.0235	1	1	0.8352715
6.071	0.3315	0.8555	1	1	0.8822465
6.121	0.37	0.6575	1	1	0.9200715
6.17	0.4065	0.4665	1	1	0.9476095
6.221	0.437	0.304	1	1	0.96725725
6.271	0.458	0.165	1	1	0.97898225
6.321	0.468	0.0575	1	1	0.98454475
6.372	0.468	-0.0215	1	1	0.98546275
6.421	0.4535	-0.0615	1	1	0.98342925
6.47	0.4315	-0.092	1	1	0.9796685
6.521	0.407	-0.1135	1	1	0.97442825
6.571	0.381	-0.1405	1	1	0.96807825
6.621	0.3545	-0.1625	1	1	0.96050325
6.671	0.329	-0.19	1	1	0.95169075
6.721	0.303	-0.217	1	1	0.94151575
6.771	0.2795	-0.2495	1	1	0.92985325
6.82	0.2565	-0.2805	1	1	0.91686825
6.871	0.2345	-0.321	1	1	0.90153
6.921	0.2145	-0.361	1	1	0.88448
6.971	0.195	-0.4095	1	1	0.8652175
7.02	0.178	-0.4555	1	1	0.844025
7.07	0.162	-0.5045	1	1	0.820025
7.12	0.146	-0.5565	1	1	0.7935
7.17	0.131	-0.612	1	1	0.764287499999999
7.221	0.116	-0.668	1	1	0.7316475
7.27	0.102	-0.725	1	1	0.697519
7.32	0.088	-0.7835	1	1	0.6598065
7.37	0.074	-0.843	1	1	0.619144
7.421	0.0605	-0.8985	1	1	0.57473575
7.47	0.047	-0.9595	1	1	0.52921475
7.52	0.034	-1.0155	1	1	0.479839749999999
7.571	0.0205	-1.0235	1	1	0.427845249999999
7.621	0.0085	-1.0235	1	1	0.37667025
7.671	-0.0035	-1.0235	1	1	0.32549525
7.721	-0.0165	-1.0235	1	1	0.274320250000001
7.77	-0.0305	-1.0235	1	1	0.224168749999999
7.821	-0.045	-1.0235	1	1	0.171970249999999
7.871	-0.061	-1.0235	1	1	0.12079525
7.92	-0.078	-1.0235	1	1	0.0706437499999991
7.971	-0.096	-1.0235	1	1	0.0184452500000007
8.021	-0.115	-1.0235	1	1	-0.0327297500000009
8.071	-0.1355	-1.0235	1	1	-0.0839047500000017
8.121	-0.157	-1.0235	1	1	-0.135079749999999
8.171	-0.181	-1.0235	1	1	-0.18625475
8.221	-0.2085	-1.0235	1	1	-0.23742975
8.272	-0.2375	-1.0235	1	1	-0.289628249999999
8.321	-0.2675	-1.0235	1	1	-0.339779750000002
8.371	-0.3005	-1.0235	1	1	-0.390954749999999
8.42	-0.336	-0.835	1	1	-0.436488000000002
8.47	-0.374	-0.6365	1	1	-0.4732755
8.52	-0.4105	-0.4515	1	1	-0.5004755
8.571	-0.44	-0.2895	1	1	-0.519371000000001
8.621	-0.4595	-0.1535	1	1	-0.530446
8.67	-0.4685	-0.0485	1	1	-0.535395
8.72	-0.468	0.024	1	1	-0.5360075
8.77	-0.452	0.0615	1	1	-0.53387
8.821	-0.43	0.094	1	1	-0.52990475
8.871	-0.4055	0.116	1	1	-0.524654750000001
8.921	-0.3795	0.142	1	1	-0.51820475
8.97	-0.3535	0.1635	1	1	-0.510720000000001
9.021	-0.3275	0.1905	1	1	-0.501693
9.071	-0.3025	0.2165	1	1	-0.491518
9.121	-0.2785	0.2505	1	1	-0.479843000000001
9.17	-0.256	0.285	1	1	-0.46672325
9.221	-0.234	0.323	1	1	-0.45121925
9.27	-0.214	0.365	1	1	-0.434363250000001
9.321	-0.195	0.4115	1	1	-0.4145625
9.371	-0.1775	0.4565	1	1	-0.392862500000001
9.42	-0.161	0.5085	1	1	-0.36922
9.47	-0.1455	0.561	1	1	-0.342482500000001
9.521	-0.13	0.6175	1	1	-0.31243075
9.57	-0.116	0.672	1	1	-0.280838
9.62	-0.1015	0.729	1	1	-0.245813
9.671	-0.0875	0.7875	1	1	-0.207142250000001
9.72	-0.074	0.8445	1	1	-0.167158250000001
9.77	-0.06	0.903	1	1	-0.123470750000001
9.821	-0.047	0.9645	1	1	-0.075849499999999
9.871	-0.034	1.0225	1	1	-0.0261745000000018
9.921	-0.021	1.024	1	1	0.0249879999999989
9.97	-0.0085	1.024	1	1	0.0751639999999984
10.02	0.0035	1.024	1	1	0.126363999999999
10.07	0.017	1.0235	1	1	0.1775515
10.121	0.031	1.0235	1	1	0.229749999999998
10.171	0.046	1.0235	1	1	0.280924999999999
10.22	0.061	1.024	1	1	0.331088749999998
10.27	0.079	1.0235	1	1	0.382276249999999
10.321	0.0965	1.024	1	1	0.434487500000001
10.37	0.115	1.0235	1	1	0.484651250000001
10.421	0.136	1.024	1	1	0.536862499999999
10.471	0.158	1.0235	1	1	0.58805
10.52	0.1815	1.0235	1	1	0.638201499999999
10.571	0.2095	1.0235	1	1	0.690400000000001
10.621	0.2385	1.0235	1	1	0.741574999999998
10.67	0.2685	1.0235	1	1	0.791726500000001
10.72	0.3035	1.0055	1	1	0.842451499999999
10.771	0.34	0.81	1	1	0.88874675
10.821	0.3795	0.608	1	1	0.924196750000001
10.87	0.4145	0.4265	1	1	0.949542000000001
10.921	0.4425	0.2665	1	1	0.9672135
10.97	0.461	0.139	1	1	0.97714825
11.021	0.469	0.0315	1	1	0.981496
11.071	0.4655	-0.031	1	1	0.9815085
11.12	0.449	-0.071	1	1	0.9790095
11.17	0.426	-0.097	1	1	0.9748095
11.22	0.4015	-0.124	1	1	0.9692845
11.27	0.3745	-0.145	1	1	0.9625595
11.321	0.3485	-0.172	1	1	0.954476
11.37	0.323	-0.1945	1	1	0.94549675
11.42	0.2985	-0.2255	1	1	0.93499675
11.471	0.2735	-0.256	1	1	0.9227185
11.52	0.251	-0.293	1	1	0.909268
11.571	0.2295	-0.3295	1	1	0.89339425
11.621	0.21	-0.3745	1	1	0.875794250000001
11.671	0.1915	-0.4195	1	1	0.855944250000001
11.721	0.174	-0.468	1	1	0.83375675
11.771	0.158	-0.5175	1	1	0.80911925
11.821	0.142	-0.5725	1	1	0.78186925
11.87	0.1275	-0.625	1	1	0.7525305
11.921	0.1125	-0.683	1	1	0.719176500000001
11.971	0.098	-0.7385	1	1	0.683639
12.02	0.0845	-0.797	1	1	0.646019250000001
12.07	0.071	-0.8535	1	1	0.60475675
12.121	0.0575	-0.9145	1	1	0.559672750000001
12.171	0.044	-0.972	1	1	0.512510250000001
12.22	0.0315	-1.0235	1	1	0.463620500000001
12.271	0.018	-1.0235	1	1	0.411421999999999
12.32	0.0055	-1.0235	1	1	0.3612705
12.37	-0.007	-1.0235	1	1	0.310095499999999
12.421	-0.02	-1.0235	1	1	0.257897000000001
12.47	-0.0335	-1.0235	1	1	0.207745500000001
12.521	-0.0485	-1.0235	1	1	0.155546999999999
12.57	-0.0645	-1.0235	1	1	0.1053955
12.621	-0.082	-1.0235	1	1	0.0531970000000014
12.67	-0.1	-1.0235	1	1	0.00304549999999829
12.721	-0.1195	-1.0235	1	1	-0.0491530000000001
12.771	-0.14	-1.0235	1	1	-0.100328000000001
12.821	-0.162	-1.0235	1	1	-0.151503000000002
12.87	-0.1865	-1.0235	1	1	-0.201654500000001
12.921	-0.2145	-1.0235	1	1	-0.253852999999999
12.97	-0.2435	-1.0235	1	1	-0.304004499999999
13.02	-0.274	-1.0235	1	1	-0.3551795
13.07	-0.309	-0.981	1	1	-0.405292
13.121	-0.347	-0.7795	1	1	-0.450184749999999
13.171	-0.3845	-0.5855	1	1	-0.484309749999999
13.221	-0.4195	-0.405	1	1	-0.50907225
13.271	-0.4465	-0.2495	1	1	-0.52543475
13.321	-0.4635	-0.123	1	1	-0.53474725
13.371	-0.4705	-0.0195	1	1	-0.53830975
13.42	-0.4655	0.036	1	1	-0.5379055
13.471	-0.4475	0.0725	1	1	-0.53513875
13.521	-0.425	0.1005	1	1	-0.53081375
13.571	-0.3995	0.1255	1	1	-0.52516375
13.621	-0.3735	0.148	1	1	-0.51832625
13.67	-0.3475	0.173	1	1	-0.51046175
13.722	-0.321	0.1975	1	1	-0.50082875
13.771	-0.297	0.227	1	1	-0.4904285
13.821	-0.273	0.2585	1	1	-0.478291000000001
13.871	-0.2505	0.2935	1	1	-0.464491
13.921	-0.229	0.3335	1	1	-0.448816
13.971	-0.2095	0.3765	1	1	-0.431066
14.021	-0.191	0.423	1	1	-0.4110785
14.07	-0.174	0.4675	1	1	-0.38926125
14.12	-0.1575	0.521	1	1	-0.364548750000001
14.171	-0.142	0.574	1	1	-0.33662625
14.221	-0.127	0.629	1	1	-0.30655125
14.271	-0.1125	0.686	1	1	-0.273676249999999
14.32	-0.098	0.7425	1	1	-0.238678
14.371	-0.084	0.8025	1	1	-0.199280500000001
14.421	-0.0705	0.859	1	1	-0.157743
14.47	-0.0575	0.9155	1	1	-0.114267750000001
14.52	-0.044	0.976	1	1	-0.06698025
14.57	-0.031	1.0235	1	1	-0.0169927499999993
14.621	-0.018	1.0235	1	1	0.035205749999999
14.671	-0.005	1.0235	1	1	0.0863807499999997
14.72	0.007	1.0235	1	1	0.136532249999999
14.771	0.0205	1.0235	1	1	0.188730750000001
14.82	0.034	1.024	1	1	0.238894500000001
14.871	0.049	1.024	1	1	0.291118499999999
14.92	0.065	1.0235	1	1	0.341282249999999
14.971	0.0825	1.0235	1	1	0.39348075
15.021	0.1015	1.0235	1	1	0.444655750000001
15.07	0.12	1.0235	1	1	0.494807250000001
15.121	0.141	1.0235	1	1	0.547005749999999
15.171	0.163	1.0235	1	1	0.59818075
15.222	0.1885	1.0235	1	1	0.650379249999998
15.27	0.216	1.024	1	1	0.69951925
15.32	0.2445	1.0235	1	1	0.750706750000001
15.371	0.277	1.024	1	1	0.802917999999999
15.421	0.3115	0.962	1	1	0.852568
15.471	0.349	0.762	1	1	0.895668
15.521	0.3875	0.5645	1	1	0.928830500000001
15.57	0.421	0.3885	1	1	0.952179000000001
15.621	0.448	0.235	1	1	0.96807825
15.671	0.464	0.1095	1	1	0.97669075
15.721	0.4695	0.013	1	1	0.97975325
15.771	0.4625	-0.0425	1	1	0.97901575
15.82	0.444	-0.076	1	1	0.9761125
15.87	0.421	-0.1045	1	1	0.971600000000001
15.92	0.3955	-0.127	1	1	0.965812500000001
15.97	0.369	-0.153	1	1	0.9588125
16.02	0.343	-0.1755	1	1	0.9506
16.071	0.3165	-0.203	1	1	0.940948250000001
16.121	0.292	-0.232	1	1	0.93007325
16.17	0.2685	-0.265	1	1	0.91789675
16.221	0.246	-0.3	1	1	0.90348925
16.271	0.2245	-0.3405	1	1	0.88747675
16.32	0.2055	-0.383	1	1	0.869751
16.37	0.187	-0.4325	1	1	0.849363500000001
16.421	0.17	-0.4785	1	1	0.826133
16.471	0.154	-0.531	1	1	0.8008955
16.52	0.139	-0.582	1	1	0.773627
16.57	0.124	-0.6395	1	1	0.7430895
16.62	0.109	-0.695	1	1	0.709727000000002
16.67	0.0955	-0.7525	1	1	0.673539500000001
16.72	0.0815	-0.81	1	1	0.634477000000001
16.771	0.0675	-0.87	1	1	0.591636999999999
16.821	0.054	-0.927	1	1	0.546712000000001
16.87	0.041	-0.985	1	1	0.499868000000002
16.92	0.028	-1.0235	1	1	0.449655500000001
16.971	0.015	-1.0235	1	1	0.397456999999999
17.021	0.0025	-1.0235	1	1	0.346281999999998
17.07	-0.0095	-1.0235	1	1	0.296130499999999
17.12	-0.023	-1.0235	1	1	0.244955500000002
17.171	-0.037	-1.0235	1	1	0.192757
17.22	-0.052	-1.0235	1	1	0.1426055
17.27	-0.0685	-1.0235	1	1	0.0914304999999997
17.32	-0.086	-1.0235	1	1	0.040255499999999
17.37	-0.104	-1.0235	1	1	-0.0109194999999981
17.42	-0.1235	-1.0235	1	1	-0.0620944999999988
17.47	-0.1445	-1.0235	1	1	-0.1132695
17.521	-0.1675	-1.0235	1	1	-0.165468000000002
17.571	-0.193	-1.0235	1	1	-0.216642999999999
17.621	-0.221	-1.0235	1	1	-0.267817999999999
17.671	-0.251	-1.0235	1	1	-0.318993
17.721	-0.283	-1.0235	1	1	-0.370168000000001
17.77	-0.3165	-0.94	1	1	-0.41827375
17.82	-0.355	-0.7355	1	1	-0.460161250000001
17.871	-0.3935	-0.5415	1	1	-0.49272475
17.92	-0.4265	-0.3685	1	1	-0.51501975
17.97	-0.452	-0.218	1	1	-0.52968225
18.02	-0.4665	-0.0975	1	1	-0.53756975
18.071	-0.471	-0.002	1	1	-0.540107
18.121	-0.4625	0.0465	1	1	-0.5389945
18.171	-0.4425	0.0785	1	1	-0.5358695
