DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
3.759	-0.7055	-0.2355	1	1	-0.71709275
3.809	-0.7345	-0.0705	1	1	-0.72474275
3.86	-0.737	0.021	1	1	-0.726005
3.91	-0.7145	0.0595	1	1	-0.7239925
3.959	-0.6825	0.0825	1	1	-0.7205135
4.01	-0.6465	0.103	1	1	-0.71578325
4.06	-0.6095	0.1195	1	1	-0.71022075
4.11	-0.5715	0.1365	1	1	-0.70382075
4.16	-0.5345	0.1575	1	1	-0.69647075
4.21	-0.499	0.1765	1	1	-0.68812075
4.26	-0.463	0.197	1	1	-0.67878325
4.31	-0.427	0.2235	1	1	-0.66827075
4.36	-0.393	0.248	1	1	-0.65648325
4.41	-0.3595	0.28	1	1	-0.64328325
4.459	-0.3265	0.3105	1	1	-0.628816
4.509	-0.296	0.349	1	1	-0.6123285
4.56	-0.2655	0.387	1	1	-0.5935605
4.61	-0.2375	0.4335	1	1	-0.573048
4.66	-0.211	0.4845	1	1	-0.550098
4.709	-0.188	0.542	1	1	-0.52494875
4.76	-0.167	0.6085	1	1	-0.495611
4.81	-0.1485	0.678	1	1	-0.4634485
4.859	-0.131	0.7475	1	1	-0.42852375
4.909	-0.1135	0.823	1	1	-0.38926125
4.959	-0.097	0.8985	1	1	-0.34622375
5.009	-0.081	0.979	1	1	-0.29928625
5.06	-0.0655	1.024	1	1	-0.24820975
5.11	-0.0505	1.0235	1	1	-0.19702225
5.159	-0.035	1.0235	1	1	-0.14687075
5.21	-0.0205	1.0235	1	1	-0.0946722500000005
5.259	-0.006	1.0235	1	1	-0.0445207500000001
5.309	0.0085	1.0235	1	1	0.00665424999999976
5.359	0.024	1.0235	1	1	0.0578292499999996
5.409	0.041	1.024	1	1	0.10901675
5.46	0.059	1.024	1	1	0.16124075
5.51	0.0795	1.024	1	1	0.21244075
5.56	0.1	1.0235	1	1	0.26362825
5.609	0.123	1.0235	1	1	0.31377975
5.659	0.147	1.0235	1	1	0.36495475
5.709	0.174	1.0235	1	1	0.41612975
5.76	0.206	1.0235	1	1	0.46832825
5.809	0.2435	1.024	1	1	0.518492
5.86	0.296	1.0235	1	1	0.57070325
5.91	0.369	1.024	1	1	0.62189075
5.96	0.4705	1.0235	1	1	0.67307825
6.011	0.5775	0.722	1	1	0.7175885
6.06	0.6605	0.419	1	1	0.745543
6.11	0.715	0.1955	1	1	0.7609055
6.16	0.7375	0.0465	1	1	0.7669555
6.21	0.7355	-0.0285	1	1	0.7674055
6.26	0.7105	-0.0645	1	1	0.7650805
6.31	0.677	-0.086	1	1	0.761318
6.36	0.6405	-0.106	1	1	0.756518
6.409	0.6035	-0.121	1	1	0.7509565
6.46	0.566	-0.141	1	1	0.7442755
6.509	0.529	-0.158	1	1	0.73695
6.56	0.492	-0.1805	1	1	0.72831825
6.61	0.456	-0.2035	1	1	0.71871825
6.659	0.421	-0.229	1	1	0.708122
6.709	0.3865	-0.254	1	1	0.696047
6.76	0.3525	-0.287	1	1	0.6822515
6.81	0.3205	-0.316	1	1	0.6671765
6.859	0.2905	-0.3555	1	1	0.65072475
6.91	0.26	-0.396	1	1	0.6315615
6.96	0.232	-0.443	1	1	0.610586499999999
7.01	0.206	-0.4965	1	1	0.587099
7.059	0.1835	-0.5545	1	1	0.561349499999999
7.11	0.163	-0.619	1	1	0.53142525
7.159	0.1445	-0.6915	1	1	0.499317999999999
7.21	0.127	-0.7635	1	1	0.462215499999999
7.26	0.1095	-0.84	1	1	0.422128
7.31	0.0935	-0.914	1	1	0.378278
7.359	0.078	-0.9905	1	1	0.33161775
7.41	0.062	-1.0235	1	1	0.28026075
7.459	0.047	-1.0235	1	1	0.23010925
7.509	0.032	-1.0235	1	1	0.17893425
7.559	0.0175	-1.0235	1	1	0.127759249999999
7.61	0.0025	-1.0235	1	1	0.0755607500000005
7.659	-0.012	-1.0235	1	1	0.0254092499999992
7.709	-0.0275	-1.0235	1	1	-0.0257657499999997
7.76	-0.0445	-1.0235	1	1	-0.0779642499999998
7.81	-0.0635	-1.0235	1	1	-0.129139250000001
7.86	-0.0835	-1.0235	1	1	-0.18031425
7.91	-0.105	-1.0235	1	1	-0.23148925
7.959	-0.1275	-1.0235	1	1	-0.28164075
8.01	-0.1525	-1.0235	1	1	-0.33383925
8.059	-0.1795	-1.0235	1	1	-0.383990750000001
8.109	-0.2115	-1.0235	1	1	-0.43516575
8.159	-0.2515	-1.0235	1	1	-0.486340750000001
8.209	-0.305	-1.0235	1	1	-0.53751575
8.26	-0.385	-1.0235	1	1	-0.58971425
8.309	-0.487	-1.0235	1	1	-0.639865750000001
8.36	-0.592	-0.6755	1	1	-0.68319025
8.409	-0.671	-0.3855	1	1	-0.709184750000001
8.46	-0.721	-0.1735	1	1	-0.723439250000001
8.509	-0.7405	-0.036	1	1	-0.728572000000001
8.559	-0.735	0.0335	1	1	-0.728634500000001
8.609	-0.7085	0.0665	1	1	-0.726134500000001
8.66	-0.674	0.0885	1	1	-0.722182000000001
8.71	-0.638	0.1065	1	1	-0.717307
8.759	-0.601	0.1225	1	1	-0.711696500000001
8.81	-0.5635	0.142	1	1	-0.704951750000001
8.859	-0.527	0.1595	1	1	-0.697565000000001
8.909	-0.4905	0.181	1	1	-0.689052500000001
8.96	-0.454	0.204	1	1	-0.679235
9.01	-0.4195	0.228	1	1	-0.668435000000001
9.06	-0.385	0.2545	1	1	-0.6563725
9.11	-0.3515	0.286	1	1	-0.642860000000001
9.159	-0.3195	0.317	1	1	-0.6280865
9.209	-0.2885	0.357	1	1	-0.611236500000001
9.26	-0.2585	0.3975	1	1	-0.591996750000001
9.31	-0.231	0.445	1	1	-0.57093425
9.36	-0.2055	0.4975	1	1	-0.547371750000001
9.409	-0.183	0.5565	1	1	-0.52154875
9.46	-0.1625	0.6235	1	1	-0.49145875
9.509	-0.144	0.6945	1	1	-0.45916775
9.56	-0.126	0.768	1	1	-0.421874
9.61	-0.1095	0.842	1	1	-0.381624000000001
9.66	-0.0935	0.9165	1	1	-0.337661500000001
9.709	-0.078	0.9945	1	1	-0.290842000000001
9.759	-0.062	1.024	1	1	-0.2403795
9.81	-0.047	1.024	1	1	-0.1881555
9.86	-0.0315	1.0235	1	1	-0.136968000000001
9.909	-0.017	1.0235	1	1	-0.0868165
9.96	-0.002	1.024	1	1	-0.0346052499999998
10.009	0.0125	1.0235	1	1	0.0155584999999997
10.059	0.028	1.0235	1	1	0.0667335000000004
10.11	0.0455	1.024	1	1	0.118944749999999
10.159	0.0635	1.0235	1	1	0.1691085
10.21	0.0845	1.0235	1	1	0.221307
10.259	0.1055	1.0235	1	1	0.2714585
10.309	0.1285	1.0235	1	1	0.3226335
10.36	0.1535	1.0235	1	1	0.374831999999999
10.41	0.181	1.0235	1	1	0.426007
10.46	0.214	1.0235	1	1	0.477182
10.509	0.254	1.0235	1	1	0.5273335
10.56	0.3095	1.0235	1	1	0.579532
10.609	0.391	1.0235	1	1	0.629683499999999
10.659	0.496	1.0235	1	1	0.6808585
10.71	0.598	0.649	1	1	0.72350725
10.759	0.675	0.365	1	1	0.74835025
10.809	0.7215	0.162	1	1	0.76152525
10.86	0.7395	0.0225	1	1	0.76623
10.91	0.7295	-0.0445	1	1	0.76568
10.959	0.703	-0.071	1	1	0.76285025
11.01	0.6685	-0.091	1	1	0.75871925
11.06	0.631	-0.11	1	1	0.75369425
11.11	0.5945	-0.1255	1	1	0.74780675
11.16	0.5575	-0.1455	1	1	0.74103175
11.21	0.5205	-0.162	1	1	0.73334425
11.259	0.485	-0.185	1	1	0.72484275
11.31	0.448	-0.208	1	1	0.71482125
11.36	0.413	-0.235	1	1	0.70374625
11.409	0.3795	-0.26	1	1	0.69161875
11.46	0.345	-0.2935	1	1	0.6775045
11.51	0.3125	-0.3245	1	1	0.6620545
11.56	0.2825	-0.3655	1	1	0.6448045
11.61	0.253	-0.406	1	1	0.625517000000001
11.66	0.2255	-0.456	1	1	0.603967
11.709	0.2005	-0.51	1	1	0.5803
11.76	0.1785	-0.57	1	1	0.55276
11.81	0.1585	-0.636	1	1	0.52261
11.859	0.14	-0.7085	1	1	0.48966975
11.909	0.1225	-0.7805	1	1	0.45244475
11.96	0.106	-0.8565	1	1	0.41070125
12.009	0.0895	-0.9335	1	1	0.36684625
12.059	0.074	-1.0115	1	1	0.318221249999999
12.109	0.0585	-1.0235	1	1	0.26734625
12.16	0.0435	-1.0235	1	1	0.21514775
12.21	0.028	-1.0235	1	1	0.16397275
12.259	0.014	-1.0235	1	1	0.11382125
12.31	-0.0005	-1.0235	1	1	0.0616227499999999
12.359	-0.0155	-1.0235	1	1	0.0114712500000004
12.409	-0.0315	-1.0235	1	1	-0.0397037500000003
12.46	-0.0485	-1.0235	1	1	-0.0919022500000005
12.51	-0.068	-1.0235	1	1	-0.143077249999999
12.559	-0.088	-1.0235	1	1	-0.193228750000001
12.61	-0.11	-1.0235	1	1	-0.245427249999999
12.659	-0.1325	-1.0235	1	1	-0.29557875
12.71	-0.1585	-1.0235	1	1	-0.34777725
12.76	-0.1865	-1.0235	1	1	-0.398952249999999
12.81	-0.22	-1.0235	1	1	-0.45012725
12.859	-0.261	-1.0235	1	1	-0.50027875
12.909	-0.319	-1.0235	1	1	-0.55145375
12.959	-0.4045	-1.0235	1	1	-0.602628749999999
13.01	-0.5115	-0.9645	1	1	-0.65332275
13.059	-0.6105	-0.6095	1	1	-0.691885750000001
13.109	-0.686	-0.328	1	1	-0.71532325
13.16	-0.728	-0.138	1	1	-0.72720625
13.209	-0.7415	-0.0135	1	1	-0.730918
13.259	-0.73	0.043	1	1	-0.7301805
13.31	-0.701	0.073	1	1	-0.7272225
13.359	-0.667	0.092	1	1	-0.72318
13.409	-0.63	0.11	1	1	-0.71813
13.46	-0.592	0.1265	1	1	-0.71209925
13.51	-0.555	0.146	1	1	-0.70528675
13.559	-0.5185	0.1645	1	1	-0.6976795
13.61	-0.4815	0.187	1	1	-0.68871625
13.659	-0.4465	0.2085	1	1	-0.6790265
13.709	-0.4115	0.2345	1	1	-0.6679515
13.759	-0.377	0.2605	1	1	-0.6555765
13.81	-0.344	0.2935	1	1	-0.6414495
13.86	-0.3115	0.326	1	1	-0.625962
13.909	-0.282	0.364	1	1	-0.609057
13.96	-0.252	0.4075	1	1	-0.58938375
14.009	-0.225	0.455	1	1	-0.5682525
14.059	-0.2005	0.5075	1	1	-0.54419
14.11	-0.178	0.5715	1	1	-0.516675500000001
14.159	-0.1585	0.638	1	1	-0.48704275
14.209	-0.14	0.7105	1	1	-0.453330250000001
14.259	-0.1225	0.784	1	1	-0.41596775
14.31	-0.1055	0.8605	1	1	-0.374033
14.36	-0.0895	0.936	1	1	-0.329120500000001
14.41	-0.074	1.014	1	1	-0.2803705
14.459	-0.0585	1.0235	1	1	-0.230451750000001
14.509	-0.043	1.0235	1	1	-0.17927675
14.56	-0.028	1.024	1	1	-0.1270655
14.609	-0.014	1.0235	1	1	-0.0769017500000004
14.661	0.001	1.0235	1	1	-0.0236797500000008
14.709	0.016	1.024	1	1	0.0254602499999992
14.759	0.032	1.024	1	1	0.07666025
14.81	0.049	1.0235	1	1	0.1288715
14.86	0.0685	1.0235	1	1	0.180046499999999
14.909	0.0885	1.024	1	1	0.230210249999999
14.96	0.1105	1.0235	1	1	0.282421500000001
15.009	0.134	1.0235	1	1	0.332573
15.06	0.1595	1.0235	1	1	0.384771499999998
15.11	0.188	1.0235	1	1	0.435946499999999
15.159	0.2215	1.024	1	1	0.486110249999999
15.209	0.264	1.0235	1	1	0.537297749999999
15.259	0.3255	1.0235	1	1	0.58847275
15.31	0.414	1.0235	1	1	0.640671249999998
15.359	0.518	0.9375	1	1	0.688715750000001
15.409	0.6185	0.5735	1	1	0.726490749999999
15.459	0.6895	0.306	1	1	0.74847825
15.51	0.7285	0.123	1	1	0.75941775
15.559	0.74	0	1	1	0.76243125
15.609	0.726	-0.046	1	1	0.76128125
15.66	0.695	-0.0765	1	1	0.7581575
15.71	0.66	-0.095	1	1	0.75387
15.759	0.624	-0.113	1	1	0.748774
15.81	0.586	-0.1295	1	1	0.74259025
15.86	0.5485	-0.1495	1	1	0.73561525
15.909	0.5125	-0.1675	1	1	0.72784875
15.959	0.4755	-0.191	1	1	0.71888625
16.01	0.4395	-0.2135	1	1	0.7085715
16.06	0.4045	-0.241	1	1	0.697209
16.11	0.3705	-0.269	1	1	0.684459
16.159	0.3375	-0.301	1	1	0.670494
16.21	0.305	-0.353	1	1	0.653817
16.259	0.2755	-0.375	1	1	0.635981
16.31	0.2465	-0.4165	1	1	0.615797750000001
16.36	0.219	-0.468	1	1	0.59368525
16.41	0.195	-0.5205	1	1	0.56897275
16.46	0.173	-0.5865	1	1	0.54129775
16.51	0.154	-0.653	1	1	0.510310249999999
16.56	0.1355	-0.728	1	1	0.475785250000001
16.61	0.1185	-0.7975	1	1	0.437647750000001
16.659	0.102	-0.8725	1	1	0.396732750000001
16.709	0.086	-0.9515	1	1	0.35113275
16.76	0.07	-1.0235	1	1	0.300770249999998
