DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.002	0	0	1	0
0.0619999999999998	0.008	0.1405	1	1	0.00435549999999999
0.112	0.02	0.227	1	1	0.013543
0.162	0.0345	0.311	1	1	0.0269930000000001
0.212	0.0495	0.3905	1	1	0.0445305
0.263	0.066	0.4675	1	1	0.0664095000000001
0.312	0.082	0.546	1	1	0.0912402499999999
0.362	0.099	0.62	1	1	0.12039025
0.413	0.1165	0.697	1	1	0.15397375
0.463	0.1345	0.773	1	1	0.19072375
0.512	0.1505	0.853	1	1	0.23056075
0.562	0.1645	0.9395	1	1	0.27537325
0.613	0.179	1.0235	1	1	0.32542975
0.663	0.195	1.0235	1	1	0.37660475
0.713	0.2145	1.0235	1	1	0.42777975
0.762	0.2365	1.0235	1	1	0.47793125
0.813	0.2655	1.0235	1	1	0.53012975
0.863	0.302	1.0235	1	1	0.58130475
0.912	0.352	1.0235	1	1	0.631456250000001
0.962	0.4295	1.0235	1	1	0.68263125
1.013	0.5285	0.941	1	1	0.732726000000001
1.063	0.642	0.7505	1	1	0.7750135
1.113	0.758	0.5695	1	1	0.8080135
1.163	0.867	0.395	1	1	0.832126
1.212	0.9375	0.152	1	1	0.8455275
1.263	0.9605	0.014	1	1	0.8497605
1.313	0.9465	-0.0365	1	1	0.849198
1.364	0.912	-0.055	1	1	0.84686475
1.413	0.8735	-0.069	1	1	0.84382675
1.462	0.834	-0.087	1	1	0.84000475
1.512	0.7925	-0.092	1	1	0.83552975
1.562	0.752	-0.1075	1	1	0.83054225
1.612	0.7105	-0.1165	1	1	0.82494225
1.663	0.6705	-0.133	1	1	0.81858
1.713	0.6305	-0.145	1	1	0.81163
1.763	0.5915	-0.165	1	1	0.80388
1.813	0.5525	-0.1795	1	1	0.7952675
1.864	0.5135	-0.2005	1	1	0.7855775
1.913	0.4765	-0.2225	1	1	0.775214
1.963	0.4395	-0.248	1	1	0.7634515
2.013	0.403	-0.269	1	1	0.7505265
2.063	0.367	-0.3005	1	1	0.736289
2.113	0.333	-0.3285	1	1	0.720564
2.162	0.3005	-0.3645	1	1	0.7035855
2.212	0.2695	-0.4045	1	1	0.6843605
2.262	0.2395	-0.4515	1	1	0.6629605
2.313	0.212	-0.5025	1	1	0.6386335
2.363	0.188	-0.5615	1	1	0.6120335
2.412	0.1675	-0.628	1	1	0.58289075
2.463	0.1485	-0.7045	1	1	0.548912
2.513	0.131	-0.78	1	1	0.5117995
2.563	0.114	-0.8585	1	1	0.470837
2.614	0.0975	-0.937	1	1	0.42505175
2.663	0.0815	-1.016	1	1	0.37720325
2.713	0.0655	-1.0235	1	1	0.32621575
2.762	0.05	-1.0235	1	1	0.27606425
2.812	0.035	-1.0235	1	1	0.22488925
2.862	0.0195	-1.0235	1	1	0.17371425
2.913	0.004	-1.0235	1	1	0.12151575
2.963	-0.011	-1.0235	1	1	0.0703407500000004
3.013	-0.0275	-1.0235	1	1	0.0191657499999997
3.063	-0.045	-1.0235	1	1	-0.0320092500000001
3.113	-0.064	-1.0235	1	1	-0.08318425
3.163	-0.085	-1.0235	1	1	-0.13435925
3.213	-0.1065	-1.0235	1	1	-0.18553425
3.262	-0.13	-1.0235	1	1	-0.23568575
3.312	-0.1555	-1.0235	1	1	-0.28686075
3.363	-0.185	-1.0235	1	1	-0.33905925
3.413	-0.2185	-1.0235	1	1	-0.39023425
3.462	-0.259	-1.0235	1	1	-0.44038575
3.513	-0.3175	-1.0235	1	1	-0.49258425
3.562	-0.4045	-1.0235	1	1	-0.54273575
3.613	-0.5165	-1.0235	1	1	-0.59493425
3.662	-0.6245	-0.66	1	1	-0.63618
3.713	-0.7095	-0.351	1	1	-0.6619605
3.762	-0.757	-0.15	1	1	-0.674235
3.813	-0.774	-0.0115	1	1	-0.67835325
3.863	-0.7615	0.0405	1	1	-0.67762825
3.912	-0.732	0.073	1	1	-0.6748475
3.963	-0.696	0.09	1	1	-0.670691
4.012	-0.658	0.1065	1	1	-0.66587675
4.062	-0.6195	0.1235	1	1	-0.66012675
4.113	-0.58	0.142	1	1	-0.6533565
4.163	-0.542	0.1595	1	1	-0.645819
4.213	-0.504	0.181	1	1	-0.6373065
4.262	-0.468	0.2035	1	1	-0.62788625
4.312	-0.4315	0.227	1	1	-0.61712375
4.362	-0.3955	0.2545	1	1	-0.60508625
4.413	-0.3605	0.286	1	1	-0.5913035
4.463	-0.327	0.3185	1	1	-0.576191
4.513	-0.2945	0.3545	1	1	-0.559366
4.562	-0.265	0.3985	1	1	-0.5409175
4.612	-0.236	0.444	1	1	-0.519855
4.663	-0.209	0.4995	1	1	-0.49579575
4.712	-0.186	0.558	1	1	-0.469887
4.763	-0.1655	0.63	1	1	-0.439593
4.812	-0.147	0.701	1	1	-0.406983500000001
4.862	-0.13	0.778	1	1	-0.3700085
4.912	-0.113	0.855	1	1	-0.329183500000001
4.963	-0.0965	0.9345	1	1	-0.283551250000001
5.012	-0.0805	1.0145	1	1	-0.235800750000001
5.062	-0.0645	1.0235	1	1	-0.18485075
5.112	-0.049	1.0235	1	1	-0.13367575
5.163	-0.0335	1.0235	1	1	-0.0814772499999995
5.212	-0.0185	1.0235	1	1	-0.0313257500000001
5.263	-0.003	1.0235	1	1	0.0208727500000001
5.312	0.012	1.0235	1	1	0.0710242499999996
5.362	0.028	1.0235	1	1	0.12219925
5.412	0.046	1.0235	1	1	0.173374249999999
5.463	0.065	1.024	1	1	0.225585499999999
5.513	0.0855	1.0235	1	1	0.276773
5.563	0.1075	1.0235	1	1	0.327947999999999
5.613	0.131	1.0235	1	1	0.379123
5.664	0.1575	1.0235	1	1	0.4313215
5.713	0.186	1.0235	1	1	0.481472999999999
5.763	0.22	1.0235	1	1	0.532648
5.812	0.262	1.0235	1	1	0.5827995
5.862	0.322	1.0235	1	1	0.6339745
5.912	0.4135	1.0235	1	1	0.685149499999999
5.963	0.53	0.9935	1	1	0.736582999999999
6.012	0.6375	0.614	1	1	0.775966749999999
6.063	0.719	0.3175	1	1	0.799719999999999
6.113	0.762	0.122	1	1	0.810707499999999
6.162	0.774	-0.0005	1	1	0.813684249999999
6.213	0.758	-0.048	1	1	0.812447499999999
6.263	0.7255	-0.077	1	1	0.809322499999999
6.312	0.689	-0.0945	1	1	0.805120749999999
6.363	0.6505	-0.109	1	1	0.799931499999999
6.413	0.612	-0.1265	1	1	0.794043999999999
6.463	0.573	-0.1435	1	1	0.787293999999999
6.513	0.535	-0.1625	1	1	0.779643999999999
6.562	0.498	-0.1825	1	1	0.771191499999999
6.612	0.46	-0.209	1	1	0.761403999999999
6.663	0.424	-0.233	1	1	0.750132999999999
6.712	0.389	-0.2605	1	1	0.738042249999999
6.762	0.354	-0.2905	1	1	0.724267249999999
6.812	0.3205	-0.3255	1	1	0.708867249999999
6.863	0.2885	-0.3675	1	1	0.691195749999999
6.913	0.258	-0.408	1	1	0.671808249999999
6.963	0.2295	-0.4545	1	1	0.650245749999999
7.012	0.204	-0.5125	1	1	0.62655425
7.063	0.181	-0.5725	1	1	0.59888675
7.114	0.1605	-0.6455	1	1	0.56782775
7.163	0.143	-0.7175	1	1	0.534434249999999
7.212	0.1255	-0.7955	1	1	0.497365749999999
7.263	0.109	-0.8715	1	1	0.454857249999999
7.313	0.0925	-0.9525	1	1	0.40925725
7.363	0.0765	-1.0235	1	1	0.359857249999999
7.413	0.061	-1.0235	1	1	0.308682249999998
7.462	0.0455	-1.0235	1	1	0.258530749999999
7.512	0.0305	-1.0235	1	1	0.20735575
7.563	0.015	-1.0235	1	1	0.15515725
7.613	0	-1.0235	1	1	0.103982249999999
7.663	-0.0155	-1.0235	1	1	0.0528072499999984
7.713	-0.032	-1.0235	1	1	0.00163224999999953
7.763	-0.0495	-1.0235	1	1	-0.0495427500000012
7.812	-0.069	-1.0235	1	1	-0.0996942500000007
7.862	-0.0895	-1.0235	1	1	-0.150869250000001
7.912	-0.112	-1.0235	1	1	-0.20204425
7.963	-0.1365	-1.0235	1	1	-0.25424275
8.012	-0.1615	-1.0235	1	1	-0.30439425
8.062	-0.1915	-1.0235	1	1	-0.355569250000001
8.113	-0.2275	-1.0235	1	1	-0.407767750000001
8.163	-0.2725	-1.0235	1	1	-0.458942750000002
8.213	-0.3365	-1.0235	1	1	-0.51011775
8.263	-0.434	-1.0235	1	1	-0.561292750000001
8.313	-0.5495	-0.9315	1	1	-0.61016775
8.363	-0.655	-0.56	1	1	-0.647455250000001
8.413	-0.729	-0.287	1	1	-0.668630250000001
8.463	-0.7675	-0.1025	1	1	-0.678367750000001
8.513	-0.776	0.0085	1	1	-0.680717750000001
8.563	-0.7565	0.052	1	1	-0.679205250000001
8.612	-0.725	0.0745	1	1	-0.676106000000001
8.662	-0.688	0.0945	1	1	-0.671881000000001
8.713	-0.6485	0.11	1	1	-0.666666250000001
8.762	-0.6095	0.1275	1	1	-0.660847500000001
8.812	-0.572	0.1435	1	1	-0.654072500000001
8.862	-0.5335	0.1635	1	1	-0.646397500000001
8.912	-0.496	0.1835	1	1	-0.637722500000001
8.962	-0.459	0.209	1	1	-0.627910000000001
9.013	-0.4225	0.2325	1	1	-0.616651750000001
9.064	-0.3865	0.2625	1	1	-0.604029250000001
9.113	-0.3525	0.291	1	1	-0.590468500000001
9.163	-0.319	0.3265	1	1	-0.575031000000001
9.213	-0.2875	0.367	1	1	-0.557693500000001
9.263	-0.2575	0.4095	1	1	-0.538281000000001
9.313	-0.229	0.456	1	1	-0.516643500000001
9.363	-0.203	0.511	1	1	-0.492468500000001
9.413	-0.1805	0.574	1	1	-0.465343500000001
9.462	-0.161	0.644	1	1	-0.435502500000001
9.512	-0.143	0.7195	1	1	-0.401415000000002
9.562	-0.1255	0.799	1	1	-0.363452500000001
9.613	-0.109	0.875	1	1	-0.320765500000001
9.663	-0.0925	0.955	1	1	-0.2750155
9.713	-0.0765	1.0235	1	1	-0.225553000000001
9.763	-0.0605	1.0235	1	1	-0.174378000000001
9.812	-0.0455	1.0235	1	1	-0.124226500000001
9.862	-0.03	1.0235	1	1	-0.0730515000000004
9.913	-0.0145	1.0235	1	1	-0.0208530000000003
9.962	0	1.0235	1	1	0.0292984999999992
10.013	0.016	1.0235	1	1	0.0814969999999994
10.062	0.0325	1.0235	1	1	0.131648499999999
10.113	0.05	1.0235	1	1	0.183846999999999
10.162	0.07	1.0235	1	1	0.233998499999999
10.212	0.0905	1.024	1	1	0.285185999999999
10.263	0.113	1.0235	1	1	0.337397249999999
10.312	0.1365	1.0235	1	1	0.387548749999999
10.362	0.163	1.0235	1	1	0.43872375
10.412	0.193	1.0235	1	1	0.489898749999999
10.464	0.23	1.0235	1	1	0.54312075
10.512	0.274	1.0235	1	1	0.592248749999998
10.562	0.3415	1.0235	1	1	0.643423749999999
10.613	0.4415	1.0235	1	1	0.695622249999999
10.663	0.5575	0.8965	1	1	0.74362225
10.713	0.661	0.5295	1	1	0.779272249999999
10.763	0.732	0.266	1	1	0.799159749999999
10.812	0.7675	0.087	1	1	0.807808249999999
10.863	0.773	-0.0145	1	1	0.809656999999999
10.913	0.7515	-0.055	1	1	0.807919499999999
10.963	0.718	-0.078	1	1	0.804594499999999
11.013	0.6805	-0.0975	1	1	0.800206999999999
11.063	0.6415	-0.112	1	1	0.794969499999999
11.112	0.6035	-0.129	1	1	0.789064999999999
11.163	0.564	-0.147	1	1	0.782026999999999
11.212	0.527	-0.1665	1	1	0.774346249999999
11.263	0.4885	-0.188	1	1	0.765306499999999
11.313	0.4515	-0.214	1	1	0.755256499999999
11.363	0.4155	-0.2385	1	1	0.743943999999999
11.413	0.38	-0.2685	1	1	0.731268999999999
11.463	0.3455	-0.2985	1	1	0.717093999999999
11.513	0.3125	-0.333	1	1	0.701306499999999
11.562	0.2815	-0.3735	1	1	0.683997249999999
11.612	0.2515	-0.417	1	1	0.664234749999999
11.663	0.223	-0.467	1	1	0.641692749999999
11.712	0.1985	-0.5195	1	1	0.617523499999999
11.763	0.176	-0.5885	1	1	0.589269499999999
11.813	0.1565	-0.6605	1	1	0.5580445
11.863	0.1385	-0.7365	1	1	0.523119499999999
11.913	0.1215	-0.8125	1	1	0.484394499999999
11.963	0.105	-0.89	1	1	0.441832
12.012	0.089	-0.968	1	1	0.396311
12.062	0.073	-1.0235	1	1	0.346523499999999
12.113	0.057	-1.0235	1	1	0.294324999999999
12.163	0.0415	-1.0235	1	1	0.243149999999998
12.213	0.0265	-1.0235	1	1	0.191974999999998
12.263	0.0115	-1.0235	1	1	0.140800000000001
12.313	-0.0035	-1.0235	1	1	0.0896249999999999
12.363	-0.0195	-1.0235	1	1	0.0384499999999992
12.413	-0.036	-1.0235	1	1	-0.0127250000000016
12.462	-0.054	-1.0235	1	1	-0.062876500000001
12.513	-0.074	-1.0235	1	1	-0.115074999999999
12.563	-0.095	-1.0235	1	1	-0.16625
12.612	-0.117	-1.0235	1	1	-0.2164015
12.662	-0.142	-1.0235	1	1	-0.2675765
12.713	-0.1685	-1.0235	1	1	-0.319775000000002
12.763	-0.1995	-1.0235	1	1	-0.370949999999999
12.812	-0.2355	-1.0235	1	1	-0.421101500000003
12.862	-0.2835	-1.0235	1	1	-0.4722765
12.913	-0.3555	-1.0235	1	1	-0.524475000000002
12.962	-0.458	-1.0235	1	1	-0.574626500000001
13.012	-0.576	-0.829	1	1	-0.620939000000002
13.063	-0.6755	-0.489	1	1	-0.654548000000001
13.112	-0.74	-0.239	1	1	-0.672384
13.163	-0.772	-0.073	1	1	-0.680340000000001
13.213	-0.774	0.021	1	1	-0.681640000000001
13.262	-0.7505	0.0535	1	1	-0.679814750000001
13.313	-0.716	0.0805	1	1	-0.676397750000001
13.363	-0.678	0.0975	1	1	-0.671947750000001
13.412	-0.64	0.1145	1	1	-0.666753750000001
13.462	-0.6005	0.1285	1	1	-0.660678750000001
13.512	-0.562	0.1485	1	1	-0.653753750000001
13.563	-0.5235	0.168	1	1	-0.645683000000001
13.612	-0.487	0.19	1	1	-0.636912000000001
13.663	-0.45	0.2125	1	1	-0.626648250000001
13.712	-0.414	0.239	1	1	-0.615586500000001
13.763	-0.379	0.266	1	1	-0.602709000000001
13.812	-0.3455	0.2995	1	1	-0.58885425
13.863	-0.3115	0.3315	1	1	-0.572763750000001
13.913	-0.2805	0.3755	1	1	-0.555088750000001
13.963	-0.2505	0.4175	1	1	-0.53526375
14.012	-0.223	0.4675	1	1	-0.513581250000001
14.063	-0.1975	0.522	1	1	-0.488349000000001
14.113	-0.1755	0.591	1	1	-0.460524000000001
14.163	-0.156	0.663	1	1	-0.429174000000001
14.212	-0.1385	0.7385	1	1	-0.394837250000001
14.263	-0.1215	0.8145	1	1	-0.355235750000002
14.312	-0.105	0.891	1	1	-0.313451
14.362	-0.0885	0.972	1	1	-0.266876000000002
14.413	-0.073	1.0235	1	1	-0.21599075
14.463	-0.057	1.0235	1	1	-0.16481575
14.513	-0.0415	1.0235	1	1	-0.113640750000003
14.564	-0.026	1.0235	1	1	-0.0614422500000006
14.613	-0.011	1.0235	1	1	-0.0112907500000011
14.663	0.004	1.0235	1	1	0.0398842499999996
14.712	0.0195	1.0235	1	1	0.0900357499999991
14.763	0.0365	1.0235	1	1	0.142234249999997
14.813	0.0545	1.0235	1	1	0.193409249999998
14.862	0.074	1.024	1	1	0.243572999999998
14.912	0.0955	1.0235	1	1	0.294760499999998
14.962	0.118	1.0235	1	1	0.345935499999999
15.013	0.143	1.0235	1	1	0.398133999999998
15.063	0.17	1.0235	1	1	0.449308999999998
15.113	0.2015	1.0235	1	1	0.500483999999999
15.163	0.2395	1.0235	1	1	0.551659
15.212	0.288	1.0235	1	1	0.601810499999999
15.263	0.3615	1.0235	1	1	0.654008999999998
15.312	0.4655	1.0235	1	1	0.704160500000001
15.362	0.5815	0.8105	1	1	0.750010499999998
15.412	0.679	0.464	1	1	0.781872999999999
15.463	0.743	0.217	1	1	0.799238499999999
15.512	0.7705	0.0645	1	1	0.806135249999999
15.563	0.77	-0.0265	1	1	0.807104249999999
15.613	0.744	-0.0575	1	1	0.805004249999999
15.663	0.7095	-0.0835	1	1	0.801479249999999
15.713	0.6715	-0.097	1	1	0.796966749999999
15.762	0.633	-0.116	1	1	0.791748249999999
15.812	0.5935	-0.1305	1	1	0.785585749999999
15.863	0.554	-0.152	1	1	0.778381999999999
15.913	0.517	-0.168	1	1	0.770381999999999
15.963	0.48	-0.195	1	1	0.761306999999999
16.012	0.444	-0.2165	1	1	0.751225249999999
16.063	0.407	-0.245	1	1	0.739457
16.112	0.3725	-0.2725	1	1	0.72677825
16.163	0.3375	-0.3065	1	1	0.712013749999999
16.212	0.3055	-0.3395	1	1	0.69618675
16.262	0.2745	-0.383	1	1	0.678124249999999
16.313	0.2445	-0.425	1	1	0.65752025
16.362	0.217	-0.4795	1	1	0.63536
16.413	0.1925	-0.5345	1	1	0.609502999999999
16.464	0.171	-0.606	1	1	0.58042025
16.513	0.1525	-0.676	1	1	0.54901125
16.562	0.135	-0.7525	1	1	0.514012999999998
16.612	0.118	-0.8295	1	1	0.474463000000001
16.662	0.1015	-0.9075	1	1	0.431038
16.713	0.085	-0.9875	1	1	0.382715499999998
16.762	0.0695	-1.0235	1	1	0.333445999999999
16.812	0.0535	-1.0235	1	1	0.282270999999998
16.863	0.0375	-1.0235	1	1	0.2300725
16.912	0.023	-1.0235	1	1	0.179921
16.963	0.0075	-1.0235	1	1	0.127722499999998
17.012	-0.007	-1.0235	1	1	0.0775709999999986
17.063	-0.023	-1.0235	1	1	0.0253725000000002
