DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
12.847	-0.086	-0.695	1	1	-0.128484000000001
12.898	-0.0955	-0.673	1	1	-0.163368
12.947	-0.1045	-0.6105	1	1	-0.19481375
12.997	-0.113	-0.5465	1	1	-0.22373875
13.048	-0.121	-0.484	1	1	-0.250016500000001
13.097	-0.128	-0.4255	1	1	-0.272299250000001
13.147	-0.1345	-0.369	1	1	-0.29216175
13.197	-0.1405	-0.3135	1	1	-0.30922425
13.248	-0.145	-0.2595	1	1	-0.323835750000001
13.298	-0.149	-0.2095	1	1	-0.335560750000001
13.348	-0.152	-0.1615	1	1	-0.344835750000001
13.398	-0.1545	-0.1155	1	1	-0.351760750000001
13.448	-0.156	-0.0715	1	1	-0.356435750000001
13.497	-0.1565	-0.03	1	1	-0.358922500000001
13.547	-0.1565	0.007	1	1	-0.359497500000001
13.597	-0.153	0.036	1	1	-0.358422500000001
13.648	-0.1475	0.0605	1	1	-0.355961750000001
13.697	-0.141	0.082	1	1	-0.352470500000001
13.748	-0.1335	0.1025	1	1	-0.347765750000001
13.799	-0.1255	0.123	1	1	-0.342015500000001
13.848	-0.1175	0.1415	1	1	-0.335535250000001
13.898	-0.1095	0.1605	1	1	-0.327985250000001
13.948	-0.101	0.179	1	1	-0.319497750000001
13.998	-0.0925	0.197	1	1	-0.310097750000001
14.048	-0.084	0.2145	1	1	-0.299810250000001
14.098	-0.076	0.2335	1	1	-0.28861025
14.149	-0.0675	0.2535	1	1	-0.276191750000001
14.199	-0.0595	0.2725	1	1	-0.263041750000001
14.248	-0.052	0.2925	1	1	-0.249199250000001
14.298	-0.044	0.3125	1	1	-0.234074250000001
14.348	-0.0365	0.334	1	1	-0.21791175
14.398	-0.029	0.3545	1	1	-0.200699250000001
14.448	-0.0215	0.376	1	1	-0.182436750000001
14.497	-0.0145	0.398	1	1	-0.163473750000001
14.548	-0.007	0.4205	1	1	-0.142602
14.598	0	0.4425	1	1	-0.121027
14.648	0.0065	0.466	1	1	-0.0983145000000014
14.698	0.013	0.488	1	1	-0.074464500000001
14.748	0.02	0.5115	1	1	-0.0494770000000007
14.798	0.0265	0.5345	1	1	-0.0233270000000003
14.848	0.0335	0.558	1	1	0.00398550000000007
14.898	0.04	0.5795	1	1	0.0324229999999985
14.947	0.047	0.6015	1	1	0.0613575000000002
14.997	0.0545	0.6225	1	1	0.0919574999999985
15.048	0.0625	0.643	1	1	0.12422775
15.098	0.07	0.663	1	1	0.15687775
15.149	0.0785	0.682	1	1	0.191175249999999
15.198	0.087	0.698	1	1	0.224985249999999
15.247	0.096	0.6695	1	1	0.258488999999998
15.297	0.105	0.604	1	1	0.290326499999999
15.348	0.1135	0.5415	1	1	0.31953675
15.398	0.121	0.4795	1	1	0.345061749999999
15.448	0.128	0.421	1	1	0.367574249999999
15.497	0.1345	0.365	1	1	0.386831249999999
15.547	0.14	0.3085	1	1	0.403668749999999
15.598	0.1445	0.2555	1	1	0.418050749999999
15.647	0.1485	0.206	1	1	0.429357499999999
15.698	0.152	0.156	1	1	0.438588499999999
15.748	0.154	0.1105	1	1	0.445250999999999
15.798	0.156	0.0655	1	1	0.449650999999999
15.848	0.1565	0.024	1	1	0.451888499999999
15.898	0.1565	-0.0135	1	1	0.452150999999999
15.948	0.1525	-0.039	1	1	0.450838499999999
15.998	0.1465	-0.064	1	1	0.448263499999999
16.048	0.14	-0.085	1	1	0.444538499999999
16.098	0.1325	-0.107	1	1	0.439738499999999
16.148	0.1245	-0.1255	1	1	0.433925999999999
16.197	0.1165	-0.1445	1	1	0.427310999999999
16.247	0.108	-0.1625	1	1	0.419635999999999
16.297	0.0995	-0.181	1	1	0.411048499999999
16.347	0.091	-0.1995	1	1	0.401535999999999
16.398	0.0825	-0.2175	1	1	0.390902499999999
16.448	0.0745	-0.2365	1	1	0.379552499999999
16.497	0.0665	-0.2555	1	1	0.367498499999999
16.548	0.0585	-0.276	1	1	0.353945249999999
16.597	0.051	-0.2965	1	1	0.339918999999999
16.648	0.043	-0.317	1	1	0.32427475
16.697	0.036	-0.3385	1	1	0.308214999999999
16.748	0.0285	-0.36	1	1	0.290403249999999
16.798	0.021	-0.382	1	1	0.271853249999999
16.847	0.0145	-0.4035	1	1	0.252608499999999
16.898	0.007	-0.427	1	1	0.23143075
16.947	0.0005	-0.449	1	1	0.209968749999998
16.998	-0.006	-0.4725	1	1	0.186470499999999
17.048	-0.0125	-0.495	1	1	0.162282999999999
17.098	-0.019	-0.519	1	1	0.136932999999998
17.147	-0.0255	-0.542	1	1	0.110938499999999
17.198	-0.0325	-0.5645	1	1	0.0827227499999995
17.248	-0.0395	-0.5865	1	1	0.0539477499999991
17.298	-0.0465	-0.608	1	1	0.0240852499999987
17.347	-0.054	-0.6275	1	1	-0.00618450000000103
17.397	-0.062	-0.6475	1	1	-0.0380595000000015
17.448	-0.0705	-0.6655	1	1	-0.0715410000000004
17.498	-0.079	-0.6825	1	1	-0.105241000000001
17.548	-0.088	-0.698	1	1	-0.139753500000001
17.597	-0.0975	-0.6585	1	1	-0.172987750000001
17.648	-0.1065	-0.5925	1	1	-0.20488825
17.697	-0.115	-0.532	1	1	-0.232438500000002
17.748	-0.123	-0.468	1	1	-0.257938500000001
17.797	-0.1295	-0.412	1	1	-0.279498500000001
17.848	-0.136	-0.354	1	1	-0.299031500000002
17.898	-0.1415	-0.2995	1	1	-0.315369000000001
17.948	-0.146	-0.247	1	1	-0.329031500000001
17.999	-0.15	-0.1965	1	1	-0.340340750000001
18.049	-0.153	-0.1485	1	1	-0.348965750000001
18.098	-0.155	-0.104	1	1	-0.355152000000001
18.148	-0.156	-0.0605	1	1	-0.359264500000001
18.197	-0.157	-0.02	1	1	-0.361236750000001
