DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
14.349	-0.0105	0.1295	1	1	-0.068121
14.4	-0.006	0.136	1	1	-0.0613507499999997
14.45	-0.0015	0.1425	1	1	-0.0543882500000001
14.5	0.0015	0.1485	1	1	-0.04711325
14.549	0.0055	0.1545	1	1	-0.0396897500000001
14.599	0.01	0.161	1	1	-0.03180225
14.65	0.014	0.1675	1	1	-0.0234254999999997
14.7	0.0175	0.1745	1	1	-0.0148755000000001
14.749	0.0215	0.181	1	1	-0.0061657499999996
14.8	0.0255	0.188	1	1	0.0032437500000001
14.849	0.0295	0.195	1	1	0.01262725
14.9	0.033	0.202	1	1	0.0227507500000004
14.95	0.037	0.2095	1	1	0.0330382499999998
14.999	0.0405	0.2165	1	1	0.0434752500000005
15.049	0.0445	0.224	1	1	0.0544877499999998
15.099	0.048	0.2305	1	1	0.06585025
15.15	0.052	0.238	1	1	0.0777970000000004
15.199	0.056	0.244	1	1	0.0896060000000003
15.249	0.0595	0.225	1	1	0.101331
15.299	0.0635	0.1995	1	1	0.1119435
15.35	0.0665	0.1735	1	1	0.121455
15.399	0.069	0.1495	1	1	0.1293685
15.449	0.0715	0.126	1	1	0.136256
15.499	0.0735	0.1035	1	1	0.1419935
15.55	0.0755	0.0825	1	1	0.1467365
15.599	0.0765	0.062	1	1	0.15027675
15.649	0.0775	0.043	1	1	0.15290175
15.7	0.078	0.0245	1	1	0.154623
15.75	0.0785	0.007	1	1	0.1554105
15.799	0.078	-0.008	1	1	0.155386
15.849	0.0765	-0.018	1	1	0.154736
15.901	0.074	-0.028	1	1	0.15354
15.949	0.0705	-0.0365	1	1	0.151992
15.999	0.0675	-0.045	1	1	0.1499545
16.05	0.064	-0.0515	1	1	0.14749375
16.1	0.06	-0.0595	1	1	0.14471875
16.149	0.0565	-0.066	1	1	0.141644
16.199	0.0525	-0.0725	1	1	0.1381815
16.25	0.0485	-0.079	1	1	0.13431825
16.3	0.0445	-0.085	1	1	0.13021825
16.349	0.04	-0.091	1	1	0.12590625
16.399	0.036	-0.0965	1	1	0.12121875
16.45	0.032	-0.102	1	1	0.116157
16.5	0.0275	-0.1085	1	1	0.1108945
16.55	0.0235	-0.1145	1	1	0.1053195
16.599	0.0195	-0.1205	1	1	0.0995620000000002
16.65	0.015	-0.1265	1	1	0.0932635
16.699	0.011	-0.1335	1	1	0.0868935000000001
16.749	0.007	-0.1395	1	1	0.0800685
16.8	0.003	-0.146	1	1	0.0727882500000002
16.849	-0.0005	-0.152	1	1	0.0654872500000003
16.9	-0.0045	-0.159	1	1	0.05755675
16.95	-0.0085	-0.1655	1	1	0.0494442500000004
16.999	-0.0125	-0.1725	1	1	0.0411632499999999
17.05	-0.016	-0.179	1	1	0.0322000000000002
17.099	-0.0195	-0.186	1	1	0.0232575000000003
17.15	-0.0235	-0.193	1	1	0.0135929999999999
17.199	-0.0275	-0.2005	1	1	0.00395225000000004
17.25	-0.031	-0.2075	1	1	-0.00645174999999963
17.3	-0.035	-0.2145	1	1	-0.0170017499999998
17.349	-0.039	-0.221	1	1	-0.0276714999999997
17.399	-0.043	-0.2275	1	1	-0.0388839999999998
17.45	-0.047	-0.2335	1	1	-0.0506394999999995
17.5	-0.051	-0.2395	1	1	-0.0624644999999996
17.549	-0.0555	-0.2445	1	1	-0.0743224999999995
17.6	-0.0595	-0.22	1	1	-0.0861672499999999
17.649	-0.0635	-0.1935	1	1	-0.0962979999999998
17.7	-0.067	-0.1675	1	1	-0.1055035
17.749	-0.07	-0.1435	1	1	-0.113123
17.799	-0.0725	-0.1195	1	1	-0.119698
17.85	-0.0745	-0.097	1	1	-0.12521875
17.899	-0.076	-0.077	1	1	-0.12948175
17.949	-0.0775	-0.057	1	1	-0.13283175
17.999	-0.078	-0.0375	1	1	-0.13519425
18.049	-0.0785	-0.019	1	1	-0.13660675
18.1	-0.079	-0.0025	1	1	-0.137155
18.15	-0.078	0.0105	1	1	-0.136955
18.2	-0.076	0.0205	1	1	-0.13618
18.25	-0.0735	0.03	1	1	-0.1349175
18.299	-0.07	0.0375	1	1	-0.13326375
18.349	-0.0665	0.046	1	1	-0.13117625
18.399	-0.063	0.0525	1	1	-0.12871375
18.449	-0.059	0.06	1	1	-0.12590125
18.5	-0.0555	0.0665	1	1	-0.1226755
18.549	-0.0515	0.073	1	1	-0.11925775
18.599	-0.047	0.079	1	1	-0.11545775
18.651	-0.043	0.0855	1	1	-0.11118075
18.699	-0.039	0.0905	1	1	-0.10695675
18.75	-0.0345	0.096	1	1	-0.102201
18.799	-0.0305	0.1015	1	1	-0.09736225
18.849	-0.026	0.108	1	1	-0.0921247499999999
18.9	-0.022	0.113	1	1	-0.0864892499999997
18.95	-0.0175	0.1195	1	1	-0.08067675
18.999	-0.0135	0.125	1	1	-0.0746864999999996
19.049	-0.0095	0.1315	1	1	-0.068274
19.1	-0.005	0.137	1	1	-0.0614272499999997
19.149	-0.001	0.1435	1	1	-0.0545549999999998
19.199	0.0025	0.1495	1	1	-0.0472299999999997
19.25	0.0065	0.1565	1	1	-0.0394269999999999
19.3	0.0105	0.1625	1	1	-0.0314519999999998
19.349	0.0145	0.169	1	1	-0.0233302499999999
19.399	0.0185	0.176	1	1	-0.0147052499999998
19.45	0.0225	0.183	1	1	-0.00555075000000008
19.499	0.0265	0.19	1	1	0.00358775000000048
19.55	0.0305	0.1975	1	1	0.0134690000000002
19.6	0.034	0.2035	1	1	0.0234940000000003
19.649	0.0375	0.2115	1	1	0.0336615000000002
19.7	0.0415	0.218	1	1	0.0446137499999999
19.749	0.0455	0.2255	1	1	0.0554795000000005
19.8	0.049	0.2325	1	1	0.0671585000000002
19.849	0.053	0.2395	1	1	0.0787225
19.899	0.057	0.245	1	1	0.0908350000000002
19.949	0.0605	0.2185	1	1	0.1024225
20	0.064	0.1925	1	1	0.112903
20.05	0.067	0.1675	1	1	0.121903
20.099	0.07	0.1435	1	1	0.1295225
20.15	0.072	0.1205	1	1	0.1362545
20.199	0.074	0.098	1	1	0.14160775
20.249	0.0755	0.0775	1	1	0.14599525
20.299	0.077	0.057	1	1	0.14935775
20.349	0.078	0.0385	1	1	0.15174525
20.401	0.0785	0.02	1	1	0.15326625
20.449	0.0785	0.003	1	1	0.15381825
20.499	0.078	-0.0105	1	1	0.15363075
20.55	0.076	-0.0205	1	1	0.15284025
20.599	0.073	-0.03	1	1	0.151603
20.65	0.07	-0.0385	1	1	0.14985625
20.7	0.0665	-0.0465	1	1	0.14773125
20.75	0.063	-0.0535	1	1	0.14523125
20.799	0.059	-0.061	1	1	0.142426
20.85	0.0555	-0.067	1	1	0.139162
20.899	0.0515	-0.074	1	1	0.1357075
20.949	0.0475	-0.08	1	1	0.1318575
21	0.043	-0.0865	1	1	0.12761175
21.05	0.039	-0.092	1	1	0.12314925
21.1	0.035	-0.098	1	1	0.11839925
21.15	0.031	-0.1035	1	1	0.11336175
21.199	0.027	-0.11	1	1	0.108131
21.249	0.0225	-0.1155	1	1	0.1024935
21.3	0.018	-0.122	1	1	0.0964372500000003
21.349	0.0145	-0.128	1	1	0.0903122500000004
21.399	0.01	-0.1345	1	1	0.0837497500000003
21.449	0.006	-0.1405	1	1	0.0768747500000002
21.499	0.002	-0.147	1	1	0.0696872500000001
21.55	-0.0015	-0.1535	1	1	0.0620245000000003
21.599	-0.0055	-0.1605	1	1	0.0543315000000004
21.65	-0.0095	-0.167	1	1	0.0459802500000001
21.699	-0.013	-0.174	1	1	0.0376257500000002
21.75	-0.017	-0.181	1	1	0.0285732500000004
21.799	-0.0205	-0.188	1	1	0.0195327500000005
21.85	-0.0245	-0.1945	1	1	0.00977900000000016
21.9	-0.0285	-0.2015	1	1	-0.000120999999999979
21.95	-0.032	-0.2085	1	1	-0.0103709999999994
21.999	-0.036	-0.216	1	1	-0.02077125
22.05	-0.04	-0.2225	1	1	-0.0319529999999997
22.099	-0.0435	-0.229	1	1	-0.0430147499999996
22.15	-0.0475	-0.2345	1	1	-0.054834
22.2	-0.052	-0.2405	1	1	-0.0667089999999993
22.249	-0.0565	-0.241	1	1	-0.0785057500000001
22.3	-0.0605	-0.212	1	1	-0.0900572499999997
22.349	-0.064	-0.1875	1	1	-0.0998449999999996
22.399	-0.0675	-0.162	1	1	-0.1085825
22.449	-0.0705	-0.1375	1	1	-0.11607
22.499	-0.073	-0.1135	1	1	-0.122345
22.55	-0.075	-0.092	1	1	-0.12758525
22.6	-0.0765	-0.071	1	1	-0.13166025
22.65	-0.0775	-0.0515	1	1	-0.13472275
22.699	-0.0785	-0.0325	1	1	-0.13678075
22.75	-0.079	-0.015	1	1	-0.137992
22.799	-0.079	0.0005	1	1	-0.13834725
22.849	-0.078	0.0125	1	1	-0.13802225
22.9	-0.0755	0.0235	1	1	-0.13710425
22.949	-0.0725	0.032	1	1	-0.1357445
23	-0.0695	0.0405	1	1	-0.13389575
23.05	-0.066	0.047	1	1	-0.13170825
23.099	-0.0625	0.054	1	1	-0.12923375
23.149	-0.0585	0.062	1	1	-0.12633375
23.2	-0.0545	0.0685	1	1	-0.123006
23.249	-0.0505	0.075	1	1	-0.11949025
23.3	-0.0465	0.081	1	1	-0.11551225
23.35	-0.042	0.086	1	1	-0.11133725
23.399	-0.038	0.092	1	1	-0.10697625
23.449	-0.0335	0.0975	1	1	-0.10223875
23.499	-0.0295	0.1035	1	1	-0.0972137499999997
23.549	-0.025	0.109	1	1	-0.09190125
23.599	-0.021	0.1145	1	1	-0.0863137499999999
23.649	-0.0165	0.1205	1	1	-0.0804387499999998
23.7	-0.0125	0.127	1	1	-0.0741275
23.749	-0.0085	0.133	1	1	-0.0677574999999996
23.799	-0.004	0.1395	1	1	-0.060945
23.85	0	0.1445	1	1	-0.0537029999999997
23.9	0.0035	0.152	1	1	-0.0462904999999996
23.95	0.0075	0.1575	1	1	-0.0385530000000001
23.999	0.0115	0.165	1	1	-0.0306517499999996
24.05	0.0155	0.1705	1	1	-0.0220964999999998
24.099	0.0195	0.178	1	1	-0.0135582499999999
24.149	0.0235	0.184	1	1	-0.0045082499999998
24.2	0.0275	0.1925	1	1	0.0050924999999999
24.25	0.031	0.198	1	1	0.014855
24.299	0.035	0.2065	1	1	0.0247652499999999
24.35	0.0385	0.2125	1	1	0.0354497500000003
24.401	0.0425	0.2205	1	1	0.04649125
24.451	0.0465	0.227	1	1	0.0576787500000001
24.5	0.05	0.235	1	1	0.06899775
24.549	0.0535	0.2405	1	1	0.0806474999999999
24.601	0.058	0.2375	1	1	0.0930755000000007
24.65	0.0615	0.211	1	1	0.104063750000001
24.7	0.065	0.187	1	1	0.11401375
24.75	0.068	0.1605	1	1	0.12270125
24.799	0.0705	0.1385	1	1	0.13002675
24.85	0.073	0.114	1	1	0.1364655
24.9	0.0745	0.0935	1	1	0.141653
24.949	0.076	0.0715	1	1	0.1456955
25	0.0775	0.053	1	1	0.14887025
25.049	0.078	0.0335	1	1	0.1509895
25.099	0.0785	0.0165	1	1	0.1522395
25.15	0.0785	-0.001	1	1	0.15263475
25.2	0.0775	-0.0125	1	1	0.15229725
25.25	0.075	-0.0235	1	1	0.15139725
25.299	0.0725	-0.0315	1	1	0.15004975
25.349	0.069	-0.0405	1	1	0.14824975
25.4	0.0655	-0.0475	1	1	0.14600575
25.449	0.062	-0.056	1	1	0.14347
25.5	0.0585	-0.062	1	1	0.140461
25.55	0.0545	-0.0695	1	1	0.1371735
25.6	0.0505	-0.075	1	1	0.133561
25.649	0.0465	-0.0825	1	1	0.12970225
25.7	0.042	-0.0875	1	1	0.12536725
25.749	0.038	-0.0945	1	1	0.12090825
25.8	0.034	-0.0985	1	1	0.11598675
25.849	0.03	-0.1055	1	1	0.11098875
25.899	0.0255	-0.111	1	1	0.10557625
25.949	0.0215	-0.118	1	1	0.0998512500000001
26	0.017	-0.123	1	1	0.0937057500000003
26.05	0.013	-0.13	1	1	0.0873807500000002
26.1	0.009	-0.1355	1	1	0.0807432500000001
26.149	0.005	-0.1425	1	1	0.0739322500000002
26.199	0.001	-0.148	1	1	0.0666697500000001
26.249	-0.0025	-0.1555	1	1	0.05908225
26.299	-0.0065	-0.1615	1	1	0.0511572500000004
26.349	-0.01	-0.169	1	1	0.0428947500000003
26.4	-0.014	-0.175	1	1	0.03412275
26.449	-0.0175	-0.183	1	1	0.0253517500000001
26.5	-0.0215	-0.19	1	1	0.0158402500000004
26.55	-0.0255	-0.197	1	1	0.00616525000000022
26.6	-0.0295	-0.203	1	1	-0.00383474999999992
26.65	-0.033	-0.211	1	1	-0.0141847500000001
26.699	-0.037	-0.217	1	1	-0.02467075
26.749	-0.0405	-0.224	1	1	-0.0356957500000001
26.799	-0.0445	-0.229	1	1	-0.0470207499999995
26.849	-0.0485	-0.2365	1	1	-0.0586582499999996
26.9	-0.053	-0.2415	1	1	-0.0708472500000001
26.951	-0.0575	-0.2335	1	1	-0.0829597499999997
27	-0.0615	-0.207	1	1	-0.0937519999999996
27.05	-0.065	-0.181	1	1	-0.103452
27.099	-0.0685	-0.1555	1	1	-0.11169625
27.149	-0.071	-0.1315	1	1	-0.11887125
27.199	-0.0735	-0.1085	1	1	-0.12487125
27.249	-0.0755	-0.0875	1	1	-0.12977125
27.3	-0.077	-0.066	1	1	-0.1336855
27.349	-0.078	-0.0475	1	1	-0.13646625
