DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0005	0	0	1	0
0.0609999999999999	0.009	0.1225	1	1	0.00373625
0.11	0.0175	0.2175	1	1	0.01206625
0.16	0.027	0.3105	1	1	0.0252662500000001
0.21	0.037	0.4025	1	1	0.04309125
0.26	0.049	0.4875	1	1	0.0653412499999999
0.309	0.062	0.5715	1	1	0.0912867500000001
0.359	0.0775	0.647	1	1	0.12174925
0.41	0.095	0.7205	1	1	0.1566205
0.46	0.114	0.7875	1	1	0.1943205
0.51	0.135	0.8485	1	1	0.2352205
0.56	0.1585	0.902	1	1	0.278983
0.61	0.184	0.954	1	1	0.325383
0.66	0.2105	0.9965	1	1	0.3741455
0.709	0.2395	1.0235	1	1	0.4236355
0.759	0.271	1.0235	1	1	0.4748105
0.81	0.305	1.0235	1	1	0.527009
0.86	0.3415	1.0235	1	1	0.578184
0.91	0.3805	1.0235	1	1	0.629359
0.96	0.422	1.0235	1	1	0.680534
1.011	0.468	1.0235	1	1	0.7327325
1.06	0.515	1.0235	1	1	0.782884
1.11	0.566	1.0235	1	1	0.834059
1.159	0.6195	1.0235	1	1	0.8842105
1.209	0.665	0.87	1	1	0.931548
1.26	0.697	0.673	1	1	0.9708945
1.31	0.7195	0.503	1	1	1.0002945
1.36	0.7335	0.354	1	1	1.0217195
1.41	0.7395	0.234	1	1	1.0364195
1.46	0.7375	0.123	1	1	1.0453445
1.509	0.7285	0.0405	1	1	1.04935025
1.56	0.7105	-0.0235	1	1	1.04978375
1.611	0.684	-0.0675	1	1	1.04746325
1.661	0.6535	-0.098	1	1	1.04332575
1.71	0.62	-0.1245	1	1	1.0378745
1.76	0.585	-0.15	1	1	1.031012
1.81	0.55	-0.1735	1	1	1.0229245
1.859	0.515	-0.2	1	1	1.01377375
1.91	0.48	-0.228	1	1	1.00285975
1.96	0.4455	-0.2575	1	1	0.99072225
2.01	0.4125	-0.2885	1	1	0.97707225
2.06	0.3795	-0.324	1	1	0.96175975
2.11	0.3475	-0.3575	1	1	0.94472225
2.16	0.3165	-0.3955	1	1	0.92589725
2.211	0.285	-0.435	1	1	0.9047195
2.261	0.255	-0.4755	1	1	0.881957
2.31	0.226	-0.5145	1	1	0.857702
2.36	0.197	-0.555	1	1	0.8309645
2.409	0.169	-0.596	1	1	0.802765
2.459	0.1415	-0.645	1	1	0.77174
2.51	0.1145	-0.6935	1	1	0.73760825
2.56	0.089	-0.7495	1	1	0.70153325
2.61	0.0645	-0.8055	1	1	0.66265825
2.661	0.04	-0.864	1	1	0.620086
2.71	0.0165	-0.9155	1	1	0.57648825
2.759	-0.007	-0.971	1	1	0.530269
2.81	-0.032	-1.023	1	1	0.479422
2.86	-0.057	-1.0235	1	1	0.4282595
2.91	-0.0835	-1.0235	1	1	0.377084500000001
2.959	-0.1105	-1.0235	1	1	0.326933
3.01	-0.14	-1.0235	1	1	0.2747345
3.06	-0.172	-1.0235	1	1	0.2235595
3.11	-0.2055	-1.0235	1	1	0.1723845
3.16	-0.241	-1.0235	1	1	0.121209500000001
3.21	-0.278	-1.0235	1	1	0.0700344999999998
3.26	-0.3175	-1.0235	1	1	0.0188594999999999
3.309	-0.3585	-1.0235	1	1	-0.0312919999999995
3.36	-0.404	-1.0235	1	1	-0.0834904999999997
3.409	-0.45	-1.0235	1	1	-0.133642
3.46	-0.5005	-1.0235	1	1	-0.1858405
3.509	-0.552	-1.0235	1	1	-0.235992
3.56	-0.595	-1.0235	1	1	-0.2881905
3.609	-0.6245	-0.86	1	1	-0.334336249999999
3.659	-0.647	-0.6935	1	1	-0.37317375
3.71	-0.663	-0.533	1	1	-0.4044495
3.76	-0.6725	-0.3985	1	1	-0.427737
3.81	-0.676	-0.2755	1	1	-0.444587
3.86	-0.6735	-0.1715	1	1	-0.455762
3.911	-0.665	-0.078	1	1	-0.46212425
3.96	-0.652	-0.005	1	1	-0.46415775
4.01	-0.63	0.047	1	1	-0.46310775
4.06	-0.6025	0.085	1	1	-0.45980775
4.11	-0.572	0.1195	1	1	-0.45469525
4.16	-0.539	0.1475	1	1	-0.44802025
4.21	-0.5055	0.178	1	1	-0.43988275
4.26	-0.472	0.2055	1	1	-0.43029525
4.31	-0.439	0.238	1	1	-0.41920775
4.36	-0.406	0.268	1	1	-0.40655775
4.409	-0.3745	0.305	1	1	-0.39251925
4.459	-0.343	0.3375	1	1	-0.37645675
4.51	-0.311	0.3785	1	1	-0.35819875
4.561	-0.28	0.4185	1	1	-0.33787525
4.61	-0.251	0.459	1	1	-0.3163765
4.659	-0.2225	0.497	1	1	-0.2929545
4.711	-0.193	0.54	1	1	-0.2659925
4.761	-0.1645	0.584	1	1	-0.2378925
4.81	-0.1375	0.632	1	1	-0.2081005
4.86	-0.111	0.6815	1	1	-0.175263
4.91	-0.0855	0.7375	1	1	-0.139788
4.959	-0.0625	0.792	1	1	-0.10231525
5.009	-0.0385	0.8525	1	1	-0.0612027499999997
5.06	-0.0145	0.9075	1	1	-0.0163227499999996
5.11	0.0095	0.964	1	1	0.0304647499999995
5.161	0.034	1.0225	1	1	0.0811204999999996
5.21	0.059	1.024	1	1	0.131259750000001
5.259	0.0845	1.0235	1	1	0.1814235
5.31	0.113	1.024	1	1	0.233634750000001
5.36	0.1425	1.0235	1	1	0.28482225
5.41	0.1735	1.0235	1	1	0.33599725
5.46	0.2075	1.0235	1	1	0.387172250000001
5.51	0.2425	1.0235	1	1	0.43834725
5.559	0.279	1.0235	1	1	0.488498749999999
5.61	0.3195	1.0235	1	1	0.54069725
5.661	0.362	1.0235	1	1	0.59289575
5.71	0.4055	1.0235	1	1	0.643047250000001
5.76	0.453	1.0235	1	1	0.69422225
5.809	0.502	1.0235	1	1	0.744373749999999
5.86	0.556	1.0235	1	1	0.79657225
5.91	0.5975	1.0235	1	1	0.84774725
5.96	0.6275	0.8405	1	1	0.894347250000001
6.01	0.65	0.668	1	1	0.93205975
6.06	0.665	0.5135	1	1	0.961597250000001
6.11	0.674	0.378	1	1	0.983884750000001
6.161	0.677	0.2535	1	1	0.999988
6.21	0.674	0.1525	1	1	1.009935
6.261	0.6655	0.062	1	1	1.01540475
6.31	0.651	-0.009	1	1	1.01670325
6.36	0.6275	-0.057	1	1	1.01505325
6.409	0.5995	-0.092	1	1	1.01140275
6.46	0.5675	-0.1275	1	1	1.0058055
6.51	0.534	-0.1555	1	1	0.998730500000001
6.56	0.5005	-0.185	1	1	0.990218000000001
6.609	0.467	-0.2125	1	1	0.980479250000001
6.66	0.433	-0.246	1	1	0.968787500000001
6.71	0.4	-0.2775	1	1	0.955700000000001
6.759	0.3685	-0.314	1	1	0.941208250000001
6.81	0.336	-0.3485	1	1	0.924314500000001
6.86	0.305	-0.388	1	1	0.905902
6.91	0.275	-0.4265	1	1	0.885539500000001
6.96	0.245	-0.4675	1	1	0.863189500000001
7.01	0.2155	-0.5085	1	1	0.838789500000001
7.059	0.1875	-0.549	1	1	0.81288075
7.11	0.159	-0.593	1	1	0.78375975
7.16	0.1315	-0.642	1	1	0.752884750000001
7.21	0.105	-0.693	1	1	0.71950975
7.26	0.08	-0.7495	1	1	0.683447250000001
7.309	0.057	-0.8035	1	1	0.64539875
7.36	0.0325	-0.864	1	1	0.6028775
7.41	0.009	-0.9175	1	1	0.558340000000001
7.459	-0.0145	-0.9735	1	1	0.512010500000002
7.51	-0.039	-1.0235	1	1	0.461087000000001
7.56	-0.064	-1.0235	1	1	0.409912000000001
7.61	-0.0905	-1.0235	1	1	0.358737
7.659	-0.118	-1.0235	1	1	0.3085855
7.709	-0.1475	-1.0235	1	1	0.257410500000002
7.76	-0.18	-1.0235	1	1	0.205212000000001
7.81	-0.2135	-1.0235	1	1	0.154037000000001
7.859	-0.248	-1.0235	1	1	0.103885500000001
7.91	-0.2865	-1.0235	1	1	0.051687000000001
7.96	-0.3265	-1.0235	1	1	0.000512000000000262
8.01	-0.3685	-1.0235	1	1	-0.0506629999999987
8.06	-0.4135	-1.0235	1	1	-0.101837999999999
8.109	-0.46	-1.0235	1	1	-0.151989499999999
8.16	-0.5115	-1.0235	1	1	-0.204187999999999
8.21	-0.564	-1.0235	1	1	-0.255363
8.261	-0.6045	-1	1	1	-0.30696225
8.31	-0.633	-0.8165	1	1	-0.351466499999999
8.36	-0.6545	-0.651	1	1	-0.388154
8.41	-0.6695	-0.4955	1	1	-0.416816499999999
8.46	-0.678	-0.3645	1	1	-0.4383165
8.51	-0.68	-0.243	1	1	-0.453503999999999
8.56	-0.6765	-0.1435	1	1	-0.463166499999999
8.609	-0.6675	-0.055	1	1	-0.468029749999999
8.66	-0.652	0.0115	1	1	-0.469138999999999
8.709	-0.6285	0.06	1	1	-0.467387249999999
8.76	-0.599	0.0945	1	1	-0.463447499999999
8.809	-0.568	0.128	1	1	-0.457996249999999
8.86	-0.534	0.1545	1	1	-0.450792499999999
8.91	-0.5005	0.1855	1	1	-0.442292499999999
8.96	-0.4665	0.2115	1	1	-0.432367499999999
9.01	-0.4335	0.2455	1	1	-0.4209425
9.06	-0.4005	0.275	1	1	-0.407929999999999
9.11	-0.3685	0.313	1	1	-0.393229999999999
9.16	-0.337	0.3465	1	1	-0.376742499999999
9.21	-0.306	0.387	1	1	-0.358404999999999
9.259	-0.2765	0.423	1	1	-0.338559999999999
9.31	-0.246	0.467	1	1	-0.315864999999999
9.361	-0.216	0.508	1	1	-0.291002499999999
9.41	-0.188	0.549	1	1	-0.265106
9.459	-0.1605	0.5905	1	1	-0.23718825
9.509	-0.133	0.64	1	1	-0.206425749999999
9.56	-0.1065	0.691	1	1	-0.172485249999999
9.61	-0.0815	0.7485	1	1	-0.136497749999999
9.66	-0.058	0.8025	1	1	-0.0977227499999996
9.71	-0.034	0.8635	1	1	-0.056072749999999
9.76	-0.01	0.9175	1	1	-0.01154775
9.809	0.013	0.972	1	1	0.0347450000000012
9.86	0.038	1.0235	1	1	0.0856302500000014
9.909	0.0625	1.0235	1	1	0.135781750000001
9.959	0.089	1.0235	1	1	0.18695675
10.009	0.117	1.0235	1	1	0.23813175
10.06	0.1475	1.024	1	1	0.290343000000001
10.11	0.1795	1.024	1	1	0.341543000000001
10.16	0.2135	1.0235	1	1	0.3927305
10.21	0.249	1.0235	1	1	0.443905500000001
10.26	0.287	1.0235	1	1	0.4950805
10.31	0.3265	1.0235	1	1	0.546255500000001
10.361	0.3695	1.0235	1	1	0.598454000000001
10.411	0.415	1.024	1	1	0.6496415
10.461	0.4625	1.0235	1	1	0.700829
10.51	0.512	1.0235	1	1	0.7509805
10.56	0.5645	1.0235	1	1	0.802155500000001
10.611	0.6035	0.992	1	1	0.853550750000001
10.66	0.631	0.809	1	1	0.89767525
10.71	0.6525	0.642	1	1	0.933950250000001
10.76	0.6665	0.4895	1	1	0.96223775
10.81	0.6745	0.3585	1	1	0.983437750000001
10.86	0.6765	0.237	1	1	0.998325250000001
10.911	0.672	0.135	1	1	1.00781125
10.959	0.663	0.0505	1	1	1.01226325
11.009	0.647	-0.0155	1	1	1.01313825
11.06	0.622	-0.0635	1	1	1.01112375
11.11	0.593	-0.098	1	1	1.00708625
11.16	0.561	-0.1325	1	1	1.00132375
11.21	0.528	-0.1585	1	1	0.99404875
11.26	0.494	-0.19	1	1	0.98533625
11.311	0.4595	-0.22	1	1	0.97488125
11.36	0.427	-0.251	1	1	0.96334175
11.41	0.3945	-0.282	1	1	0.95001675
11.459	0.3625	-0.3195	1	1	0.935280000000001
11.51	0.3305	-0.354	1	1	0.918105750000001
11.56	0.2995	-0.3945	1	1	0.89939325
11.61	0.2695	-0.432	1	1	0.87873075
11.659	0.24	-0.473	1	1	0.85655825
11.71	0.2105	-0.515	1	1	0.83136425
11.759	0.1825	-0.5555	1	1	0.805137
11.811	0.1535	-0.602	1	1	0.775042000000001
11.859	0.127	-0.6495	1	1	0.745006000000001
11.91	0.1005	-0.7015	1	1	0.710555500000001
11.96	0.076	-0.7595	1	1	0.6740305
12.01	0.052	-0.8155	1	1	0.634655500000001
12.059	0.029	-0.8715	1	1	0.593324
12.109	0.005	-0.927	1	1	0.548361500000001
12.16	-0.019	-0.9835	1	1	0.499643750000001
12.209	-0.043	-1.0235	1	1	0.450472250000001
12.259	-0.0685	-1.0235	1	1	0.39929725
12.31	-0.0955	-1.0235	1	1	0.34709875
12.36	-0.1235	-1.0235	1	1	0.29592375
12.41	-0.1535	-1.0235	1	1	0.244748750000001
12.461	-0.1865	-1.0235	1	1	0.19255025
12.51	-0.2195	-1.0235	1	1	0.142398750000001
12.56	-0.255	-1.0235	1	1	0.0912237500000003
12.61	-0.293	-1.0235	1	1	0.0400487499999995
12.66	-0.3335	-1.0235	1	1	-0.0111262499999994
12.709	-0.375	-1.0235	1	1	-0.0612777499999989
12.761	-0.422	-1.0235	1	1	-0.11449975
12.811	-0.469	-1.0235	1	1	-0.165674749999999
12.86	-0.5205	-1.0235	1	1	-0.215826250000001
12.909	-0.571	-1.0235	1	1	-0.26597775
12.96	-0.6085	-0.973	1	1	-0.3168885
13.01	-0.637	-0.7855	1	1	-0.360850999999999
13.06	-0.6575	-0.6225	1	1	-0.396051
13.11	-0.671	-0.4705	1	1	-0.423376
13.161	-0.679	-0.3405	1	1	-0.444056499999999
13.211	-0.6805	-0.221	1	1	-0.458094
13.26	-0.6755	-0.1265	1	1	-0.46660775
13.31	-0.665	-0.0385	1	1	-0.47073275
13.36	-0.6485	0.021	1	1	-0.47117025
13.409	-0.6235	0.067	1	1	-0.46901425
13.459	-0.5945	0.1025	1	1	-0.46477675
13.51	-0.5615	0.134	1	1	-0.458746
13.559	-0.5285	0.1615	1	1	-0.451506249999999
13.61	-0.4945	0.191	1	1	-0.442517499999999
13.66	-0.461	0.217	1	1	-0.4323175
13.709	-0.428	0.2505	1	1	-0.42086375
13.76	-0.395	0.281	1	1	-0.4073105
13.809	-0.3635	0.3185	1	1	-0.392622749999999
13.859	-0.332	0.3555	1	1	-0.37577275
13.91	-0.3005	0.3935	1	1	-0.35667325
13.96	-0.27	0.4315	1	1	-0.336048249999999
14.009	-0.241	0.473	1	1	-0.313888
14.059	-0.212	0.5155	1	1	-0.289175499999999
14.11	-0.183	0.5565	1	1	-0.2618395
14.159	-0.1555	0.6015	1	1	-0.2334685
14.21	-0.1275	0.651	1	1	-0.201529749999999
14.26	-0.1015	0.702	1	1	-0.167704749999999
14.31	-0.0775	0.758	1	1	-0.131204750000001
14.36	-0.0535	0.8155	1	1	-0.0918672500000002
14.41	-0.03	0.8735	1	1	-0.0496422499999996
14.46	-0.006	0.928	1	1	-0.00460474999999896
14.51	0.018	0.9845	1	1	0.0432077500000017
14.56	0.0425	1.0235	1	1	0.0934077499999989
14.611	0.0685	1.0235	1	1	0.145606250000001
14.661	0.0955	1.0235	1	1	0.196781250000002
14.711	0.124	1.0235	1	1	0.247956250000002
14.76	0.1535	1.0235	1	1	0.298107750000002
14.81	0.1855	1.0235	1	1	0.349282749999999
14.86	0.22	1.0235	1	1	0.40045775
14.91	0.2555	1.0235	1	1	0.45163275
14.96	0.2935	1.0235	1	1	0.502807750000001
15.01	0.3335	1.0235	1	1	0.553982750000002
15.06	0.377	1.0235	1	1	0.605157749999999
15.109	0.4215	1.0235	1	1	0.655309250000002
15.16	0.4705	1.0235	1	1	0.70750775
15.21	0.5215	1.0235	1	1	0.758682750000001
15.26	0.5725	1.0235	1	1	0.809857750000002
15.309	0.608	0.9625	1	1	0.858514750000001
15.36	0.636	0.778	1	1	0.9028975
15.41	0.6555	0.6115	1	1	0.937635000000001
15.46	0.6685	0.465	1	1	0.964547500000001
15.509	0.6755	0.3335	1	1	0.984110750000001
15.56	0.676	0.2185	1	1	0.99818675
15.61	0.6715	0.1195	1	1	1.00663675
15.66	0.6605	0.035	1	1	1.01049925
15.71	0.643	-0.0275	1	1	1.01068675
15.759	0.618	-0.07	1	1	1.008298
15.809	0.588	-0.1065	1	1	1.0038855
15.86	0.5555	-0.137	1	1	0.997676250000001
15.91	0.522	-0.1665	1	1	0.990088750000001
15.959	0.489	-0.194	1	1	0.981256500000001
16.01	0.4545	-0.2265	1	1	0.97053375
16.06	0.421	-0.2565	1	1	0.958458750000001
16.109	0.389	-0.2925	1	1	0.94500825
16.16	0.356	-0.326	1	1	0.929236500000001
16.21	0.325	-0.3635	1	1	0.911999
16.259	0.2945	-0.4005	1	1	0.893281000000001
16.31	0.264	-0.442	1	1	0.871797250000001
16.36	0.235	-0.48	1	1	0.848747250000001
16.41	0.205	-0.523	1	1	0.82367225
16.46	0.1765	-0.5645	1	1	0.79648475
16.51	0.149	-0.611	1	1	0.76709725
16.56	0.1215	-0.6595	1	1	0.735334750000001
16.609	0.096	-0.713	1	1	0.701708499999999
16.66	0.0715	-0.7685	1	1	0.663930250000001
16.71	0.048	-0.8275	1	1	0.62403025
16.76	0.024	-0.8825	1	1	0.581280249999999
16.81	0	-0.9385	1	1	0.535755250000002
16.86	-0.0235	-0.992	1	1	0.487492750000001
16.91	-0.048	-1.0235	1	1	0.437105250000001
16.96	-0.0735	-1.0235	1	1	0.38593025
17.009	-0.1	-1.0235	1	1	0.33577875
17.06	-0.129	-1.0235	1	1	0.283580250000002
