DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
3.129	-0.1765	-1.0235	1	1	0.1272155
3.18	-0.205	-1.0235	1	1	0.0750169999999995
3.23	-0.2345	-1.0235	1	1	0.0238419999999997
3.28	-0.2655	-1.0235	1	1	-0.0273330000000002
3.329	-0.298	-1.0235	1	1	-0.0774845000000006
3.379	-0.3325	-1.0235	1	1	-0.1286595
3.43	-0.3685	-1.0235	1	1	-0.180858000000001
3.48	-0.4075	-1.0235	1	1	-0.232033
3.53	-0.4425	-0.993	1	1	-0.2824455
3.58	-0.4675	-0.839	1	1	-0.3282455
3.629	-0.4865	-0.699	1	1	-0.3659265
3.68	-0.4995	-0.5735	1	1	-0.39837525
3.73	-0.508	-0.458	1	1	-0.42416275
3.781	-0.5125	-0.3525	1	1	-0.4448305
3.83	-0.513	-0.261	1	1	-0.45986125
3.879	-0.51	-0.179	1	1	-0.47064125
3.93	-0.5035	-0.101	1	1	-0.47778125
3.979	-0.494	-0.0365	1	1	-0.48115
4.03	-0.48	0.0195	1	1	-0.4815835
4.079	-0.462	0.06	1	1	-0.47963575
4.129	-0.44	0.0965	1	1	-0.47572325
4.18	-0.4165	0.1275	1	1	-0.47001125
4.23	-0.3915	0.1585	1	1	-0.46286125
4.28	-0.366	0.1855	1	1	-0.45426125
4.33	-0.341	0.213	1	1	-0.44429875
4.379	-0.315	0.241	1	1	-0.43317575
4.43	-0.2895	0.2715	1	1	-0.420107
4.479	-0.265	0.2995	1	1	-0.4061175
4.53	-0.24	0.3325	1	1	-0.3900015
4.58	-0.2155	0.364	1	1	-0.372589
4.63	-0.1915	0.3975	1	1	-0.3535515
4.679	-0.1675	0.428	1	1	-0.33332675
4.73	-0.1445	0.4645	1	1	-0.310568
4.779	-0.1225	0.4995	1	1	-0.28695
4.829	-0.0995	0.5395	1	1	-0.260975
4.88	-0.078	0.5805	1	1	-0.232415
4.931	-0.0575	0.626	1	1	-0.20164925
4.98	-0.038	0.6725	1	1	-0.169836
5.03	-0.019	0.717	1	1	-0.1350985
5.079	0	0.76	1	1	-0.098912
5.129	0.02	0.8065	1	1	-0.0597495000000001
5.181	0.0405	0.8485	1	1	-0.0167195000000004
5.23	0.0605	0.889	1	1	0.0258492499999999
5.279	0.082	0.927	1	1	0.0703412499999994
5.33	0.1045	0.9635	1	1	0.118549
5.379	0.1285	0.9935	1	1	0.1664955
5.43	0.154	1.0235	1	1	0.217929
5.479	0.1795	1.0235	1	1	0.2680805
5.529	0.208	1.0235	1	1	0.319255499999999
5.58	0.238	1.0235	1	1	0.371454
5.63	0.268	1.0235	1	1	0.422628999999999
5.68	0.301	1.0235	1	1	0.473804
5.729	0.334	1.0235	1	1	0.5239555
5.781	0.3715	1.0235	1	1	0.5771775
5.83	0.409	1.0235	1	1	0.627329
5.88	0.4445	0.9795	1	1	0.677403999999999
5.929	0.47	0.8245	1	1	0.721602
5.98	0.489	0.681	1	1	0.75999225
6.03	0.503	0.551	1	1	0.79079225
6.079	0.5125	0.437	1	1	0.81499825
6.13	0.5175	0.329	1	1	0.83453125
6.18	0.518	0.231	1	1	0.84853125
6.23	0.515	0.15	1	1	0.85805625
6.28	0.5085	0.074	1	1	0.86365625
6.33	0.498	0.0085	1	1	0.86571875
6.38	0.4825	-0.04	1	1	0.86493125
6.43	0.463	-0.0775	1	1	0.86199375
6.48	0.44	-0.111	1	1	0.85728125
6.53	0.4155	-0.1395	1	1	0.85101875
6.58	0.39	-0.17	1	1	0.84328125
6.629	0.3645	-0.1945	1	1	0.834351
6.68	0.3375	-0.223	1	1	0.82370475
6.73	0.3115	-0.2515	1	1	0.81184225
6.78	0.286	-0.28	1	1	0.79855475
6.829	0.2605	-0.3095	1	1	0.784112
6.88	0.236	-0.341	1	1	0.76752425
6.93	0.211	-0.373	1	1	0.74967425
6.98	0.187	-0.406	1	1	0.73019925
7.03	0.1635	-0.4375	1	1	0.70911175
7.079	0.1405	-0.4725	1	1	0.68681675
7.13	0.1175	-0.5095	1	1	0.66177575
7.179	0.0955	-0.5475	1	1	0.635879249999999
7.23	0.074	-0.5905	1	1	0.60686025
7.28	0.054	-0.635	1	1	0.57622275
7.33	0.034	-0.6815	1	1	0.543310249999999
7.379	0.015	-0.726	1	1	0.5088265
7.43	-0.004	-0.7705	1	1	0.470665749999999
7.48	-0.0235	-0.814	1	1	0.43105325
7.529	-0.044	-0.8565	1	1	0.390125999999999
7.58	-0.0645	-0.8975	1	1	0.345398999999999
7.63	-0.086	-0.935	1	1	0.2995865
7.68	-0.109	-0.969	1	1	0.251986499999999
7.73	-0.1325	-1.0005	1	1	0.202749
7.779	-0.1575	-1.0235	1	1	0.153160999999999
7.83	-0.185	-1.0235	1	1	0.100962499999999
7.879	-0.2125	-1.0235	1	1	0.0508109999999995
7.929	-0.2425	-1.0235	1	1	-0.000364000000001218
7.98	-0.2735	-1.0235	1	1	-0.0525624999999996
8.03	-0.3065	-1.0235	1	1	-0.103737499999999
8.079	-0.3405	-1.0235	1	1	-0.153888999999999
8.13	-0.378	-1.0235	1	1	-0.206087499999999
8.18	-0.4165	-1.0235	1	1	-0.2572625
8.23	-0.451	-0.9555	1	1	-0.306737499999999
8.279	-0.4745	-0.804	1	1	-0.34984525
8.329	-0.493	-0.664	1	1	-0.386545249999999
8.38	-0.5065	-0.5355	1	1	-0.417132499999999
8.43	-0.514	-0.425	1	1	-0.441144999999999
8.479	-0.5185	-0.3235	1	1	-0.459483249999999
8.53	-0.5185	-0.23	1	1	-0.473597499999999
8.579	-0.5145	-0.148	1	1	-0.482858499999999
8.63	-0.5075	-0.075	1	1	-0.488544999999999
8.68	-0.497	-0.009	1	1	-0.490644999999999
8.73	-0.4815	0.037	1	1	-0.489944999999999
8.779	-0.4615	0.076	1	1	-0.487176499999999
8.83	-0.439	0.1085	1	1	-0.482471749999999
8.879	-0.415	0.139	1	1	-0.476407999999999
8.93	-0.389	0.166	1	1	-0.468630499999999
8.979	-0.364	0.194	1	1	-0.459810499999999
9.031	-0.337	0.222	1	1	-0.448994499999999
9.08	-0.3115	0.25	1	1	-0.437430499999999
9.13	-0.286	0.2785	1	1	-0.424217999999999
9.179	-0.261	0.309	1	1	-0.409824249999999
9.23	-0.2355	0.341	1	1	-0.39324925
9.28	-0.211	0.373	1	1	-0.375399249999999
9.33	-0.1875	0.4045	1	1	-0.355961749999999
9.38	-0.164	0.4365	1	1	-0.334936749999999
9.43	-0.141	0.4715	1	1	-0.312236749999999
9.479	-0.1185	0.509	1	1	-0.288214499999999
9.529	-0.096	0.547	1	1	-0.261814499999999
9.579	-0.075	0.59	1	1	-0.2333895
9.63	-0.0545	0.6335	1	1	-0.20219025
9.679	-0.035	0.681	1	1	-0.169984999999999
9.73	-0.0155	0.7255	1	1	-0.13411925
9.78	0.0035	0.7705	1	1	-0.0967192499999993
9.831	0.0235	0.816	1	1	-0.0562634999999992
9.879	0.043	0.858	1	1	-0.0160874999999991
9.93	0.0645	0.8975	1	1	0.028677750000001
9.98	0.086	0.9365	1	1	0.07452775
10.029	0.1085	0.969	1	1	0.121212500000001
10.079	0.133	1.001	1	1	0.1704625
10.13	0.1585	1.0235	1	1	0.22208725
10.18	0.186	1.0235	1	1	0.273262250000001
10.23	0.2135	1.0235	1	1	0.32443725
10.28	0.243	1.0235	1	1	0.375612250000001
10.33	0.274	1.0235	1	1	0.426787250000002
10.38	0.307	1.0235	1	1	0.47796225
10.429	0.3405	1.0235	1	1	0.528113750000002
10.479	0.377	1.024	1	1	0.579301250000001
10.529	0.4165	1.0235	1	1	0.630488750000001
10.58	0.45	0.95	1	1	0.680813000000002
10.629	0.4735	0.7985	1	1	0.723651250000001
10.68	0.492	0.6575	1	1	0.760779250000001
10.729	0.505	0.5305	1	1	0.789885250000001
10.779	0.5135	0.419	1	1	0.813622750000001
10.83	0.5175	0.311	1	1	0.832237750000001
10.879	0.5175	0.219	1	1	0.845222750000001
10.93	0.5135	0.1365	1	1	0.854288000000001
10.979	0.5065	0.0655	1	1	0.859237000000001
11.029	0.4955	0	1	1	0.860874500000001
11.079	0.4795	-0.0425	1	1	0.859812000000001
11.129	0.4585	-0.084	1	1	0.856649500000001
11.18	0.435	-0.115	1	1	0.851575000000001
11.23	0.4105	-0.145	1	1	0.845075000000001
11.279	0.385	-0.171	1	1	0.837333000000001
11.33	0.3585	-0.2	1	1	0.827872500000001
11.38	0.3325	-0.2265	1	1	0.817210000000001
11.429	0.307	-0.2565	1	1	0.805376500000001
11.479	0.2815	-0.2825	1	1	0.791901500000001
11.529	0.256	-0.315	1	1	0.776964000000001
11.58	0.231	-0.3455	1	1	0.760121250000001
11.63	0.2065	-0.3785	1	1	0.742021250000002
11.68	0.1825	-0.411	1	1	0.722283750000001
11.73	0.159	-0.444	1	1	0.700908750000002
11.78	0.1355	-0.478	1	1	0.677858750000002
11.83	0.113	-0.5165	1	1	0.652996250000001
11.879	0.0915	-0.5545	1	1	0.626756750000001
11.93	0.07	-0.598	1	1	0.597368000000001
11.98	0.05	-0.642	1	1	0.566368000000002
12.03	0.03	-0.6895	1	1	0.533080500000002
12.08	0.011	-0.733	1	1	0.497518000000001
12.129	-0.008	-0.7795	1	1	0.460461750000001
12.18	-0.028	-0.8225	1	1	0.419610750000001
12.23	-0.048	-0.865	1	1	0.377423250000002
12.279	-0.068	-0.903	1	1	0.334107250000001
12.329	-0.0905	-0.9425	1	1	0.287969750000002
12.379	-0.113	-0.9745	1	1	0.240044750000001
12.429	-0.1375	-1.0065	1	1	0.190519750000001
12.48	-0.163	-1.0235	1	1	0.138754750000002
12.53	-0.19	-1.0235	1	1	0.0875797500000015
12.579	-0.218	-1.0235	1	1	0.037428250000002
12.629	-0.248	-1.0235	1	1	-0.0137467499999987
12.679	-0.279	-1.0235	1	1	-0.0649217499999994
12.73	-0.313	-1.0235	1	1	-0.117120249999998
12.779	-0.3475	-1.0235	1	1	-0.167271749999999
12.829	-0.384	-1.0235	1	1	-0.218446749999998
12.879	-0.424	-1.0235	1	1	-0.269621749999999
12.93	-0.4555	-0.9265	1	1	-0.319346749999999
12.98	-0.479	-0.7735	1	1	-0.361846749999998
13.029	-0.4955	-0.6435	1	1	-0.396563249999999
13.08	-0.508	-0.5135	1	1	-0.426066749999999
13.129	-0.5155	-0.4075	1	1	-0.448631249999999
13.18	-0.519	-0.301	1	1	-0.466697999999999
13.23	-0.5185	-0.213	1	1	-0.479547999999999
13.28	-0.514	-0.1275	1	1	-0.488060499999999
13.329	-0.5065	-0.063	1	1	-0.492727749999999
13.379	-0.4955	0.002	1	1	-0.494252749999999
13.429	-0.4785	0.045	1	1	-0.493077749999999
13.48	-0.4575	0.0845	1	1	-0.489775499999999
13.53	-0.4345	0.1145	1	1	-0.484800499999999
13.58	-0.4095	0.1455	1	1	-0.478300499999999
13.63	-0.3845	0.1705	1	1	-0.470400499999999
13.68	-0.358	0.2005	1	1	-0.461125499999999
13.73	-0.3325	0.225	1	1	-0.450487999999999
13.779	-0.307	0.256	1	1	-0.438703499999998
13.829	-0.281	0.283	1	1	-0.425228499999999
13.879	-0.2565	0.315	1	1	-0.410278499999999
13.929	-0.232	0.344	1	1	-0.393803499999998
13.98	-0.207	0.3795	1	1	-0.375354249999999
14.03	-0.183	0.4105	1	1	-0.355604249999999
14.08	-0.1595	0.4445	1	1	-0.334229249999998
14.13	-0.1365	0.478	1	1	-0.311166749999999
14.18	-0.1135	0.5165	1	1	-0.286304249999998
14.23	-0.092	0.554	1	1	-0.259541749999999
14.28	-0.071	0.599	1	1	-0.230716749999999
14.329	-0.0505	0.642	1	1	-0.200312249999999
14.38	-0.0315	0.691	1	1	-0.166320749999999
14.43	-0.012	0.734	1	1	-0.130695749999998
14.48	0.007	0.779	1	1	-0.0928707499999991
14.529	0.0265	0.822	1	1	-0.0536462499999981
14.58	0.0475	0.8665	1	1	-0.010589499999998
14.629	0.068	0.9035	1	1	0.0327755000000015
14.68	0.0905	0.9445	1	1	0.0798995000000017
14.73	0.1135	0.9765	1	1	0.127924500000001
14.78	0.138	1.007	1	1	0.177512000000001
14.83	0.164	1.024	1	1	0.228287000000002
14.879	0.19	1.0235	1	1	0.278450750000002
14.93	0.219	1.0235	1	1	0.330649250000002
14.98	0.249	1.0235	1	1	0.381824250000001
15.03	0.2805	1.0235	1	1	0.432999250000001
15.08	0.3135	1.0235	1	1	0.484174250000002
15.129	0.3485	1.0235	1	1	0.53432575
15.18	0.3855	1.0235	1	1	0.586524250000002
15.23	0.4245	1.0235	1	1	0.637699250000003
15.28	0.455	0.9195	1	1	0.686274250000003
15.329	0.4775	0.7705	1	1	0.727679250000003
15.38	0.495	0.6305	1	1	0.763404750000002
15.429	0.507	0.5075	1	1	0.791285750000001
15.48	0.5145	0.395	1	1	0.814299500000002
15.53	0.5175	0.2915	1	1	0.831462000000002
15.579	0.517	0.2065	1	1	0.843663000000002
15.629	0.5125	0.123	1	1	0.851900500000002
15.679	0.5045	0.053	1	1	0.856300500000002
15.729	0.4925	-0.01	1	1	0.857375500000002
15.78	0.4755	-0.052	1	1	0.855794500000002
15.829	0.4545	-0.0895	1	1	0.852327750000002
15.879	0.4305	-0.12	1	1	0.847090250000002
15.93	0.4055	-0.1505	1	1	0.840192500000002
15.98	0.38	-0.177	1	1	0.832005000000002
16.029	0.354	-0.205	1	1	0.822646000000002
16.08	0.3275	-0.2315	1	1	0.811515250000002
16.13	0.302	-0.2625	1	1	0.799165250000002
16.179	0.2765	-0.289	1	1	0.785653500000002
16.23	0.251	-0.322	1	1	0.770073000000002
16.279	0.226	-0.352	1	1	0.753560000000002
16.33	0.202	-0.3855	1	1	0.734753750000003
16.379	0.1775	-0.4175	1	1	0.715080250000003
16.43	0.1545	-0.451	1	1	0.692933500000002
16.479	0.132	-0.4845	1	1	0.670013750000002
16.529	0.1085	-0.524	1	1	0.644801250000002
16.58	0.087	-0.563	1	1	0.617082750000003
16.63	0.066	-0.607	1	1	0.587832750000002
16.68	0.046	-0.6505	1	1	0.556395250000002
16.73	0.0265	-0.698	1	1	0.522682750000002
16.779	0.0075	-0.741	1	1	0.487427250000002
16.83	-0.012	-0.788	1	1	0.448437750000003
16.879	-0.031	-0.828	1	1	0.408845750000004
16.93	-0.052	-0.8725	1	1	0.365483000000002
16.979	-0.0725	-0.911	1	1	0.321787250000002
17.029	-0.0945	-0.9485	1	1	0.275299750000002
17.079	-0.1175	-0.98	1	1	0.227087250000001
17.13	-0.1425	-1.012	1	1	0.176291250000003
17.18	-0.168	-1.0235	1	1	0.125403750000002
17.229	-0.1955	-1.0235	1	1	0.0752522500000024
17.28	-0.224	-1.0235	1	1	0.0230537500000004
17.33	-0.2545	-1.0235	1	1	-0.0281212499999967
17.38	-0.286	-1.0235	1	1	-0.0792962499999974
17.43	-0.3195	-1.0235	1	1	-0.130471249999998
17.48	-0.3545	-1.0235	1	1	-0.181646249999999
17.53	-0.392	-1.0235	1	1	-0.23282125
17.58	-0.431	-1.0235	1	1	-0.283996249999997
17.629	-0.4605	-0.8965	1	1	-0.331036249999996
17.68	-0.4825	-0.7465	1	1	-0.372932749999998
17.73	-0.499	-0.6155	1	1	-0.406982749999998
17.779	-0.51	-0.4905	1	1	-0.434079749999998
17.829	-0.517	-0.384	1	1	-0.455942249999998
17.88	-0.5195	-0.282	1	1	-0.472925249999998
17.93	-0.5185	-0.1965	1	1	-0.484887749999998
17.98	-0.513	-0.1145	1	1	-0.492662749999998
18.03	-0.505	-0.047	1	1	-0.496700249999998
18.08	-0.4925	0.0135	1	1	-0.497537749999998
18.13	-0.475	0.053	1	1	-0.495875249999998
18.18	-0.4535	0.0915	1	1	-0.492262749999998
18.229	-0.4305	0.1185	1	1	-0.487117749999998
18.279	-0.4055	0.1505	1	1	-0.480392749999998
18.329	-0.3795	0.176	1	1	-0.472230249999998
18.38	-0.3535	0.2055	1	1	-0.462501999999998
18.43	-0.327	0.2315	1	1	-0.451576999999998
18.48	-0.302	0.262	1	1	-0.439239499999998
18.529	-0.2765	0.289	1	1	-0.425739999999998
18.58	-0.251	0.3215	1	1	-0.410172249999998
18.63	-0.2265	0.351	1	1	-0.393359749999998
18.679	-0.2025	0.386	1	1	-0.375303249999998
18.73	-0.1785	0.417	1	1	-0.354826749999998
18.78	-0.155	0.451	1	1	-0.333126749999997
18.83	-0.132	0.485	1	1	-0.309726749999999
18.879	-0.11	0.523	1	1	-0.285030749999999
18.93	-0.0875	0.562	1	1	-0.257363249999998
18.98	-0.067	0.608	1	1	-0.228113249999997
19.029	-0.0475	0.65	1	1	-0.197292249999998
19.079	-0.028	0.6985	1	1	-0.163579749999997
19.13	-0.008	0.7425	1	1	-0.126834249999998
19.179	0.011	0.788	1	1	-0.0893369999999989
19.23	0.031	0.831	1	1	-0.0480524999999973
19.28	0.0515	0.874	1	1	-0.00542749999999671
19.329	0.072	0.9115	1	1	0.0383172500000028
19.38	0.0945	0.9515	1	1	0.0858237500000013
19.429	0.1175	0.981	1	1	0.133170000000001
19.48	0.1425	1.014	1	1	0.184042500000003
19.529	0.168	1.0235	1	1	0.233961250000002
19.579	0.1955	1.0235	1	1	0.285136250000003
19.629	0.2245	1.024	1	1	0.33632375
19.679	0.255	1.0235	1	1	0.387511250000001
19.73	0.2865	1.0235	1	1	0.439709750000003
19.78	0.32	1.0235	1	1	0.490884750000004
19.829	0.3545	1.0235	1	1	0.541036250000003
19.879	0.392	1.0235	1	1	0.59221125
19.929	0.4315	1.0235	1	1	0.643386250000001
19.98	0.46	0.889	1	1	0.692155000000003
20.029	0.481	0.743	1	1	0.732139000000002
20.079	0.4975	0.6095	1	1	0.765951500000003
20.129	0.509	0.483	1	1	0.793264000000001
20.18	0.5155	0.375	1	1	0.815143000000002
20.229	0.518	0.273	1	1	0.831019000000002
20.279	0.516	0.1865	1	1	0.842506500000002
20.33	0.511	0.1065	1	1	0.849978000000002
20.379	0.5025	0.04	1	1	0.853567250000002
20.43	0.49	-0.0195	1	1	0.854090000000002
20.48	0.4715	-0.06	1	1	0.852102500000002
20.53	0.4495	-0.097	1	1	0.848177500000002
20.579	0.426	-0.126	1	1	0.842714000000002
20.63	0.4005	-0.156	1	1	0.835523000000002
20.679	0.375	-0.181	1	1	0.827266500000002
20.729	0.349	-0.21	1	1	0.817491500000002
20.779	0.323	-0.236	1	1	0.806341500000002
20.829	0.2965	-0.268	1	1	0.793741500000002
20.88	0.271	-0.2955	1	1	0.779372250000002
20.929	0.2465	-0.3265	1	1	0.764133250000002
20.98	0.2215	-0.358	1	1	0.746678500000002
21.029	0.1975	-0.391	1	1	0.728328000000002
21.08	0.173	-0.4235	1	1	0.707558250000002
21.131	0.1495	-0.458	1	1	0.685080000000002
21.18	0.127	-0.4915	1	1	0.661817250000002
21.229	0.105	-0.531	1	1	0.636766000000002
21.28	0.0825	-0.5705	1	1	0.608677750000001
21.33	0.062	-0.6155	1	1	0.579027750000003
21.38	0.042	-0.659	1	1	0.547165250000002
21.43	0.023	-0.707	1	1	0.513015250000002
21.479	0.0035	-0.7495	1	1	0.477331000000002
21.53	-0.0155	-0.796	1	1	0.437920750000001
21.579	-0.0355	-0.837	1	1	0.397912250000001
21.63	-0.0565	-0.88	1	1	0.354128750000003
21.68	-0.077	-0.918	1	1	0.309178750000002
21.729	-0.0985	-0.955	1	1	0.263290250000002
21.779	-0.1225	-0.9865	1	1	0.214752750000002
21.829	-0.147	-1.017	1	1	0.164665250000001
21.88	-0.1735	-1.0235	1	1	0.112632500000003
21.93	-0.201	-1.0235	1	1	0.0614575000000019
21.98	-0.23	-1.0235	1	1	0.0102825000000012
22.029	-0.2595	-1.0235	1	1	-0.0398689999999983
22.079	-0.292	-1.0235	1	1	-0.091043999999999
22.129	-0.326	-1.0235	1	1	-0.142218999999996
22.179	-0.3615	-1.0235	1	1	-0.193393999999997
22.23	-0.3995	-1.0235	1	1	-0.245592499999999
22.28	-0.4375	-1.0235	1	1	-0.2967675
22.331	-0.466	-0.863	1	1	-0.344873249999998
22.381	-0.4865	-0.7175	1	1	-0.384385749999999
22.43	-0.5015	-0.5905	1	1	-0.416431749999998
22.48	-0.512	-0.4685	1	1	-0.442906749999999
22.53	-0.518	-0.364	1	1	-0.463719249999999
22.579	-0.52	-0.2635	1	1	-0.479092999999999
22.63	-0.518	-0.18	1	1	-0.490402249999998
22.679	-0.512	-0.0995	1	1	-0.497249999999998
22.73	-0.503	-0.034	1	1	-0.500654249999999
22.779	-0.49	0.0225	1	1	-0.500935999999998
22.829	-0.4715	0.061	1	1	-0.498848499999998
22.88	-0.4495	0.098	1	1	-0.494793999999999
22.93	-0.4255	0.1265	1	1	-0.489181499999999
22.979	-0.401	0.156	1	1	-0.482260249999999
23.03	-0.375	0.181	1	1	-0.473666749999998
23.079	-0.3495	0.2105	1	1	-0.464074999999998
23.13	-0.323	0.236	1	1	-0.452689249999999
23.179	-0.2975	0.267	1	1	-0.440365749999999
23.229	-0.272	0.2935	1	1	-0.426353249999999
23.279	-0.247	0.3275	1	1	-0.410828249999998
23.33	-0.2225	0.3575	1	1	-0.393360749999999
23.38	-0.198	0.392	1	1	-0.374623249999999
23.43	-0.174	0.4235	1	1	-0.354235749999998
23.48	-0.1505	0.458	1	1	-0.332198249999998
23.53	-0.1275	0.4925	1	1	-0.308435749999998
23.579	-0.106	0.5305	1	1	-0.283372249999998
23.63	-0.0835	0.571	1	1	-0.255283999999999
23.68	-0.0625	0.6165	1	1	-0.225596499999999
23.73	-0.0435	0.66	1	1	-0.193683999999998
23.78	-0.024	0.708	1	1	-0.159483999999998
23.829	-0.005	0.75	1	1	-0.123762999999998
23.879	0.0145	0.7965	1	1	-0.0851005000000002
23.929	0.0345	0.839	1	1	-0.0442129999999996
23.98	0.056	0.882	1	1	-0.000327499999997913
24.03	0.0765	0.9195	1	1	0.0447100000000027
24.081	0.0995	0.9575	1	1	0.0925735000000012
24.13	0.123	0.989	1	1	0.140262750000001
24.18	0.148	1.019	1	1	0.190462750000001
24.23	0.1735	1.0235	1	1	0.241525250000002
24.28	0.2015	1.0235	1	1	0.292700250000003
24.33	0.23	1.0235	1	1	0.34387525
24.38	0.2605	1.024	1	1	0.395062750000001
24.429	0.292	1.0235	1	1	0.4452265
24.479	0.3265	1.0235	1	1	0.496401500000001
24.53	0.363	1.0235	1	1	0.548600000000003
24.58	0.4	1.0235	1	1	0.599775
24.63	0.4375	1.018	1	1	0.650812500000001
24.679	0.4645	0.864	1	1	0.6969215
24.73	0.485	0.7135	1	1	0.737147750000002
24.78	0.5005	0.5815	1	1	0.769522750000002
24.83	0.5105	0.4615	1	1	0.795597750000001
24.879	0.5165	0.355	1	1	0.815602000000001
24.929	0.518	0.256	1	1	0.830877000000001
24.98	0.5155	0.1715	1	1	0.841778250000001
25.029	0.51	0.094	1	1	0.848283000000001
25.08	0.5005	0.0255	1	1	0.851330250000001
25.129	0.4865	-0.028	1	1	0.851269000000001
25.18	0.4675	-0.067	1	1	0.848846500000001
25.229	0.446	-0.103	1	1	0.844681500000001
25.279	0.421	-0.1315	1	1	0.838819000000001
25.33	0.396	-0.1615	1	1	0.831347500000001
25.379	0.37	-0.187	1	1	0.822809250000001
25.429	0.344	-0.216	1	1	0.812734250000001
25.479	0.318	-0.241	1	1	0.801309250000001
25.53	0.292	-0.2735	1	1	0.788189500000001
25.58	0.2665	-0.301	1	1	0.773827000000001
25.63	0.2415	-0.334	1	1	0.757952000000001
25.679	0.2175	-0.3625	1	1	0.740887750000001
25.729	0.193	-0.397	1	1	0.721900250000001
25.78	0.1685	-0.428	1	1	0.70086275
25.829	0.146	-0.4635	1	1	0.679021000000001
25.879	0.1225	-0.4985	1	1	0.654971000000002
25.929	0.1	-0.539	1	1	0.629033500000001
25.981	0.0785	-0.58	1	1	0.599939500000002
26.029	0.0585	-0.6225	1	1	0.571079500000001
26.079	0.039	-0.668	1	1	0.538817
26.129	0.019	-0.7155	1	1	0.504229500000002
26.18	0	-0.758	1	1	0.466655250000001
26.229	-0.019	-0.803	1	1	0.428410750000001
26.28	-0.0395	-0.845	1	1	0.38638675
26.33	-0.06	-0.8885	1	1	0.343049250000002
26.38	-0.081	-0.926	1	1	0.297686750000001
26.43	-0.1035	-0.962	1	1	0.250486750000001
26.479	-0.1265	-0.992	1	1	0.202613750000001
26.529	-0.152	-1.0225	1	1	0.152251250000001
26.58	-0.1785	-1.0235	1	1	0.100078250000002
26.629	-0.2055	-1.0235	1	1	0.0499267500000027
26.679	-0.2355	-1.0235	1	1	-0.00124824999999807
26.73	-0.266	-1.0235	1	1	-0.0534467500000001
26.78	-0.2985	-1.0235	1	1	-0.104621750000001
26.83	-0.3325	-1.0235	1	1	-0.155796749999998
