DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0015	0	0	1	0
0.0820000000000003	0.0115	0.1745	1	1	0.00715450000000003
0.132	0.023	0.261	1	1	0.018042
0.183	0.036	0.3415	1	1	0.03340575
0.232	0.05	0.423	1	1	0.052136
0.283	0.0645	0.505	1	1	0.0758000000000001
0.333	0.0795	0.5845	1	1	0.1030375
0.382	0.094	0.659	1	1	0.13350325
0.433	0.11	0.7385	1	1	0.1691395
0.483	0.1265	0.8095	1	1	0.2078395
0.533	0.1445	0.877	1	1	0.250002
0.583	0.165	0.937	1	1	0.295352
0.633	0.188	0.9915	1	1	0.3435645
0.682	0.214	1.0235	1	1	0.392932
0.733	0.245	1.0235	1	1	0.4451305
0.782	0.2815	1.0235	1	1	0.495282
0.832	0.3305	1.0235	1	1	0.546457
0.883	0.396	0.957	1	1	0.59695975
0.932	0.476	0.844	1	1	0.64108425
0.982	0.5675	0.703	1	1	0.67975925
1.033	0.6645	0.571	1	1	0.71224625
1.082	0.7575	0.4455	1	1	0.7371505
1.133	0.844	0.3445	1	1	0.7572955
1.182	0.917	0.188	1	1	0.77034175
1.233	0.9475	0.0365	1	1	0.7760665
1.282	0.942	-0.0275	1	1	0.776287
1.333	0.9115	-0.0525	1	1	0.774247
1.382	0.8745	-0.065	1	1	0.77136825
1.432	0.836	-0.0755	1	1	0.76785575
1.483	0.795	-0.087	1	1	0.763712
1.532	0.755	-0.0975	1	1	0.75919175
1.582	0.7155	-0.108	1	1	0.75405425
1.633	0.676	-0.122	1	1	0.74818925
1.683	0.6375	-0.135	1	1	0.74176425
1.732	0.599	-0.1515	1	1	0.734745
1.782	0.5605	-0.167	1	1	0.7267825
1.833	0.5235	-0.1855	1	1	0.71779375
1.882	0.487	-0.207	1	1	0.7081775
1.932	0.4495	-0.2265	1	1	0.69734
1.982	0.4135	-0.247	1	1	0.6855025
2.033	0.3785	-0.274	1	1	0.672217
2.082	0.344	-0.3	1	1	0.658154
2.133	0.3105	-0.3325	1	1	0.64202525
2.182	0.2795	-0.368	1	1	0.624863
2.233	0.2485	-0.4095	1	1	0.60503675
2.283	0.2205	-0.45	1	1	0.58354925
2.332	0.1945	-0.501	1	1	0.56024975
2.383	0.171	-0.561	1	1	0.53316875
2.432	0.151	-0.629	1	1	0.50401375
2.482	0.133	-0.698	1	1	0.47083875
2.532	0.115	-0.772	1	1	0.43408875
2.583	0.098	-0.8435	1	1	0.3928935
2.633	0.082	-0.922	1	1	0.348756
2.682	0.066	-0.996	1	1	0.301765
2.732	0.0505	-1.0235	1	1	0.251277500000001
2.783	0.0355	-1.0235	1	1	0.199079
2.832	0.0215	-1.0235	1	1	0.1489275
2.882	0.0075	-1.0235	1	1	0.0977525000000002
2.932	-0.005	-1.0235	1	1	0.0465775000000004
2.982	-0.018	-1.0235	1	1	-0.00459749999999944
3.033	-0.032	-1.0235	1	1	-0.0567959999999996
3.082	-0.0475	-1.0235	1	1	-0.1069475
3.133	-0.0645	-1.0235	1	1	-0.159146
3.182	-0.082	-1.0235	1	1	-0.2092975
3.232	-0.102	-1.0235	1	1	-0.260472499999999
3.282	-0.1225	-1.0235	1	1	-0.3116475
3.332	-0.146	-1.0235	1	1	-0.3628225
3.383	-0.1735	-1.0235	1	1	-0.415021
3.433	-0.2055	-1.0235	1	1	-0.466196
3.482	-0.247	-1.0235	1	1	-0.516347499999999
3.533	-0.3065	-1.0235	1	1	-0.568546
3.582	-0.389	-1.0235	1	1	-0.6186975
3.632	-0.4945	-1.003	1	1	-0.66936
3.682	-0.599	-0.62	1	1	-0.709935
3.732	-0.676	-0.3415	1	1	-0.733972499999999
3.782	-0.719	-0.145	1	1	-0.746135
3.832	-0.735	-0.021	1	1	-0.750285
3.881	-0.7245	0.04	1	1	-0.7498195
3.933	-0.6945	0.068	1	1	-0.7470115
3.982	-0.6605	0.0905	1	1	-0.74312825
4.032	-0.6235	0.1025	1	1	-0.73830325
4.082	-0.586	0.124	1	1	-0.732640749999999
4.133	-0.548	0.139	1	1	-0.725934249999999
4.182	-0.5115	0.16	1	1	-0.718608749999999
4.233	-0.475	0.179	1	1	-0.709964249999999
4.282	-0.439	0.2035	1	1	-0.700592999999999
4.333	-0.4035	0.2275	1	1	-0.689602499999999
4.382	-0.3695	0.2555	1	1	-0.677769
4.432	-0.3365	0.283	1	1	-0.664306499999999
4.483	-0.304	0.318	1	1	-0.648980999999999
4.532	-0.2735	0.356	1	1	-0.632468
4.582	-0.2445	0.398	1	1	-0.613617999999999
4.632	-0.217	0.4415	1	1	-0.5926305
4.682	-0.1915	0.496	1	1	-0.569193
4.732	-0.1695	0.556	1	1	-0.542893
4.783	-0.149	0.6275	1	1	-0.51271375
4.833	-0.131	0.6965	1	1	-0.47961375
4.883	-0.1135	0.7705	1	1	-0.44293875
