DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0005	0	0	1	0
0.0649999999999999	0.005	0.075	1	1	0.0024375
0.116	0.013	0.121	1	1	0.00743549999999999
0.167	0.0215	0.166	1	1	0.014754
0.216	0.0275	0.223	1	1	0.0242845
0.266	0.031	0.2845	1	1	0.036972
0.316	0.034	0.342	1	1	0.0526345
0.367	0.038	0.4005	1	1	0.07156825
0.416	0.0425	0.454	1	1	0.0925035
0.466	0.0475	0.5095	1	1	0.116591
0.516	0.0535	0.562	1	1	0.1433785
0.566	0.0595	0.613	1	1	0.1727535
0.617	0.0665	0.662	1	1	0.205266
0.666	0.074	0.71	1	1	0.23888
0.717	0.082	0.7535	1	1	0.27619925
0.766	0.091	0.7975	1	1	0.31419875
0.817	0.101	0.8375	1	1	0.35589125
0.866	0.112	0.875	1	1	0.3978475
0.915	0.124	0.9075	1	1	0.44151875
0.966	0.138	0.938	1	1	0.488579
1.016	0.1525	0.9625	1	1	0.5360915
1.066	0.169	0.9885	1	1	0.5848665
1.115	0.186	1.006	1	1	0.63373175
1.167	0.2055	1.0085	1	1	0.68610875
1.216	0.2245	0.891	1	1	0.7326465
1.266	0.244	0.7705	1	1	0.774184
1.317	0.2625	0.652	1	1	0.81045775
1.366	0.28	0.538	1	1	0.83961275
1.416	0.2965	0.4285	1	1	0.86377525
1.466	0.3105	0.3245	1	1	0.88260025
1.516	0.322	0.2295	1	1	0.89645025
1.566	0.3305	0.1455	1	1	0.90582525
1.616	0.3355	0.066	1	1	0.91111275
1.666	0.337	0	1	1	0.91276275
1.716	0.331	-0.0395	1	1	0.91177525
1.766	0.3185	-0.068	1	1	0.90908775
1.816	0.3035	-0.093	1	1	0.90506275
1.867	0.2865	-0.117	1	1	0.89970775
1.917	0.2695	-0.1385	1	1	0.89332025
1.966	0.2525	-0.16	1	1	0.886007
2.016	0.2355	-0.1835	1	1	0.8774195
2.066	0.2195	-0.2105	1	1	0.8675695
2.116	0.204	-0.237	1	1	0.856382
2.167	0.189	-0.2665	1	1	0.84354275
2.216	0.175	-0.2965	1	1	0.82974925
2.266	0.161	-0.329	1	1	0.81411175
2.317	0.148	-0.362	1	1	0.79649125
2.366	0.1355	-0.397	1	1	0.77789575
2.416	0.1235	-0.431	1	1	0.75719575
2.466	0.112	-0.4665	1	1	0.73475825
2.517	0.1	-0.506	1	1	0.7099595
2.566	0.089	-0.5435	1	1	0.68424675
2.616	0.078	-0.581	1	1	0.65613425
2.667	0.0665	-0.6215	1	1	0.6254705
2.716	0.056	-0.66	1	1	0.59407375
2.767	0.0455	-0.701	1	1	0.55936825
