DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
2.277	0.1935	-0.4075	1	1	0.56193875
2.328	0.1755	-0.452	1	1	0.5400215
2.378	0.1585	-0.497	1	1	0.5162965
2.427	0.143	-0.546	1	1	0.490743
2.477	0.1275	-0.599	1	1	0.462118
2.527	0.1125	-0.654	1	1	0.430793
2.577	0.0985	-0.707	1	1	0.396768
2.627	0.0845	-0.7635	1	1	0.3600055
2.677	0.071	-0.817	1	1	0.320493
2.727	0.0575	-0.8725	1	1	0.2782555
2.777	0.0445	-0.9325	1	1	0.2331305
2.827	0.0315	-0.99	1	1	0.185068
2.877	0.0195	-1.0235	1	1	0.1347305
2.927	0.008	-1.0235	1	1	0.0835554999999999
2.977	-0.003	-1.0235	1	1	0.0323805
3.026	-0.014	-1.0235	1	1	-0.0177710000000003
3.077	-0.0255	-1.0235	1	1	-0.0699695000000005
3.127	-0.038	-1.0235	1	1	-0.1211445
3.176	-0.051	-1.0235	1	1	-0.171296
3.227	-0.0655	-1.0235	1	1	-0.2234945
3.277	-0.0815	-1.0235	1	1	-0.2746695
3.327	-0.098	-1.0235	1	1	-0.325844500000001
3.377	-0.1155	-1.0235	1	1	-0.3770195
3.427	-0.134	-1.0235	1	1	-0.4281945
3.478	-0.155	-1.0235	1	1	-0.480393
3.527	-0.1785	-1.0235	1	1	-0.5305445
3.578	-0.2045	-1.0235	1	1	-0.582743
3.627	-0.2315	-1.0235	1	1	-0.6328945
3.677	-0.2595	-1.0235	1	1	-0.6840695
3.727	-0.2895	-0.92	1	1	-0.732657
3.778	-0.3215	-0.737	1	1	-0.7749105
3.827	-0.3535	-0.56	1	1	-0.806687
3.876	-0.3825	-0.3975	1	1	-0.83014575
3.927	-0.406	-0.2535	1	1	-0.84674625
3.977	-0.4215	-0.1305	1	1	-0.85634625
4.027	-0.4285	-0.0305	1	1	-0.86037125
4.077	-0.4245	0.0335	1	1	-0.86029625
4.127	-0.4085	0.0685	1	1	-0.85774625
4.177	-0.387	0.1	1	1	-0.85353375
4.227	-0.363	0.1245	1	1	-0.84792125
4.276	-0.339	0.1495	1	1	-0.84120825
4.326	-0.314	0.1735	1	1	-0.83313325
4.377	-0.289	0.202	1	1	-0.823558
4.427	-0.2655	0.2315	1	1	-0.8127205
4.477	-0.2435	0.2635	1	1	-0.8003455
4.527	-0.222	0.3015	1	1	-0.7862205
4.577	-0.2025	0.343	1	1	-0.770108
4.627	-0.184	0.3865	1	1	-0.7518705
4.678	-0.167	0.432	1	1	-0.73099875
4.727	-0.151	0.48	1	1	-0.70865475
4.777	-0.1355	0.5335	1	1	-0.68331725
4.827	-0.121	0.584	1	1	-0.65537975
4.877	-0.1065	0.64	1	1	-0.62477975
4.927	-0.0925	0.693	1	1	-0.59145475
4.976	-0.079	0.7505	1	1	-0.556089
5.027	-0.066	0.807	1	1	-0.51637275
5.077	-0.0525	0.865	1	1	-0.47457275
5.126	-0.04	0.922	1	1	-0.43079125
5.177	-0.0275	0.9825	1	1	-0.3822265
5.227	-0.0155	1.0235	1	1	-0.3320765
5.277	-0.004	1.0235	1	1	-0.2809015
5.328	0.0065	1.0235	1	1	-0.228703
5.377	0.0175	1.0235	1	1	-0.1785515
5.427	0.029	1.0235	1	1	-0.1273765
5.478	0.041	1.0235	1	1	-0.0751779999999998
5.528	0.0545	1.0235	1	1	-0.024003
5.577	0.069	1.0235	1	1	0.0261485000000004
5.627	0.0845	1.0235	1	1	0.0773235000000002
5.678	0.1005	1.0235	1	1	0.129522
5.727	0.1175	1.0235	1	1	0.1796735
5.777	0.1365	1.0235	1	1	0.2308485
5.827	0.158	1.0235	1	1	0.2820235
5.877	0.182	1.0235	1	1	0.3331985
5.927	0.2095	1.024	1	1	0.384386
5.978	0.2385	1.0235	1	1	0.43659725
6.027	0.2695	1.0235	1	1	0.48674875
6.076	0.3025	0.868	1	1	0.533090500000001
6.127	0.3385	0.6755	1	1	0.57244975
6.178	0.3735	0.4865	1	1	0.60208075
6.227	0.4025	0.33	1	1	0.622085
6.278	0.4245	0.191	1	1	0.6353705
6.328	0.436	0.0795	1	1	0.642133
6.377	0.439	-0.008	1	1	0.64388475
6.427	0.4285	-0.0515	1	1	0.64239725
6.477	0.409	-0.0835	1	1	0.63902225
6.527	0.385	-0.109	1	1	0.63420975
6.577	0.3605	-0.135	1	1	0.62810975
6.628	0.3345	-0.157	1	1	0.62066375
6.677	0.31	-0.1815	1	1	0.6123705
6.727	0.2855	-0.21	1	1	0.602583
6.777	0.2615	-0.2405	1	1	0.5913205
6.827	0.2395	-0.272	1	1	0.578508
6.878	0.2185	-0.3115	1	1	0.56362875
6.927	0.199	-0.351	1	1	0.5473975
6.977	0.1805	-0.397	1	1	0.5286975
7.028	0.163	-0.4415	1	1	0.50731575
7.078	0.1475	-0.4915	1	1	0.48399075
7.127	0.1325	-0.542	1	1	0.458670000000001
7.177	0.1175	-0.597	1	1	0.430195
7.228	0.103	-0.651	1	1	0.398371
7.277	0.0895	-0.7065	1	1	0.36511225
7.327	0.076	-0.7605	1	1	0.32843725
7.377	0.063	-0.816	1	1	0.289024750000001
7.427	0.0495	-0.8745	1	1	0.24676225
7.477	0.037	-0.934	1	1	0.20154975
7.527	0.025	-0.9915	1	1	0.153412250000001
7.577	0.0135	-1.0235	1	1	0.10303725
7.628	0.0015	-1.0235	1	1	0.0508387499999997
7.677	-0.0085	-1.0235	1	1	0.000687250000000243
7.727	-0.0195	-1.0235	1	1	-0.0504877500000005
7.778	-0.0315	-1.0235	1	1	-0.102686250000001
7.827	-0.0435	-1.0235	1	1	-0.15283775
7.877	-0.0575	-1.0235	1	1	-0.204012749999999
7.927	-0.0725	-1.0235	1	1	-0.25518775
7.978	-0.088	-1.0235	1	1	-0.30738625
8.027	-0.1045	-1.0235	1	1	-0.357537749999999
8.077	-0.1225	-1.0235	1	1	-0.40871275
8.127	-0.1415	-1.0235	1	1	-0.459887749999999
8.178	-0.1635	-1.0235	1	1	-0.512086249999999
8.228	-0.189	-1.0235	1	1	-0.56326125
8.277	-0.2155	-1.0235	1	1	-0.613412749999999
8.327	-0.2445	-1.0235	1	1	-0.66458775
8.377	-0.2755	-1.0235	1	1	-0.715762749999999
8.428	-0.309	-0.839	1	1	-0.763256499999999
8.477	-0.343	-0.6555	1	1	-0.79987175
8.528	-0.377	-0.4755	1	1	-0.82871225
8.579	-0.4055	-0.3145	1	1	-0.84885725
8.627	-0.425	-0.183	1	1	-0.86079725
8.676	-0.436	-0.0765	1	1	-0.867155
8.727	-0.4385	0.011	1	1	-0.86882525
8.777	-0.427	0.051	1	1	-0.86727525
8.827	-0.407	0.0855	1	1	-0.86386275
8.878	-0.384	0.111	1	1	-0.858852
8.927	-0.3595	0.1365	1	1	-0.85278825
8.977	-0.334	0.1585	1	1	-0.84541325
9.028	-0.309	0.183	1	1	-0.836705
9.078	-0.2845	0.211	1	1	-0.826855
9.127	-0.261	0.241	1	1	-0.815781
9.177	-0.2395	0.273	1	1	-0.802931
9.227	-0.218	0.312	1	1	-0.788306
9.277	-0.1985	0.3535	1	1	-0.7716685
9.327	-0.181	0.3995	1	1	-0.7528435
9.377	-0.1635	0.4435	1	1	-0.7317685
9.427	-0.1475	0.494	1	1	-0.708331
9.478	-0.132	0.547	1	1	-0.6817855
9.528	-0.118	0.598	1	1	-0.653160499999999
9.577	-0.1035	0.6535	1	1	-0.62249875
9.628	-0.0895	0.707	1	1	-0.587805999999999
9.677	-0.076	0.7645	1	1	-0.55175425
9.727	-0.063	0.8205	1	1	-0.512129249999999
9.777	-0.0495	0.878	1	1	-0.46966675
9.827	-0.037	0.9375	1	1	-0.42427925
9.878	-0.0245	0.998	1	1	-0.374923999999999
9.927	-0.0135	1.0235	1	1	-0.32539725
9.978	-0.0015	1.0235	1	1	-0.27319875
10.027	0.0085	1.024	1	1	-0.223035
10.077	0.02	1.024	1	1	-0.171835
10.127	0.0315	1.0235	1	1	-0.120647500000001
10.177	0.044	1.0235	1	1	-0.0694724999999999
10.227	0.0575	1.024	1	1	-0.0182849999999991
10.277	0.0725	1.0235	1	1	0.0329024999999998
10.327	0.088	1.024	1	1	0.0840900000000005
10.377	0.1045	1.0235	1	1	0.135277499999999
