DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
6.15	0.074	0.081	1	1	0.13670325
6.2	0.075	0.063	1	1	0.14030325
6.25	0.0755	0.044	1	1	0.14297825
6.301	0.0765	0.026	1	1	0.14476325
6.35	0.0765	0.0095	1	1	0.145633
6.401	0.0765	-0.0045	1	1	0.1457605
6.451	0.075	-0.0155	1	1	0.1452605
6.5	0.0725	-0.0245	1	1	0.1442805
6.551	0.0695	-0.0335	1	1	0.1428015
6.601	0.0665	-0.0415	1	1	0.1409265
6.651	0.063	-0.0485	1	1	0.1386765
6.701	0.0595	-0.0555	1	1	0.1360765
6.751	0.0555	-0.062	1	1	0.133139
6.8	0.052	-0.0675	1	1	0.12996625
6.85	0.048	-0.074	1	1	0.12642875
6.901	0.044	-0.08	1	1	0.12250175
6.951	0.04	-0.085	1	1	0.11837675
7	0.036	-0.0915	1	1	0.1140525
7.051	0.032	-0.0955	1	1	0.109284
7.101	0.028	-0.102	1	1	0.1043465
7.151	0.024	-0.108	1	1	0.0990964999999999
7.201	0.02	-0.1135	1	1	0.093559
7.251	0.016	-0.1195	1	1	0.0877339999999999
7.3	0.012	-0.1255	1	1	0.0817315
7.351	0.0075	-0.1315	1	1	0.075178
7.401	0.004	-0.137	1	1	0.0684654999999999
7.451	0	-0.143	1	1	0.0614655
7.5	-0.0035	-0.1485	1	1	0.0543237499999998
7.551	-0.007	-0.1555	1	1	0.0465717499999998
7.601	-0.011	-0.1615	1	1	0.03864675
7.65	-0.015	-0.168	1	1	0.030574
7.7	-0.019	-0.1725	1	1	0.0220614999999999
7.751	-0.023	-0.1795	1	1	0.0130854999999999
7.801	-0.027	-0.1855	1	1	0.00396049999999977
7.851	-0.0305	-0.1915	1	1	-0.00546450000000003
7.9	-0.0345	-0.1965	1	1	-0.0149704999999999
7.95	-0.0385	-0.2035	1	1	-0.0249705000000001
8	-0.0425	-0.209	1	1	-0.035283
8.051	-0.0465	-0.215	1	1	-0.0460950000000001
8.101	-0.0505	-0.22	1	1	-0.0569699999999998
8.151	-0.0545	-0.226	1	1	-0.06812
8.2	-0.0585	-0.216	1	1	-0.0789489999999999
8.25	-0.062	-0.1915	1	1	-0.0891365
8.3	-0.0645	-0.168	1	1	-0.0981239999999998
8.351	-0.067	-0.146	1	1	-0.106131
8.4	-0.0685	-0.1245	1	1	-0.11275825
8.45	-0.0705	-0.106	1	1	-0.11852075
8.501	-0.0715	-0.086	1	1	-0.12341675
8.55	-0.0725	-0.068	1	1	-0.12718975
8.6	-0.073	-0.0485	1	1	-0.13010225
8.65	-0.0735	-0.032	1	1	-0.13211475
8.7	-0.074	-0.0145	1	1	-0.13327725
8.751	-0.0735	0.0015	1	1	-0.13360875
8.801	-0.0725	0.013	1	1	-0.13324625
8.851	-0.0705	0.022	1	1	-0.13237125
8.9	-0.0675	0.0315	1	1	-0.1310605
8.951	-0.0645	0.0385	1	1	-0.1292755
9.001	-0.0615	0.0465	1	1	-0.1271505
9.05	-0.058	0.0525	1	1	-0.124725
9.101	-0.054	0.0595	1	1	-0.121869
9.151	-0.0505	0.0655	1	1	-0.118744
9.201	-0.0465	0.072	1	1	-0.1153065
9.25	-0.0425	0.077	1	1	-0.111656
9.301	-0.0385	0.0835	1	1	-0.10756325
9.351	-0.0345	0.088	1	1	-0.10327575
9.4	-0.0305	0.0945	1	1	-0.0988044999999999
9.451	-0.026	0.0995	1	1	-0.0938574999999999
9.5	-0.022	0.105	1	1	-0.0888472499999997
9.551	-0.018	0.11	1	1	-0.0833647499999997
9.601	-0.014	0.116	1	1	-0.0777147499999998
9.65	-0.01	0.1205	1	1	-0.0719204999999999
9.701	-0.0055	0.127	1	1	-0.0656092499999999
9.751	-0.0015	0.132	1	1	-0.0591342499999998
9.801	0.002	0.1385	1	1	-0.0523717499999997
9.851	0.006	0.1435	1	1	-0.0453217499999998
9.9	0.01	0.15	1	1	-0.0381309999999999
9.95	0.014	0.155	1	1	-0.0305059999999998
10.001	0.018	0.162	1	1	-0.0224224999999998
10.051	0.022	0.168	1	1	-0.0141724999999997
10.101	0.026	0.1745	1	1	-0.00560999999999985
10.15	0.0295	0.1795	1	1	0.00306300000000006
10.201	0.0335	0.187	1	1	0.0124087500000001
10.251	0.037	0.1925	1	1	0.0218962500000002
10.3	0.041	0.2	1	1	0.0315125000000001
10.351	0.045	0.2055	1	1	0.0418527500000001
10.401	0.0485	0.213	1	1	0.0523152500000003
10.451	0.0525	0.2185	1	1	0.0631027500000001
10.501	0.056	0.2255	1	1	0.0742027500000002
10.551	0.06	0.211	1	1	0.0851152500000004
10.601	0.0635	0.187	1	1	0.0950652500000002
10.65	0.066	0.1625	1	1	0.103628
10.701	0.0685	0.14	1	1	0.11134175
10.75	0.0705	0.1185	1	1	0.117675
10.8	0.0725	0.0985	1	1	0.1231
10.851	0.074	0.077	1	1	0.12757525
10.901	0.075	0.0595	1	1	0.13098775
10.951	0.0755	0.04	1	1	0.13347525
11	0.076	0.0235	1	1	0.135031
11.051	0.0765	0.0055	1	1	0.1357705
11.101	0.076	-0.007	1	1	0.135733
11.15	0.0745	-0.0185	1	1	0.13510825
11.201	0.0715	-0.0265	1	1	0.13396075
11.25	0.0685	-0.0355	1	1	0.13244175
11.301	0.0655	-0.0425	1	1	0.13045275
11.35	0.062	-0.05	1	1	0.1281865
11.401	0.0585	-0.056	1	1	0.1254835
11.45	0.0545	-0.0635	1	1	0.12255575
11.5	0.051	-0.069	1	1	0.11924325
11.55	0.047	-0.076	1	1	0.11561825
11.601	0.043	-0.081	1	1	0.11161475
11.651	0.039	-0.087	1	1	0.10741475
11.701	0.035	-0.0915	1	1	0.10295225
11.75	0.031	-0.098	1	1	0.0983095000000001
11.801	0.027	-0.1025	1	1	0.0931967500000001
11.851	0.023	-0.1095	1	1	0.0878967500000002
11.901	0.0185	-0.114	1	1	0.0823092500000001
11.95	0.015	-0.121	1	1	0.0765517500000002
12.001	0.0105	-0.1255	1	1	0.0702660000000002
12.051	0.007	-0.1325	1	1	0.0638160000000001
12.101	0.0025	-0.1375	1	1	0.0570660000000002
12.151	-0.0005	-0.1445	1	1	0.0500160000000001
12.2	-0.0045	-0.1495	1	1	0.0428130000000002
12.251	-0.0085	-0.157	1	1	0.0349972500000002
12.301	-0.0125	-0.1615	1	1	0.0270347500000001
12.35	-0.016	-0.1685	1	1	0.0189497500000002
12.4	-0.02	-0.174	1	1	0.0103872500000003
12.451	-0.024	-0.181	1	1	0.0013347500000003
12.5	-0.028	-0.1865	1	1	-0.00766899999999993
12.551	-0.0315	-0.193	1	1	-0.01734625
12.601	-0.0355	-0.198	1	1	-0.0271212499999998
12.651	-0.0395	-0.2045	1	1	-0.0371837499999999
12.701	-0.044	-0.21	1	1	-0.0475462499999997
12.751	-0.0475	-0.2155	1	1	-0.0581837499999998
12.8	-0.0515	-0.22	1	1	-0.0688534999999997
12.851	-0.056	-0.2265	1	1	-0.0802392499999997
12.901	-0.06	-0.2075	1	1	-0.0910892499999999
12.95	-0.0635	-0.183	1	1	-0.1006565
13	-0.0665	-0.1585	1	1	-0.109194
13.051	-0.069	-0.137	1	1	-0.11672925
13.101	-0.071	-0.1145	1	1	-0.12301675
13.151	-0.0725	-0.0955	1	1	-0.12826675
13.2	-0.0735	-0.0755	1	1	-0.13245625
13.25	-0.0745	-0.0575	1	1	-0.13578125
13.301	-0.075	-0.0385	1	1	-0.13822925
13.35	-0.0755	-0.0225	1	1	-0.13972375
13.401	-0.0755	-0.0045	1	1	-0.14041225
13.451	-0.0755	0.008	1	1	-0.14032475
13.501	-0.0735	0.0185	1	1	-0.13966225
13.55	-0.071	0.0265	1	1	-0.13855975
13.601	-0.068	0.0355	1	1	-0.13697875
13.65	-0.0645	0.0425	1	1	-0.13506775
13.701	-0.0615	0.05	1	1	-0.132709
13.751	-0.0575	0.056	1	1	-0.130059
13.801	-0.054	0.0635	1	1	-0.1270715
13.85	-0.05	0.068	1	1	-0.12384975
13.901	-0.046	0.075	1	1	-0.12020325
13.951	-0.042	0.0795	1	1	-0.11634075
14.001	-0.038	0.086	1	1	-0.11220325
14.051	-0.0335	0.0905	1	1	-0.10779075
14.101	-0.0295	0.0965	1	1	-0.10311575
14.151	-0.0255	0.101	1	1	-0.0981782499999999
14.202	-0.0215	0.1075	1	1	-0.0928614999999998
14.25	-0.017	0.112	1	1	-0.0875934999999998
14.301	-0.013	0.118	1	1	-0.0817284999999998
14.351	-0.009	0.123	1	1	-0.0757034999999999
14.401	-0.005	0.1295	1	1	-0.0693909999999998
14.45	-0.0005	0.134	1	1	-0.0629352499999999
14.501	0.0025	0.141	1	1	-0.0559227499999999
14.55	0.0065	0.146	1	1	-0.04889125
14.6	0.0105	0.152	1	1	-0.0414412499999998
14.65	0.0145	0.1575	1	1	-0.03370375
14.7	0.0185	0.1645	1	1	-0.0256537499999999
14.751	0.0225	0.1695	1	1	-0.0171367499999999
14.801	0.0265	0.177	1	1	-0.00847424999999975
14.85	0.03	0.183	1	1	0.000345750000000157
14.901	0.034	0.19	1	1	0.00985725000000019
14.951	0.038	0.195	1	1	0.01948225
15.001	0.0415	0.2025	1	1	0.0294197500000001
15.05	0.0455	0.2085	1	1	0.03948925
15.101	0.049	0.2155	1	1	0.0503012500000004
15.151	0.053	0.2205	1	1	0.0612012499999998
15.201	0.057	0.2275	1	1	0.07240125
15.25	0.0605	0.207	1	1	0.0830464999999999
15.301	0.064	0.182	1	1	0.0929660000000002
15.351	0.067	0.157	1	1	0.101441
15.401	0.069	0.1345	1	1	0.1087285
15.451	0.0715	0.1125	1	1	0.1149035
15.501	0.073	0.093	1	1	0.120041
15.55	0.074	0.0725	1	1	0.12409575
15.6	0.0755	0.054	1	1	0.12725825
15.652	0.076	0.0345	1	1	0.12955925
15.701	0.0765	0.0185	1	1	0.13085775
15.75	0.0765	0.0025	1	1	0.13137225
15.801	0.076	-0.01	1	1	0.131181
15.85	0.074	-0.02	1	1	0.130446
